id,sitecode,wzmc,problem_id,blzt,bgdate
292961,5002360029,奉节县人民政府,2,1,2023-08-03
292960,BT12000011,新疆生产建设兵团第十二师政务网,4,1,2023-08-03
292937,4210000041,荆州市卫生健康委员会,5,1,2023-08-03
292932,4400000106,广东省人力资源和社会保障厅,10,22,2023-08-03
292923,3200000051,江苏省科学技术厅,10,22,2023-08-03
292912,2100000118,辽宁政务服务网,1,1,2023-08-03
292900,1410000039,临汾市人民政府门户网站,1,1,2023-08-03
292892,5200000038,贵州省文化和旅游厅,10,1,2023-08-03
292888,4600000042,海南省教育厅,2,1,2023-08-03
292887,5100000062,四川省人民政府,10,22,2023-08-03
292878,3403000006,蚌埠市人民政府,5,22,2023-08-03
292857,bm29000002,国家税务总局网站,10,22,2023-08-03
292853,2300000083,黑龙江省公共资源交易网,4,1,2023-08-03
292844,3205000002,苏州市人民政府,10,1,2023-08-03
292836,3405040001,马鞍山市雨山区人民政府,4,22,2023-08-03
292830,5200000083,贵州省人民政府,6,22,2023-08-03
292826,1505000044,通辽市住房和城乡建设局,0,1,2023-08-03
292825,6108000029,榆林市自然资源和规划局,2,1,2023-08-03
292823,6500000086,新疆维吾尔自治区政务服务网,10,22,2023-08-03
292821,4206820010,中国老河口,2,1,2023-08-03
292815,3200000036,江苏省住房和城乡建设厅,6,22,2023-08-03
292809,4418210003,佛冈县政府门户网站,2,1,2023-08-03
292802,4452000001,揭阳市人民政府,2,22,2023-08-03
292797,1409280003,五寨县人民政府门户网站,2,1,2023-08-03
292793,5301260001,石林彝族自治县人民政府,0,1,2023-08-03
292786,1411290004,中阳县人民政府门户网站,2,1,2023-08-03
292784,4404000057,信用中国（广东珠海）,2,1,2023-08-03
292781,2102000116,大连市医疗保障局,3,22,2023-08-03
292778,bm36000002,国家统计局网站（中国统计信息网）,0,22,2023-08-03
292775,5000000100,重庆市政府采购网,0,1,2023-08-03
292771,bm29360001,国家税务总局深圳市税务局网站,0,1,2023-08-03
292769,bm19000004,交通运输部政府网站,0,1,2023-08-03
292768,4451000042,中国潮州政府网站,2,1,2023-08-03
292762,3604290007,中国湖口网,10,1,2023-08-03
292760,1301000012,石家庄市自然资源和规划局,10,22,2023-08-03
292747,4403000005,深圳市住房和建设局,10,22,2023-08-03
292742,4302230045,攸县人民政府门户网站,0,1,2023-08-03
292735,1301000017,石家庄市水利局,0,22,2023-08-03
292724,4409000001,茂名市司法局,6,1,2023-08-03
292712,4100000037,河南省人力资源和社会保障厅,0,22,2023-08-03
292709,6108230003,榆林市横山区人民政府,2,1,2023-08-03
292708,bm04000009,信用中国,4,1,2023-08-03
292702,2302300003,克东县人民政府,2,1,2023-08-03
292701,2305230012,宝清县人民政府,2,1,2023-08-03
292693,3101150060,上海市浦东新区人民政府,10,1,2023-08-03
292684,3101200012,上海奉贤,6,1,2023-08-03
292681,5134330006,冕宁县人民政府,2,1,2023-08-03
292675,bm34000001,中华人民共和国应急管理部,10,1,2023-08-03
292674,4690060010,海南省万宁市人民政府网,0,1,2023-08-03
292673,5000000001,重庆市住房和城乡建设委员会,0,1,2023-08-03
292660,4503240009,广西桂林市全州县人民政府门户网站,4,1,2023-08-03
292658,3213000002,宿迁市人民政府,6,1,2023-08-03
292657,bm21000007,中国农业机械化信息网,2,22,2023-08-03
292647,bm54090001,上海市气象局,6,1,2023-08-03
292639,2300000057,龙江会计网,0,22,2023-08-03
292633,1409000045,五台山风景名胜区管理委员会网站,1,1,2023-08-03
292623,3201140025,南京市雨花台区人民政府,2,1,2023-08-03
292622,5100000101,四川政务服务网,3,1,2023-08-03
292621,bm12000003,民政部门户网站,1,1,2023-08-03
292614,1408020004,盐湖区人民政府门户网站,2,1,2023-08-03
292609,5000000062,重庆市人力资源和社会保障局,2,1,2023-08-03
292603,3204000111,常州市公共资源交易平台,2,1,2023-08-03
292581,4400000084,广东政务服务网,10,22,2023-08-03
292569,4200000116,湖北政务服务网,0,1,2023-08-03
292565,4117000034,驻马店人才信息网,10,1,2023-08-03
292554,bm15000008,中华人民共和国人力资源和社会保障部,0,1,2023-08-03
292552,bm15000011,技能人才评价工作网,1,22,2023-08-03
292538,4300000001,湖南省政府门户网站,10,1,2023-08-03
292515,6190000001,陕西省西咸新区开发建设管理委员会,4,1,2023-08-03
292501,2102000002,大连市营商环境建设局,10,1,2023-08-03
292491,bm17000016,国家核安全局,1,22,2023-08-03
292460,4500000092,广西壮族自治区民政厅网站,0,1,2023-08-03
292419,1200000047,天津市市场监督管理委员会,4,1,2023-08-03
292418,bm86000001,国家移民管理局,0,1,2023-08-03
292405,1201050001,天津市河北区人民政府,6,1,2023-08-03
292382,3100000115,上海市人力资源社会保障网,0,1,2023-08-03
292378,bm30000002,中国商标网（国家知识产权局商标局）,10,1,2023-08-03
292377,5329260001,南涧彝族自治县人民政府门户网站,4,1,2023-08-03
292348,4115000035,信阳市科学技术局,10,1,2023-08-03
292345,2305000002,双鸭山市人民政府,1,22,2023-08-03
292315,bm13000003,中国法律服务网,2,1,2023-08-03
292311,3200000098,江苏政务服务网,0,1,2023-08-03
292310,1201160001,天津市滨海新区人民政府网,10,13,2023-08-03
292309,4100000094,河南省政务服务网,0,1,2023-08-03
292306,4100000086,河南省文化和旅游厅,2,1,2023-08-03
292297,4113020001,宛城之窗,0,1,2023-08-03
292275,4400000163,广东省政务服务数据管理局,6,1,2023-08-03
292263,1503000043,乌海市能源局,2,1,2023-08-03
292255,4117000031,驻马店市人力资源和社会保障局,2,1,2023-08-03
292253,5326220054,砚山县人民政府门户网站,2,1,2023-08-03
292252,6100000149,陕西省市场监督管理局,10,1,2023-08-03
292236,3200000033,江苏省人力资源和社会保障厅,10,22,2023-08-03
292205,bm73000001,国家中医药管理局政府网站,0,12,2023-08-03
292192,bm24000006,中华人民共和国国家卫生健康委员会,2,1,2023-08-03
292163,5000000116,信用重庆,6,1,2023-08-03
292010,bm30000012,国家市场监督管理总局,2,1,2023-08-03
291977,bm13000002,司法部网站,1,22,2023-08-03
292814,bm38000007,国家知识产权局政府网站,10,22,2023-08-02
292812,bm29130001,国家税务总局福建省税务局,0,1,2023-08-02
292803,3607310011,于都县人民政府网,6,22,2023-08-02
292791,3100000104,上海市经济和信息化委员会,0,1,2023-08-02
292782,6401000028,银川市人民政府,10,1,2023-08-02
292776,1501230002,和林格尔县人民政府,4,1,2023-08-02
292764,3600000036,江西省文化和旅游厅,2,1,2023-08-02
292756,2311020003,爱辉区人民政府,6,1,2023-08-02
292753,3411260001,凤阳县人民政府,2,1,2023-08-02
292750,bm19000004,交通运输部政府网站,1,1,2023-08-02
292740,5200000083,贵州省人民政府,0,1,2023-08-02
292733,3501000001,福州市人民政府网站,10,1,2023-08-02
292707,3200000029,江苏省民政厅,10,22,2023-08-02
292690,BT13000003,新疆生产建设兵团第十三师新星市政务网,2,1,2023-08-02
292687,3302810010,余姚市人民政府,4,1,2023-08-02
292686,4110000024,许昌市政府门户网站,10,1,2023-08-02
292685,3200000041,江苏省司法厅,6,22,2023-08-02
292680,4600000065,海南政务服务网,2,1,2023-08-02
292676,1400000094,山西省政务服务网,0,1,2023-08-02
292670,5113230016,蓬安县人民政府,2,1,2023-08-02
292667,6103000044,陕西省蔡家坡经济技术开发区管理委员会,2,1,2023-08-02
292655,4400000097,广东统计信息网,2,22,2023-08-02
292654,3100000053,上海教育,0,22,2023-08-02
292653,2101000002,沈阳市政务服务网,10,22,2023-08-02
292652,bm04000008,全国公共资源交易平台,10,22,2023-08-02
292644,4404000011,珠海市人力资源和社会保障局,6,1,2023-08-02
292642,3707840006,中国安丘,0,22,2023-08-02
292641,3712020018,济南市莱芜区人民政府网,10,22,2023-08-02
292632,6101000038,西安市教育局,0,22,2023-08-02
292629,3711000025,日照市人民政府,2,1,2023-08-02
292625,5101240002,成都市郫都区人民政府,2,1,2023-08-02
292624,6100000030,陕西省住房和城乡建设厅,0,1,2023-08-02
292619,bm54220002,四川省气象局,0,1,2023-08-02
292617,5301000054,昆明市公安局,2,1,2023-08-02
292612,3702000100,山东政务服务网青岛市,0,1,2023-08-02
292605,3711000034,日照统计信息网,2,1,2023-08-02
292604,5109000028,遂宁市住房和城乡建设局,0,1,2023-08-02
292599,4209000010,孝感市住房和城乡建设网,10,1,2023-08-02
292594,3400000066,安徽政务服务网,10,1,2023-08-02
292590,6402050002,石嘴山市惠农区人民政府,2,1,2023-08-02
292567,5101900010,成都高新区管理委员会,10,22,2023-08-02
292555,3403000006,蚌埠市人民政府,5,1,2023-08-02
292547,3202000043,无锡市人力资源和社会保障局,10,22,2023-08-02
292546,4312000017,怀化市政府门户网站,0,1,2023-08-02
292544,bm19010001,中华人民共和国海事局政府网站,0,1,2023-08-02
292540,bm15000011,技能人才评价工作网,0,22,2023-08-02
292528,1401000055,太原市人民政府门户网站,10,22,2023-08-02
292518,3716220007,中国阳信,4,1,2023-08-02
292506,bm73000001,国家中医药管理局政府网站,0,1,2023-08-02
292497,5000000042,重庆市公安局,6,1,2023-08-02
292481,4406000048,佛山市人民政府门户网站,2,1,2023-08-02
292476,4401040001,广州市越秀区政府门户网站,2,1,2023-08-02
292468,3508240005,武平县人民政府,2,1,2023-08-02
292449,bm13000003,中国法律服务网,4,1,2023-08-02
292440,bm56000001,中国证监会政府网站,2,1,2023-08-02
292428,6200000084,甘肃省公安厅,10,1,2023-08-02
292424,4400000038,广东省财政厅门户网站,2,1,2023-08-02
292404,3508020015,新罗区人民政府,0,1,2023-08-02
292380,6101000129,西安政务服务网,10,1,2023-08-02
292372,1307320001,赤城县人民政府,0,1,2023-08-02
292362,1301330001,赵县人民政府,2,1,2023-08-02
292355,4310000051,郴州市住房和城乡建设局,10,1,2023-08-02
292344,3700000025,中国山东政府采购网,10,22,2023-08-02
292334,5101000033,成都市住房和城乡建设局,1,22,2023-08-02
292320,2100000038,辽宁省公安厅,10,1,2023-08-02
292317,bm55000001,国家金融监督管理总局网站,10,1,2023-08-02
292303,4400000084,广东政务服务网,4,1,2023-08-02
292296,4113020001,宛城之窗,0,22,2023-08-02
292290,bm04000007,国家发展改革委门户网站,6,1,2023-08-02
292281,5002350018,云阳县人民政府,4,1,2023-08-02
292279,bm74200001,国家外汇管理局河南省分局网站,4,1,2023-08-02
292274,5100000101,四川政务服务网,10,22,2023-08-02
292268,6200000068,甘肃省教育厅,0,1,2023-08-02
292258,4308020022,永定区人民政府门户网,2,1,2023-08-02
292256,bm16000001,自然资源部门户网站,1,1,2023-08-02
292245,bm21000007,中华人民共和国农业农村部,1,22,2023-08-02
292243,4403000081,深圳市应急管理局,6,22,2023-08-02
292231,bm30000002,中国商标网（国家知识产权局商标局）,10,1,2023-08-02
292225,6100000017,陕西省人民政府,6,1,2023-08-02
292207,bm15000008,中华人民共和国人力资源和社会保障部,10,22,2023-08-02
292206,bm35000001,国家药品监督管理局,1,1,2023-08-02
292198,bm36000002,国家统计局网站（中国统计信息网）,1,20,2023-08-02
292195,6101000061,西安住房公积金管理中心,10,1,2023-08-02
292191,4200000116,湖北政务服务网,10,1,2023-08-02
292190,6101000051,西安市住房和城乡建设局,2,1,2023-08-02
292152,3716000008,滨州市人力资源和社会保障局,10,22,2023-08-02
292144,3100000044,中国上海,6,1,2023-08-02
292117,3300000022,浙江省教育厅,0,1,2023-08-02
292096,3200000033,江苏省人力资源和社会保障厅,2,22,2023-08-02
292087,3300000025,浙江省住房和城乡建设厅,0,22,2023-08-02
291188,bm05000001,教育部政府门户网站,4,1,2023-08-02
280903,bm59000001,国家自然科学基金委员会,2,22,2023-08-02
292671,4500000005,广西东兴国家重点开发开放试验区管理委员会网站,2,1,2023-08-01
292618,3301000001,杭州市住房保障和房产管理局（杭州市房产信息网）,0,22,2023-08-01
292608,3304000022,嘉兴市交通运输局,2,1,2023-08-01
292607,3411000014,滁州市人民政府,4,1,2023-08-01
292597,3500000008,福建省商务厅门户网站,4,1,2023-08-01
292596,3702000055,青岛市人力资源和社会保障网,10,1,2023-08-01
292593,5200000093,贵州省市场监督管理局,0,22,2023-08-01
292588,3707820002,山东诸城,0,22,2023-08-01
292580,bm84000001,中华人民共和国退役军人事务部,10,22,2023-08-01
292578,bm38000007,国家知识产权局政府网站,10,22,2023-08-01
292575,3701000102,济南市医疗保障局,2,22,2023-08-01
292562,bm60000001,国家信访局,0,22,2023-08-01
292549,4305000001,邵阳市人民政府门户网站,0,1,2023-08-01
292539,4100000001,河南省人民政府门户网站,2,1,2023-08-01
292520,2100000015,辽宁省住房和城乡建设厅,3,1,2023-08-01
292519,2200000022,吉林省文化和旅游厅,2,1,2023-08-01
292517,4200000120,湖北省医疗保障局,10,22,2023-08-01
292509,6108020011,榆林市榆阳区人民政府,2,1,2023-08-01
292508,3402020001,芜湖市镜湖区人民政府,2,1,2023-08-01
292505,3611000001,上饶市人民政府,2,1,2023-08-01
292502,2100000022,辽宁省人力资源和社会保障厅门户网站,2,1,2023-08-01
292500,3507000001,中国南平,2,1,2023-08-01
292495,3301000024,杭州市人力资源和社会保障局,0,1,2023-08-01
292494,3100000010,上海市卫生健康委员会,2,22,2023-08-01
292493,bm72000002,国家文物局,10,1,2023-08-01
292492,4403000055,深圳市人力资源和社会保障局网站,10,1,2023-08-01
292489,bm30000002,中国商标网（国家知识产权局商标局）,0,20,2023-08-01
292486,4403070005,龙岗政府在线,2,22,2023-08-01
292480,4400000072,广东省药品监督管理局,10,1,2023-08-01
292479,3310810044,温岭市人民政府网站,6,1,2023-08-01
292478,4503050005,广西桂林国家高新技术产业开发区门户网站,2,1,2023-08-01
292474,4501250001,广西南宁市上林县人民政府门户网站,2,1,2023-08-01
292464,bm62000002,国家能源局门户网站,4,22,2023-08-01
292461,1400000094,山西省政务服务网,4,1,2023-08-01
292459,5000000115,重庆市公共资源交易监督网,10,22,2023-08-01
292444,4300000001,湖南省政府门户网站,0,22,2023-08-01
292442,5101000027,成都市人力资源和社会保障局,0,22,2023-08-01
292441,2102000003,大连市人民政府,2,13,2023-08-01
292437,4400000084,广东政务服务网,6,1,2023-08-01
292432,2104000046,抚顺市人民政府,10,1,2023-08-01
292430,bm17000009,中华人民共和国生态环境部政府网站,0,1,2023-08-01
292394,5000000001,重庆市住房和城乡建设委员会,10,1,2023-08-01
292393,4408030001,霞山区人民政府网,2,1,2023-08-01
292386,4303210001,湘潭县人民政府,2,1,2023-08-01
292376,3402220001,芜湖市繁昌区人民政府,0,1,2023-08-01
292375,5200000130,贵州政务服务网,10,1,2023-08-01
292370,3200000038,江苏省交通运输厅,4,1,2023-08-01
292361,3207000017,连云港市教育局,2,1,2023-08-01
