id,sitecode,wzmc,problem_id,blzt,bgdate
301706,5115000008,宜宾市人民政府,0,1,2023-10-24
301690,4103810004,偃师区人民政府网,2,1,2023-10-24
301651,4503260009,广西桂林市永福县人民政府门户网站,4,1,2023-10-24
301650,5101240002,成都市郫都区人民政府,2,1,2023-10-24
301644,4404000057,信用中国（广东珠海）,10,1,2023-10-24
301631,3701040001,济南市槐荫区人民政府,2,1,2023-10-24
301629,3708000015,济宁市统计局,2,1,2023-10-24
301628,3701020017,济南市历下区人民政府门户网站,2,1,2023-10-24
301626,4201110038,武汉市洪山区人民政府,4,1,2023-10-24
301623,bm28260001,中华人民共和国深圳海关网站,4,1,2023-10-24
301611,4400000106,广东省人力资源和社会保障厅,10,22,2023-10-24
301609,5100000011,四川省水利厅门户网站,6,1,2023-10-24
301607,3200000036,江苏省住房和城乡建设厅,1,22,2023-10-24
301605,6500000013,新疆维吾尔自治区财政厅,0,1,2023-10-24
301604,4419000130,东莞市政务服务-广东政务服务网,10,22,2023-10-24
301597,3200000009,江苏省市场监督管理局,0,1,2023-10-24
301586,4304230002,衡山县党政门户网,0,1,2023-10-24
301579,4200000065,湖北省投资项目在线审批监管平台,10,1,2023-10-24
301578,3302000089,宁波市财政局,6,1,2023-10-24
301576,5101000020,成都市民政局门户网站,0,22,2023-10-24
301570,4400000084,广东政务服务网,10,22,2023-10-24
301557,4413000020,惠州市自然资源局,2,1,2023-10-24
301541,4201000024,武汉交通网,6,1,2023-10-24
301534,3202820041,宜兴市人民政府,6,1,2023-10-24
301533,3311000025,中国·丽水市经济和信息化局,3,22,2023-10-24
301506,3700000066,山东省自然资源厅,1,1,2023-10-24
301498,bm54010001,北京市气象局,2,1,2023-10-24
301496,3307230012,武义县人民政府,1,1,2023-10-24
301492,3600000103,江西政务服务网,0,1,2023-10-24
301489,5200000130,贵州政务服务网,10,22,2023-10-24
301486,5301000045,昆明市教育体育局,1,1,2023-10-24
301485,2100000091,信用中国（辽宁）,0,1,2023-10-24
301484,6100000149,陕西省市场监督管理局,10,1,2023-10-24
301482,4404000012,中国珠海,0,1,2023-10-24
301479,1400000009,山西省教育厅,0,22,2023-10-24
301474,bm15000011,技能人才评价工作网,0,22,2023-10-24
301463,4601000009,海口市人民政府,10,1,2023-10-24
301455,4403000005,深圳市住房和建设局,1,22,2023-10-24
301451,3201000001,南京市人民政府,0,1,2023-10-24
301449,4400000081,广东省教育考试院,0,22,2023-10-24
301447,3701000001,济南市人民政府,10,1,2023-10-24
301435,6207250003,甘肃山丹门户网,2,1,2023-10-24
301430,2300000011,黑龙江政务服务网,0,1,2023-10-24
301427,3208310001,金湖县人民政府,2,1,2023-10-24
301426,5001150001,重庆市长寿区人民政府,4,1,2023-10-24
301423,5002340028,重庆市开州区人民政府,2,1,2023-10-24
301419,4401000100,广州市规划和自然资源局,4,1,2023-10-24
301414,bm30000013,国家企业信用信息公示系统,2,22,2023-10-24
301408,4103110007,洛阳市洛龙区人民政府,1,1,2023-10-24
301402,1404290013,武乡县人民政府门户网站,2,1,2023-10-24
301401,2200000016,吉林省财政厅,0,22,2023-10-24
301399,6101000129,西安政务服务网,2,1,2023-10-24
301391,bm29120006,国家税务总局安徽省税务局,0,22,2023-10-24
301385,2102000003,大连市人民政府,0,22,2023-10-24
301384,4103000040,洛阳市水利局,2,1,2023-10-24
301374,4690280005,海南省陵水黎族自治县人民政府门户网站,2,1,2023-10-24
301373,3300000001,浙江省人力资源和社会保障网,0,22,2023-10-24
301372,2108820001,大石桥市人民政府,4,1,2023-10-24
301362,4420000027,中山市住房和城乡建设局政务网,2,1,2023-10-24
301355,5000000062,重庆市人力资源和社会保障局,10,1,2023-10-24
301351,bm30000002,中国商标网（国家知识产权局商标局）,10,1,2023-10-24
301337,5100000101,四川政务服务网,0,1,2023-10-24
301323,3302000015,宁波市统计局,2,1,2023-10-24
