id,sitecode,wzmc,problem_id,blzt,bgdate
299162,2100000084,辽宁省公安厅交通安全管理局 交通安全综合服务管理平台,0,22,2023-10-05
299124,2111000031,盘锦市人民政府,2,1,2023-10-05
299089,2106000009,丹东市政府门户网站,10,1,2023-10-05
299083,2102000002,大连市营商环境建设局,10,1,2023-10-05
299005,5100000106,四川省退役军人事务厅,4,22,2023-10-01
299213,4210000033,荆州市住房和城乡建设局,0,1,2023-09-28
299211,3403000006,蚌埠市人民政府,5,1,2023-09-28
299209,4305230028,邵阳县人民政府,10,1,2023-09-28
299208,1507000006,呼伦贝尔市人民政府,2,1,2023-09-28
299192,3416020010,亳州市谯城区人民政府,10,22,2023-09-28
299191,3707000034,潍坊市应急管理局,10,1,2023-09-28
299189,3505810001,石狮市人民政府,2,1,2023-09-28
299185,2311000001,黑河市人民政府,2,1,2023-09-28
299171,3200000035,江苏省应急管理厅,6,22,2023-09-28
299164,3100000002,上海科技,0,22,2023-09-28
299153,bm29000002,国家税务总局网站,10,22,2023-09-28
299151,3707920003,潍坊滨海经济技术开发区门户网站,0,1,2023-09-28
299147,4210000002,荆州市人民政府,4,1,2023-09-28
299138,1309000040,沧州市人民政府,2,22,2023-09-28
299137,3202000087,无锡市公共资源交易中心,2,1,2023-09-28
299133,3200000059,江苏省自然资源厅,4,1,2023-09-28
299132,4400000106,广东省人力资源和社会保障厅,10,22,2023-09-28
299131,3200000009,江苏省市场监督管理局,0,22,2023-09-28
299127,5100000101,四川政务服务网,0,1,2023-09-28
299125,3503000001,莆田市人民政府门户网站,2,1,2023-09-28
299123,5329250001,弥渡县人民政府门户网站,1,1,2023-09-28
299122,3710000009,山东政务服务网（威海市）,0,1,2023-09-28
299121,5329000057,大理白族自治州人民政府门户网站,2,1,2023-09-28
299120,bm20010002,长江水利网,2,1,2023-09-28
299115,3500000068,福建省网上办事大厅,3,22,2023-09-28
299112,3301270006,淳安县政府门户网站,2,1,2023-09-28
299096,3611000026,上饶市人力资源和社会保障网,0,22,2023-09-28
299091,3707810008,青州市人民政府网站,4,1,2023-09-28
299087,3402210001,芜湖市湾沚区人民政府,1,1,2023-09-28
299085,bm15000011,技能人才评价工作网,0,22,2023-09-28
299076,3505830011,南安市人民政府,2,1,2023-09-28
299074,5100000042,四川省人力资源和社会保障厅,10,22,2023-09-28
299066,3611000003,上饶市住房和城乡建设局门户网,0,1,2023-09-28
299065,3703000063,淄博市人力资源和社会保障网,0,22,2023-09-28
299050,6208000007,平凉市农业农村局,4,1,2023-09-28
299041,6500000048,新疆维吾尔自治区人力资源和社会保障厅门户网站,10,1,2023-09-28
299040,3101150060,上海市浦东新区人民政府,2,1,2023-09-28
299016,3506240012,漳州市诏安县人民政府,10,1,2023-09-28
299014,4511210003,广西贺州市昭平县人民政府门户网站,2,1,2023-09-28
299012,4511020005,广西贺州市八步区人民政府门户网站,2,1,2023-09-28
298974,3101140038,上海嘉定,1,22,2023-09-28
298968,4400000084,广东政务服务网,10,1,2023-09-28
298961,1200000001,中共天津市委信访办公室  天津市人民政府信访办公室,10,1,2023-09-28
298953,5000000062,重庆市人力资源和社会保障局,2,1,2023-09-28
298937,6101150017,临潼区人民政府,0,1,2023-09-28
298934,4403000005,深圳市住房和建设局,6,1,2023-09-28
298929,bm30000002,中国商标网（国家知识产权局商标局）,1,1,2023-09-28
298928,1200000077,天津市规划和自然资源局,10,1,2023-09-28
298922,1304000036,邯郸市住房保障和房产管理局,10,1,2023-09-28
298889,3700000025,中国山东政府采购网,5,22,2023-09-28
298887,3500000061,福建省工业和信息化厅,4,1,2023-09-28
298884,4115000008,信阳政务服务网,10,22,2023-09-28
298879,bm55000001,国家金融监督管理总局网站,0,1,2023-09-28
298874,3600000103,江西政务服务网,0,1,2023-09-28
298853,1201140001,武清政务网,1,1,2023-09-28
298727,2304050001,鹤岗市兴安区人民政府,2,1,2023-09-28
298723,2327230003,漠河市人民政府,2,1,2023-09-28
298714,3611000001,上饶市人民政府,2,1,2023-09-28
298656,4106000040,鹤壁市人力资源和社会保障局网站,0,22,2023-09-28
298654,1200000083,信用中国（天津）,1,22,2023-09-28
298649,2302250001,甘南县人民政府,2,1,2023-09-28
298585,1301280001,深泽县人民政府,4,1,2023-09-28
298580,1400000094,山西省政务服务网,0,1,2023-09-28
298267,4200000009,湖北省乡村振兴局门户网站,4,1,2023-09-28
299145,4500000116,广西壮族自治区应急管理厅,1,1,2023-09-27
299099,BT01000008,第一师阿拉尔市人民政府网站,2,1,2023-09-27
299097,3301000048,杭州市市场监督管理局,10,22,2023-09-27
299086,bm04000009,信用中国,1,1,2023-09-27
299075,5100000069,四川政府采购,0,22,2023-09-27
299064,3311020002,莲都区人民政府门户网站,2,1,2023-09-27
299052,3412000017,阜阳市公安局,4,1,2023-09-27
299049,bm63000001,国家航天局,0,1,2023-09-27
299035,6540240001,巩留县人民政府网,4,1,2023-09-27
299032,2311820003,五大连池市人民政府,2,1,2023-09-27
299019,5101130002,青白江区人民政府,10,22,2023-09-27
