id,sitecode,wzmc,problem_id,blzt,bgdate
306115,6527220001,新疆精河县电子政务门户网站,1,1,2023-12-02
306018,3402000043,芜湖经济技术开发区,6,1,2023-12-02
305984,3418210040,郎溪县人民政府,6,22,2023-12-02
305854,3402000025,芜湖市教育局,2,1,2023-12-02
305848,3417210002,东至县人民政府,2,1,2023-12-02
305847,3401040018,合肥市蜀山区人民政府,2,1,2023-12-02
306196,bm24000006,中华人民共和国国家卫生健康委员会,1,1,2023-12-01
306174,3300000003,浙江省生态环境厅网站,2,1,2023-12-01
306125,1308210006,承德县人民政府,0,22,2023-12-01
306123,5106000001,德阳市人民政府,1,1,2023-12-01
306109,4100000015,河南省卫生健康委员会,1,22,2023-12-01
306096,6200000050,甘肃省住房和城乡建设厅,2,22,2023-12-01
306091,3200000011,江苏省情网（江苏省地方志编纂委员会办公室）,2,22,2023-12-01
306089,6108000049,榆林市乡村振兴局,0,1,2023-12-01
306080,3500000068,福建省网上办事大厅,10,1,2023-12-01
306071,5115000009,宜宾市财政局,0,1,2023-12-01
306067,4600000060,海南省住房公积金管理局门户网站,10,1,2023-12-01
306060,bm15000001,全国人力资源和社会保障政务服务平台,6,22,2023-12-01
306038,4601000015,海口市教育局,0,1,2023-12-01
306032,1300000045,河北省市场监督管理局,0,1,2023-12-01
306023,4401000063,广州市统计局,0,22,2023-12-01
306020,bm30000002,中国商标网（国家知识产权局商标局）,2,22,2023-12-01
306016,4403000085,广东政务服务网深圳市,0,22,2023-12-01
306014,4401110001,广州市白云区人民政府,2,1,2023-12-01
306008,2101000002,沈阳市政务服务网,0,22,2023-12-01
306006,4401150002,广州市南沙区人民政府,2,22,2023-12-01
306000,3600000016,江西教育网,2,1,2023-12-01
305989,bm15000011,技能人才评价工作网,2,22,2023-12-01
305988,5000000095,重庆市政府网,10,1,2023-12-01
305986,4113280004,唐河县人民政府网,10,1,2023-12-01
305981,5305000006,保山市人民政府门户网站,1,22,2023-12-01
305978,3301090002,杭州市萧山区人民政府,10,1,2023-12-01
305976,6100000030,陕西省住房和城乡建设厅,10,1,2023-12-01
305967,6106000042,延安市人民政府,2,1,2023-12-01
305966,4403000005,深圳市住房和建设局,0,1,2023-12-01
305963,4309230002,安化县人民政府,2,1,2023-12-01
305961,3700000071,山东省人民政府,1,1,2023-12-01
305955,3200000035,江苏省应急管理厅,3,22,2023-12-01
305951,3702000055,青岛市人力资源和社会保障网,10,1,2023-12-01
305938,5100000069,四川政府采购,6,1,2023-12-01
305930,4106000001,鹤壁市民族宗教事务局网站,2,1,2023-12-01
305924,4403910001,坪山区人民政府,5,22,2023-12-01
305901,bm31360001,中国国家认证认可监督管理委员会,1,1,2023-12-01
305889,3101050013,上海长宁门户网站,6,1,2023-12-01
305885,3205000054,苏州市市场监督管理局,2,1,2023-12-01
305866,bm19000004,交通运输部政府网站,4,1,2023-12-01
305865,3415000094,六安市公共资源交易中心,6,1,2023-12-01
305864,3701000092,信用济南,10,1,2023-12-01
305858,4509220018,广西玉林市陆川县人民政府门户网站,4,1,2023-12-01
305851,bm29360001,国家税务总局深圳市税务局网站,10,1,2023-12-01
305836,3502000046,厦门市交通运输局,6,1,2023-12-01
305825,4310000046,郴州市政府门户网站,0,22,2023-12-01
305824,2300000011,黑龙江政务服务网,10,22,2023-12-01
305813,3502000007,厦门市市场监督管理局,10,1,2023-12-01
305789,5400000010,西藏自治区发展改革委员会,1,1,2023-12-01
305772,1406230003,右玉县人民政府门户网站,2,1,2023-12-01
305766,6400000003,宁夏回族自治区司法厅,1,1,2023-12-01
305744,4101000047,郑州民政,10,1,2023-12-01
305732,3100000017,上海市市场监督管理局,10,1,2023-12-01
305727,6200000113,甘肃政务服务网,0,22,2023-12-01
305726,6109000002,安康市人民政府,2,1,2023-12-01
305713,6211000025,定西市统计局,10,1,2023-12-01
306040,5200000050,贵州省生态移民局,4,1,2023-11-30
306009,5300000030,云南省交通运输厅门户网站,10,1,2023-11-30
306005,3300000005,浙江省卫生健康委员会门户网站,6,22,2023-11-30
306004,2300000011,黑龙江政务服务网,10,1,2023-11-30
305965,1506000004,鄂尔多斯市人民政府,2,1,2023-11-30
305946,bm31360001,中国国家认证认可监督管理委员会,1,1,2023-11-30
305937,3701240010,平阴县人民政府门户网站,2,1,2023-11-30
305928,2205820009,集安市人民政府,10,1,2023-11-30
305812,3301000005,杭州市人民政府门户网站,4,1,2023-11-30
305811,bm15000011,技能人才评价工作网,1,22,2023-11-30
305797,4306000012,岳阳经济技术开发区门户网站,2,1,2023-11-30
305793,3601000045,南昌国家高新技术产业开发区,4,1,2023-11-30
305790,4200000028,湖北省司法厅,0,1,2023-11-30
305777,2100000027,辽宁省司法厅,10,1,2023-11-30
305775,5201120001,乌当区人民政府,2,1,2023-11-30
305773,5301280009,禄劝彝族苗族自治县人民政府网站,2,1,2023-11-30
305756,4400000032,广东省教育厅网站,6,1,2023-11-30
305740,3702000027,青岛统计信息网,2,1,2023-11-30
