id,sitecode,wzmc,problem_id,blzt,bgdate
301192,2102000003,大连市人民政府,0,22,2023-10-19
301183,3304000003,中共嘉兴市委嘉兴市人民政府,4,1,2023-10-19
301179,3402210001,芜湖市湾沚区人民政府,4,1,2023-10-19
301161,3708260018,微山县人民政府,4,1,2023-10-19
301152,4415000052,汕尾市人民政府门户网,2,1,2023-10-19
301151,3301000141,杭州市公共资源交易网,10,1,2023-10-19
301136,3200000009,江苏省市场监督管理局,0,22,2023-10-19
301115,5134000016,凉山彝族自治州人民政府,10,1,2023-10-19
301109,3400000028,安徽省住房和城乡建设厅,0,1,2023-10-19
301105,2201000015,长春市住房公积金管理中心,10,1,2023-10-19
301102,3201000053,南京市公安局,10,22,2023-10-19
301101,4600000002,海南农业信息网,2,1,2023-10-19
301098,2108000046,营口市人民政府,0,22,2023-10-19
301095,3304830001,桐乡市人民政府网站,6,1,2023-10-19
301094,3200000098,江苏政务服务网,1,1,2023-10-19
301091,5300000071,云南省信访局,3,22,2023-10-19
301087,3502000044,厦门市市政园林局,2,1,2023-10-19
301082,4100000037,河南省人力资源和社会保障厅,6,22,2023-10-19
301081,3302810010,余姚市人民政府,0,1,2023-10-19
301080,1407000035,晋中市生态环境局网站,1,1,2023-10-19
301067,3600000103,江西政务服务网,6,1,2023-10-19
301065,1300000044,河北省自然资源厅,0,22,2023-10-19
301060,4400000081,广东省教育考试院,0,22,2023-10-19
301056,4419000130,东莞市政务服务-广东政务服务网,10,22,2023-10-19
301054,4400000097,广东统计信息网,2,1,2023-10-19
301053,3200000059,江苏省自然资源厅,0,1,2023-10-19
301050,4101000066,郑州市公共资源交易中心,5,1,2023-10-19
301042,bm29110072,国家税务总局浙江省税务局,0,22,2023-10-19
301023,4403000087,深圳市退役军人事务局,4,1,2023-10-19
301021,2100000118,辽宁政务服务网,6,1,2023-10-19
301018,5001080014,重庆市南岸区人民政府,4,1,2023-10-19
301017,1500000008,内蒙古自治区财政厅,1,22,2023-10-19
301016,6101000007,西安市人民政府,6,22,2023-10-19
301015,3200000036,江苏省住房和城乡建设厅,3,22,2023-10-19
301011,1300000081,河北省医疗保障局,3,22,2023-10-19
301009,4201110038,武汉市洪山区人民政府,4,1,2023-10-19
301007,5116220014,武胜县人民政府,2,1,2023-10-19
301004,3500000080,福建省公共资源交易电子公共服务平台,10,22,2023-10-19
301000,3407000003,铜陵市人民政府,1,22,2023-10-19
300999,3405000046,马鞍山市人民政府,1,22,2023-10-19
300977,6300000031,青海省科学技术厅门户网站,4,1,2023-10-19
300974,4114000003,商丘市政府网,2,1,2023-10-19
300968,4331240015,花垣县人民政府,2,1,2023-10-19
300963,5000000062,重庆市人力资源和社会保障局,0,1,2023-10-19
300962,4100000043,河南省公安厅,10,1,2023-10-19
300955,4404000011,珠海市人力资源和社会保障局,10,1,2023-10-19
300938,bm15000010,中国人事考试网,2,1,2023-10-19
300927,4401000007,广州市市场监督管理局,10,1,2023-10-19
300917,bm30000002,中国商标网（国家知识产权局商标局）,1,1,2023-10-19
300915,4400000084,广东政务服务网,0,22,2023-10-19
300909,3600000020,江西省财政厅,10,22,2023-10-19
300900,3608810001,井冈山市人民政府网,2,1,2023-10-19
300886,4207020001,梁子湖区政府网,6,1,2023-10-19
300885,5100000101,四川政务服务网,0,1,2023-10-19
300864,5101000080,成都市信访局,3,22,2023-10-19
300863,1409000017,忻州市财政局网站,2,1,2023-10-19
300860,bm04000010,全国投资项目在线审批监管平台互联网网站,3,22,2023-10-19
300855,2100000126,辽宁省信访局,6,1,2023-10-19
300851,4413220025,博罗县人民政府门户网站,10,1,2023-10-19
300838,3400000104,安徽省阳光就业网上服务大厅,6,22,2023-10-19
300837,3207000041,连云港市人力资源和社会保障局,10,1,2023-10-19
300835,bm29150011,国家税务总局山东省税务局,10,22,2023-10-19
300823,6402210003,平罗县人民政府,2,1,2023-10-19
300819,bm31370001,国家标准化管理委员会,1,22,2023-10-19
300818,bm30000013,国家企业信用信息公示系统,10,1,2023-10-19
300778,1200000032,天津市工业和信息化局,4,1,2023-10-19
300772,6101900002,西安高新技术产业开发区,10,22,2023-10-19
300763,2100000038,辽宁省公安厅,3,1,2023-10-19
300759,4104810009,舞钢政府网,1,1,2023-10-19
300738,4109000033,濮阳市生态环境局,1,1,2023-10-19
300733,6101000068,西安市自然资源和规划局（市林业局）,2,1,2023-10-19
300681,4102240005,开封市祥符区人民政府门户网站,1,22,2023-10-19
300670,2100000098,辽宁省普通高等学校本科教学管理平台,0,1,2023-10-19
300647,4203000034,十堰市发展和改革委员会,0,1,2023-10-19
300633,5100000069,四川政府采购,0,1,2023-10-19
300618,4100000094,河南省政务服务网,3,22,2023-10-19
300616,6500000031,新疆维吾尔自治区教育厅,2,22,2023-10-19
300554,2310850001,穆棱市人民政府,2,1,2023-10-19
300416,bm13000003,中国法律服务网,1,1,2023-10-19
301048,3304240002,海盐县人民政府,10,22,2023-10-18
301041,bm20010002,长江水利网,4,22,2023-10-18
301038,3708260018,微山县人民政府,4,1,2023-10-18
301029,3708830012,邹城市人民政府,4,1,2023-10-18
301010,1400000038,山西省人力资源和社会保障厅网站,0,1,2023-10-18
301006,4510210001,广西百色田阳区人民政府门户网站,6,1,2023-10-18
301003,3403000006,蚌埠市人民政府,5,1,2023-10-18
301002,3400000072,安徽省教育厅,0,1,2023-10-18
300995,bm14000002,中国政府采购网,2,1,2023-10-18
300993,5201220001,息烽县人民政府,2,1,2023-10-18
300973,3305030003,南浔区人民政府,1,1,2023-10-18
