id,sitecode,wzmc,problem_id,blzt,bgdate
292485,3713000037,临沂市人民政府,2,1,2023-07-31
292472,bm30000013,国家企业信用信息公示系统,2,22,2023-07-31
292466,2202000009,吉林市人力资源和社会保障局,2,1,2023-07-31
292435,6403000012,吴忠市人民政府,6,1,2023-07-31
292433,4305000013,邵阳市统计局,2,1,2023-07-31
292426,bm20000001,中华人民共和国水利部网站,3,1,2023-07-31
292423,2201820010,榆树市人民政府,0,22,2023-07-31
292416,1502070002,九原区人民政府,0,1,2023-07-31
292415,2201030013,长春市宽城区人民政府,2,1,2023-07-31
292408,4300000035,湖南教育政务网,0,22,2023-07-31
292406,4600000065,海南政务服务网,0,1,2023-07-31
292399,5301110005,昆明市官渡区人民政府,6,1,2023-07-31
292395,3501040005,福州市仓山区人民政府网,4,1,2023-07-31
292384,4331000023,湘西土家族苗族自治州人民政府,4,1,2023-07-31
292381,bm19000004,交通运输部政府网站,1,22,2023-07-31
292368,bm12000003,民政部门户网站,10,22,2023-07-31
292364,5104000017,攀枝花市住房和城乡建设局网,0,1,2023-07-31
292358,5107000013,绵阳市人民政府,4,1,2023-07-31
292357,3611300004,中国婺源,2,1,2023-07-31
292351,bm84000001,中华人民共和国退役军人事务部,6,19,2023-07-31
292341,4200000120,湖北省医疗保障局,0,1,2023-07-31
292337,1310000035,廊坊市人民政府,2,1,2023-07-31
292335,3500000080,福建省公共资源交易电子公共服务平台,0,22,2023-07-31
292325,4201000032,武汉市住房保障和房屋管理局,0,22,2023-07-31
292323,bm22000001,中华人民共和国商务部门户网站,1,22,2023-07-31
292308,3301090002,杭州市萧山区人民政府,2,1,2023-07-31
292292,3700000071,山东省人民政府,1,22,2023-07-31
292287,3603130006,湘东区人民政府,0,22,2023-07-31
292259,3708000046,济宁市人力资源和社会保障局,6,1,2023-07-31
292249,3601000063,南昌市国有资产监督管理委员会,6,1,2023-07-31
292223,bm29130001,国家税务总局福建省税务局,2,1,2023-07-31
292219,5100000069,四川政府采购,2,1,2023-07-31
292218,bm30000012,国家市场监督管理总局,10,22,2023-07-31
292212,5001100002,重庆市綦江区人民政府公众信息网,4,1,2023-07-31
292201,bm38000007,国家知识产权局政府网站,10,22,2023-07-31
292197,6101000038,西安市教育局,2,22,2023-07-31
292186,5100000042,四川省人力资源和社会保障厅,4,1,2023-07-31
292183,bm35000001,国家药品监督管理局,2,1,2023-07-31
292160,3408220002,怀宁县人民政府,1,1,2023-07-31
292159,4401000102,广东省政务服务网广州市,10,1,2023-07-31
292158,3700000004,山东省市场监督管理局,10,22,2023-07-31
292156,bm31370001,国家标准化管理委员会,2,1,2023-07-31
292154,4101000066,郑州市公共资源交易中心,2,1,2023-07-31
292153,4400000106,广东省人力资源和社会保障厅,1,1,2023-07-31
292141,3705000069,山东政务服务网（东营市）,0,1,2023-07-31
292138,1200000053,天津市公安局,10,1,2023-07-31
292134,5100000062,四川省人民政府,2,1,2023-07-31
292105,3715000023,聊城市自然资源和规划局（聊城市林业局）,0,1,2023-07-31
