id,sitecode,wzmc,problem_id,blzt,bgdate
303879,3700000010,山东省住房和城乡建设厅,2,1,2023-11-10
303863,5200000060,贵州省人力资源和社会保障厅,4,1,2023-11-10
303857,3705000069,山东政务服务网（东营市）,0,1,2023-11-10
303842,2302000004,齐齐哈尔市人民政府,0,1,2023-11-10
303841,BT00000014,新疆生产建设兵团统计局,2,1,2023-11-10
303834,5001060020,重庆市沙坪坝区人民政府,2,1,2023-11-10
303832,4500000024,广西壮族自治区人力资源和社会保障厅网站,0,1,2023-11-10
303829,3702850037,莱西政务网,6,22,2023-11-10
303824,4300000080,湖南省文化和旅游厅,4,1,2023-11-10
303820,3708000067,山东政务服务网 济宁市,0,1,2023-11-10
303816,6500000059,新疆维吾尔自治区工业和信息化厅门户网站,2,22,2023-11-10
303811,6400000053,宁东能源化工基地,2,22,2023-11-10
303807,3401000001,中国合肥合肥市人民政府,6,22,2023-11-10
303801,1301000003,石家庄市人民政府,1,22,2023-11-10
303794,5305000006,保山市人民政府门户网站,2,22,2023-11-10
303791,3302000003,宁波市人民政府门户网站,2,1,2023-11-10
303786,3713000074,临沂市市场监督管理局,6,1,2023-11-10
303780,1305810018,南宫市人民政府,2,1,2023-11-10
303769,3401240038,庐江县人民政府,10,1,2023-11-10
303757,3502000046,厦门市交通运输局,2,1,2023-11-10
303754,bm29310001,国家税务总局新疆维吾尔自治区税务局网站,2,22,2023-11-10
303749,5305230001,龙陵县人民政府门户网站,2,1,2023-11-10
303740,5200000070,贵州省统计局,4,1,2023-11-10
303734,4400000106,广东省人力资源和社会保障厅,10,1,2023-11-10
303733,4416220001,龙川县人民政府门户网站,6,1,2023-11-10
303731,bm09000004,应急管理部消防救援局,3,22,2023-11-10
303723,1500000008,内蒙古自治区财政厅,0,1,2023-11-10
303715,4501230001,广西南宁市隆安县人民政府门户网站,2,1,2023-11-10
303713,4501250001,广西南宁市上林县人民政府门户网站,1,1,2023-11-10
303712,4501260001,广西南宁市宾阳县人民政府门户网站,2,1,2023-11-10
303711,3403000006,蚌埠市人民政府,2,22,2023-11-10
303707,3210000053,扬州市住房和城乡建设局,10,1,2023-11-10
303701,6300000068,青海省信访局,0,22,2023-11-10
303699,1404290013,武乡县人民政府门户网站,2,1,2023-11-10
303682,1409000041,忻州市人民政府门户网站,2,1,2023-11-10
303657,5101000005,成都市地方志编纂委员会办公室门户网站,2,1,2023-11-10
303642,2308220001,桦南县人民政府,2,1,2023-11-10
303631,6500000086,新疆维吾尔自治区政务服务网,10,1,2023-11-10
303626,4400000084,广东政务服务网,0,1,2023-11-10
303621,bm30000002,中国商标网（国家知识产权局商标局）,2,1,2023-11-10
303596,4400000032,广东省教育厅网站,0,22,2023-11-10
303593,2307810001,铁力市人民政府,4,1,2023-11-10
303578,4103000061,洛阳市市场监督管理局（知识产权局）,0,1,2023-11-10
303553,4500000003,广西壮族自治区财政厅网站,2,22,2023-11-10
303552,5000000106,重庆市医疗保障局,10,22,2023-11-10
303547,5000000042,重庆市公安局,10,22,2023-11-10
303534,3607220007,信丰县人民政府网,2,1,2023-11-10
303525,5100000101,四川政务服务网,6,22,2023-11-10
303505,1509020044,集宁区人民政府,10,1,2023-11-10
303502,6100000030,陕西省住房和城乡建设厅,0,1,2023-11-10
303500,5300000003,云南人力资源和社会保障网,10,1,2023-11-10
303482,4107000023,新乡市城市管理网,10,1,2023-11-10
303470,3200000098,江苏政务服务网,2,1,2023-11-10
303462,3310000002,台州市人民政府门户网站,2,22,2023-11-10
303456,bm15000011,技能人才评价工作网,1,22,2023-11-10
303445,1504000012,赤峰市生态环境局,0,1,2023-11-10
303424,bm15000001,全国人力资源和社会保障政务服务平台,1,1,2023-11-10
303406,3606020002,月湖区人民政府,2,1,2023-11-10
303273,3400000066,安徽政务服务网,0,22,2023-11-10
303248,2100000119,沈抚新区政务服务网,6,1,2023-11-10
303759,4403000004,深圳市市场监督管理局,6,22,2023-11-09
303747,6100000149,陕西省市场监督管理局,6,1,2023-11-09
303744,2301260001,哈尔滨市巴彦县人民政府,0,1,2023-11-09
303702,4415000052,汕尾市人民政府门户网,2,1,2023-11-09
303691,4116000007,周口市人民政府,10,1,2023-11-09
303687,4403930001,大鹏新区政府在线,4,1,2023-11-09
303686,3101170059,上海市松江区人民政府网站,6,22,2023-11-09
303648,1100000244,北京市医疗保障局,10,22,2023-11-09
303622,6101000007,西安市人民政府,4,22,2023-11-09
303615,5114020004,东坡区委区政府网,2,1,2023-11-09
