id,sitecode,wzmc,problem_id,blzt,bgdate
301048,3304240002,海盐县人民政府,10,22,2023-10-18
301041,bm20010002,长江水利网,4,22,2023-10-18
301038,3708260018,微山县人民政府,4,1,2023-10-18
301029,3708830012,邹城市人民政府,4,1,2023-10-18
301010,1400000038,山西省人力资源和社会保障厅网站,0,1,2023-10-18
301006,4510210001,广西百色田阳区人民政府门户网站,6,1,2023-10-18
301003,3403000006,蚌埠市人民政府,5,1,2023-10-18
301002,3400000072,安徽省教育厅,0,1,2023-10-18
300995,bm14000002,中国政府采购网,2,1,2023-10-18
300993,5201220001,息烽县人民政府,2,1,2023-10-18
300973,3305030003,南浔区人民政府,1,1,2023-10-18
300967,5100000015,四川省司法厅,6,1,2023-10-18
300966,3303000013,温州市统计局,2,1,2023-10-18
300960,6302210003,海东市平安区人民政府,1,1,2023-10-18
300959,4310260022,汝城县人民政府门户网站,10,1,2023-10-18
300954,3401000004,安徽合肥新站高新技术产业开发区管理委员会,2,1,2023-10-18
300953,4403000018,深圳市科技创新委员会,2,22,2023-10-18
300952,6106260009,吴起县人民政府,1,1,2023-10-18
300951,3700000036,山东省生态环境厅网站,0,22,2023-10-18
300950,6500000020,新疆维吾尔自治区住房和城乡建设厅,4,1,2023-10-18
300943,4503310008,广西桂林市荔浦市人民政府门户网站,10,1,2023-10-18
300925,2101000045,沈阳市房产局,10,1,2023-10-18
300922,1409000009,忻州市规划和自然资源局网站,0,1,2023-10-18
300898,4400000106,广东省人力资源和社会保障厅,4,22,2023-10-18
300896,4300000028,湖南省统计局,6,22,2023-10-18
300891,6104250035,礼泉县人民政府,6,1,2023-10-18
300889,bm15000011,技能人才评价工作网,2,22,2023-10-18
300888,3209210002,响水县人民政府,4,1,2023-10-18
300884,1300000012,河北省人力资源和社会保障厅,0,1,2023-10-18
300883,3209000050,盐城市住房公积金管理中心,10,22,2023-10-18
300878,6323230001,泽库县人民政府,4,1,2023-10-18
300867,4303000031,湘潭市住房和城乡建设局,3,1,2023-10-18
300856,2300000011,黑龙江政务服务网,10,22,2023-10-18
300848,6100000149,陕西省市场监督管理局,0,22,2023-10-18
300833,2109000022,阜新市人民政府,6,1,2023-10-18
300812,5100000101,四川政务服务网,10,1,2023-10-18
300808,6300000023,青海省人力资源和社会保障厅门户网站,2,1,2023-10-18
300802,3202000001,无锡市人民政府,10,22,2023-10-18
300796,4400000084,广东政务服务网,10,22,2023-10-18
300794,3509810001,福安市政府网站,2,1,2023-10-18
300791,3509820001,福鼎市人民政府,0,1,2023-10-18
300787,4403050037,南山政府在线,6,22,2023-10-18
300761,3600000009,江西省卫生健康委员会,0,22,2023-10-18
300760,2108000040,营口市住房和城乡建设局,0,22,2023-10-18
