id,sitecode,wzmc,problem_id,blzt,bgdate
305639,3600000013,江西省工业和信息化厅,10,1,2023-11-27
305638,5100000047,四川省文化和旅游厅,4,1,2023-11-27
305633,4503290003,广西桂林市资源县人民政府门户网站,0,22,2023-11-27
305608,3700000027,山东省人力资源和社会保障厅,2,1,2023-11-27
305596,4201000032,武汉市住房保障和房屋管理局,2,22,2023-11-27
305588,3500000008,福建省商务厅门户网站,6,1,2023-11-27
305583,4502000034,广西柳州市人民政府门户网站,2,22,2023-11-27
305576,3700000036,山东省生态环境厅网站,1,22,2023-11-27
305557,5115020007,宜宾市翠屏区人民政府,2,1,2023-11-27
305551,4211250001,浠水县人民政府网,2,22,2023-11-27
305516,4102030001,顺河回族区人民政府,6,22,2023-11-27
305504,5203210002,遵义市播州区人民政府,2,1,2023-11-27
305502,5204000001,安顺市人民政府,2,1,2023-11-27
305501,1301000012,石家庄市自然资源和规划局,6,22,2023-11-27
305498,2102130043,大连金普新区,2,1,2023-11-27
305488,4400000106,广东省人力资源和社会保障厅,10,22,2023-11-27
305486,3610210008,南城县人民政府网站,2,1,2023-11-27
305483,5106000001,德阳市人民政府,6,1,2023-11-27
305481,3505830011,南安市人民政府,1,22,2023-11-27
305480,4206000050,襄阳市公共资源交易网,10,1,2023-11-27
305475,3410000044,黄山市人民政府,2,1,2023-11-27
305466,bm29120006,国家税务总局安徽省税务局,4,1,2023-11-27
305463,4404000034,珠海市自然资源局,4,1,2023-11-27
305455,6200000113,甘肃政务服务网,0,22,2023-11-27
305450,4400000081,广东省教育考试院,10,22,2023-11-27
305449,4500000081,广西壮族自治区海洋局网站,4,1,2023-11-27
305446,4403000016,深圳政府在线,2,1,2023-11-27
305445,3205900024,苏州工业园区管理委员会,0,22,2023-11-27
305431,4200000066,湖北省发展和改革委员会门户网站,4,1,2023-11-27
305430,5306000012,昭通市人民政府门户网站,0,1,2023-11-27
305427,3504260011,尤溪县人民政府网,2,1,2023-11-27
305425,bm29090019,国家税务总局上海市税务局网站,6,22,2023-11-27
305421,1402000010,大同市生态环境局网站,2,1,2023-11-27
305412,3600000111,信用江西,2,1,2023-11-27
305405,3301090002,杭州市萧山区人民政府,2,1,2023-11-27
305401,4400000058,广东省发展和改革委员会,1,1,2023-11-27
305398,1502210005,包头市土默特右旗人民政府,0,1,2023-11-27
305394,4100000094,河南省政务服务网,10,1,2023-11-27
305390,5120000001,资阳市人民政府,1,22,2023-11-27
305388,3500000068,福建省网上办事大厅,0,1,2023-11-27
305386,1509000019,乌兰察布市科学技术局,4,1,2023-11-27
305384,3502000005,厦门统计信息网,1,22,2023-11-27
305382,5100000042,四川省人力资源和社会保障厅,10,1,2023-11-27
305378,2102830001,庄河市人民政府门户网站,0,1,2023-11-27
305376,1301230003,正定县人民政府,4,22,2023-11-27
305369,4401000011,广州市港务局网站,2,22,2023-11-27
305364,3702000082,青岛市政府采购网,10,1,2023-11-27
305351,3505260020,德化县人民政府门户网站,4,1,2023-11-27
305332,3703000079,淄博市医疗保障局,0,1,2023-11-27
305313,3100000017,上海市市场监督管理局,1,1,2023-11-27
305305,3400000066,安徽政务服务网,10,1,2023-11-27
305302,4305000061,邵阳市生态环境局,0,1,2023-11-27
305301,bm30000002,中国商标网（国家知识产权局商标局）,0,1,2023-11-27
305298,3505000002,泉州市人民政府,0,1,2023-11-27
305289,3702000076,青岛市住房和城乡建设局,1,1,2023-11-27
305287,2306210021,肇州县人民政府,2,1,2023-11-27
305285,3500000073,福建省政府采购网,6,1,2023-11-27
305276,4190010055,济源市公共资源交易中心,4,1,2023-11-27
305266,4403000033,深圳市规划和自然资源局,10,22,2023-11-27
305265,3302120052,鄞州区人民政府网站,2,1,2023-11-27
305262,3200000033,江苏省人力资源和社会保障厅,10,1,2023-11-27
305251,3100000096,上海市人民政府外事办公室上海市人民政府港澳事务办公室上海市人民对外友好协会,1,22,2023-11-27
305218,bm31370001,国家标准化管理委员会,1,22,2023-11-27
305196,6400000037,宁夏政务服务网,0,1,2023-11-27
305171,5100000101,四川政务服务网,6,1,2023-11-27
305165,6101000129,西安政务服务网,0,1,2023-11-27
305152,3702020002,青岛市市南区政务网,2,1,2023-11-27
305124,4400000084,广东政务服务网,0,1,2023-11-27
304882,bm86000001,国家移民管理局,10,1,2023-11-27
305424,3402210001,芜湖市湾沚区人民政府,4,1,2023-11-24
305407,4200000118,湖北省市场监督管理局,6,1,2023-11-24
305379,5104000001,攀枝花市人民政府网,1,22,2023-11-24
305377,3303280007,文成县人民政府网站,6,22,2023-11-24
305373,3708830012,邹城市人民政府,0,1,2023-11-24
305370,4403000026,深圳市文化广电旅游体育局,10,1,2023-11-24
305366,3717000071,山东政务服务网菏泽市,10,1,2023-11-24
305352,6101900002,西安高新技术产业开发区,1,22,2023-11-24
305349,3202820041,宜兴市人民政府,6,1,2023-11-24
305340,5200000093,贵州省市场监督管理局,6,22,2023-11-24
305339,5101000012,成都市生态环境局,1,1,2023-11-24
305335,1301000003,石家庄市人民政府,4,1,2023-11-24
305334,3706120006,牟平区人民政府,4,1,2023-11-24
305323,2111000031,盘锦市人民政府,1,1,2023-11-24
305317,1200000009,天津市教育委员会,2,1,2023-11-24
305312,6206210001,中国民勤政府网,2,1,2023-11-24
305311,1501000057,呼和浩特市住房和城乡建设局,0,22,2023-11-24
305309,bm29030010,国家税务总局河北省税务局,0,22,2023-11-24
305308,4403900004,深圳市光明区政府在线,1,1,2023-11-24
305307,4210000002,荆州市人民政府,4,1,2023-11-24
305300,4403060030,深圳市宝安区人民政府门户网站,4,22,2023-11-24
305299,3201000078,南京江北新区管理委员会,4,1,2023-11-24
305294,1306000033,保定市人民政府,0,1,2023-11-24
305293,4306000059,岳阳市政府门户网站,4,1,2023-11-24
305286,3204000068,常州市工业和信息化局,6,22,2023-11-24
305284,3213220037,沭阳县人民政府,2,1,2023-11-24
305281,4200000003,湖北省应急管理厅,4,1,2023-11-24
305280,4400000081,广东省教育考试院,0,22,2023-11-24
305274,5309000044,临沧市人民政府门户网,2,1,2023-11-24
305263,3502000049,厦门市财政局网站,0,22,2023-11-24
305261,3213240012,泗洪县人民政府,4,1,2023-11-24
305259,bm15000011,技能人才评价工作网,0,22,2023-11-24
305258,5206030002,万山区人民政府,4,1,2023-11-24
305250,5331230001,盈江县人民政府,2,1,2023-11-24
305238,3706840011,蓬莱区人民政府,0,1,2023-11-24
305237,6100000146,陕西省住房和城乡建设厅综合服务中心,10,1,2023-11-24
305235,5308000020,普洱市人民政府网,2,1,2023-11-24
305232,3405000046,马鞍山市人民政府,2,1,2023-11-24
305231,5329310057,剑川县人民政府门户网站,2,1,2023-11-24
305229,3700000041,山东省应急管理厅,0,1,2023-11-24
305228,4400000084,广东政务服务网,10,22,2023-11-24
305227,4113300001,桐柏县政府门户网站,6,1,2023-11-24
305226,2100000036,辽宁省科学技术厅,1,1,2023-11-24
305219,bm30000002,中国商标网（国家知识产权局商标局）,2,22,2023-11-24
305217,5111000002,中共乐山市委乐山市人民政府,4,1,2023-11-24
305214,5118250001,天全县人民政府,2,1,2023-11-24
305213,4401110001,广州市白云区人民政府,2,1,2023-11-24
305212,5114000002,中共眉山市委眉山市人民政府,4,1,2023-11-24
305210,4690070003,东方市人民政府网,1,1,2023-11-24
305205,4105220003,安东新区,2,1,2023-11-24
305204,4401000089,广州市来穗人员服务管理局,6,1,2023-11-24
305202,5100000042,四川省人力资源和社会保障厅,10,1,2023-11-24
305195,5134350003,甘洛县人民政府,2,1,2023-11-24
305193,5134370001,雷波县人民政府,4,1,2023-11-24
305181,4100000094,河南省政务服务网,10,22,2023-11-24
305164,5132210002,汶川县人民政府,4,1,2023-11-24
305136,6101000129,西安政务服务网,0,1,2023-11-24
305119,2100000118,辽宁政务服务网,2,22,2023-11-24
305091,4211000026,黄冈市自然资源和规划局,2,1,2023-11-24
305079,6200000113,甘肃政务服务网,2,1,2023-11-24
305075,bm71030012,河北省邮政管理局网,6,1,2023-11-24
305050,4100000082,河南省应急管理厅,2,1,2023-11-24
304969,2100000006,辽宁省人民政府外事办公室,3,1,2023-11-24
304937,4100000064,河南省住房和城乡建设厅,2,22,2023-11-24
304896,3300000064,浙江政府采购网（浙江省财政厅）,10,22,2023-11-24
304857,3600000103,江西政务服务网,6,1,2023-11-24
304842,bm13000003,中国法律服务网,6,1,2023-11-24
304772,bm19010001,中华人民共和国海事局政府网站,0,1,2023-11-24
305337,3417000043,九华山风景区,4,1,2023-11-23
305336,3100000026,上海市国有资产监督管理委员会,2,1,2023-11-23
305283,1500000007,内蒙古自治区政府采购网,0,1,2023-11-23
305270,2311000001,黑河市人民政府,2,1,2023-11-23
305254,5223000020,黔西南州人民政府,1,1,2023-11-23
305249,4406000020,佛山市人力资源和社会保障局,6,1,2023-11-23
305247,3303820001,乐清市人民政府,2,22,2023-11-23
305234,5329320002,鹤庆县人民政府门户网站,2,1,2023-11-23
305224,3301000047,杭州市规划和自然资源局网站,10,1,2023-11-23
305221,3700000034,山东省卫生健康委员会,1,1,2023-11-23
305199,4400000081,广东省教育考试院,0,22,2023-11-23
305197,1501000001,呼和浩特市人民政府,10,1,2023-11-23
305191,3506240012,漳州市诏安县人民政府,10,1,2023-11-23
