id,sitecode,wzmc,problem_id,blzt,bgdate
297956,3100000116,上海市城市管理行政执法局门户网站,1,1,2023-09-18
297936,3301050002,杭州市拱墅区人民政府门户网站,1,1,2023-09-18
297917,bm14000002,中国政府采购网,2,22,2023-09-18
297900,2290000002,吉林省长白山保护开发区管委会,0,1,2023-09-18
297899,3301820028,建德市人民政府门户网站,2,1,2023-09-18
297897,4300000012,湖南省科学技术厅门户网站,10,22,2023-09-18
297894,4301000052,长沙市政府门户网站,10,1,2023-09-18
297884,4116260001,淮阳区政务网,2,1,2023-09-18
297873,4290210001,中国神农架,2,1,2023-09-18
297857,1307230001,康保县人民政府,4,1,2023-09-18
297855,3709230007,中国东平,2,1,2023-09-18
297854,3709210013,宁阳县人民政府,2,1,2023-09-18
297838,3611230004,中国玉山,2,1,2023-09-18
297831,bm48000002,中国科学院,6,1,2023-09-18
297825,bm22000001,中华人民共和国商务部门户网站,0,1,2023-09-18
297818,3715000005,聊城市住房公积金管理中心,2,22,2023-09-18
297812,3715000059,聊城市建设委员会,0,22,2023-09-18
297793,bm04000010,全国投资项目在线审批监管平台互联网网站,0,22,2023-09-18
297778,1310220012,固安县人民政府,2,22,2023-09-18
297777,3201110043,南京市浦口区人民政府,0,1,2023-09-18
297776,bm35000001,国家药品监督管理局,6,1,2023-09-18
297773,3716210009,中国惠民,2,1,2023-09-18
297768,1509020044,集宁区人民政府,4,1,2023-09-18
297766,1500000091,内蒙古自治区能源局,6,22,2023-09-18
297761,3403000068,蚌埠市医疗保障局,10,1,2023-09-18
297754,3713280004,蒙阴县人民政府,3,1,2023-09-18
297750,4306020002,岳阳市岳阳楼区政府门户网,4,1,2023-09-18
297741,4212230023,崇阳县人民政府网,4,1,2023-09-18
297738,2205000001,通化市人民政府,2,22,2023-09-18
297736,3303260001,平阳县人民政府门户网站,0,1,2023-09-18
297734,2104000046,抚顺市人民政府,2,1,2023-09-18
297733,3600000020,江西省财政厅,0,1,2023-09-18
297730,6500000048,新疆维吾尔自治区人力资源和社会保障厅门户网站,1,1,2023-09-18
297716,6100000030,陕西省住房和城乡建设厅,1,1,2023-09-18
297713,4100000031,河南省生态环境厅,6,1,2023-09-18
297698,3200000043,江苏省生态环境厅,10,1,2023-09-18
297697,3301000048,杭州市市场监督管理局,0,22,2023-09-18
297679,3410000025,黄山市市场监督管理局,2,1,2023-09-18
297667,4200000116,湖北政务服务网,10,1,2023-09-18
297666,4310810011,资兴市人民政府网,2,1,2023-09-18
297658,6209020013,肃州区人民政府网,2,1,2023-09-18
297657,5002300001,丰都县人民政府,2,1,2023-09-18
297653,4306000017,岳阳市财政局,2,1,2023-09-18
297638,3501000001,福州市人民政府网站,0,1,2023-09-18
297636,1411280003,方山县人民政府门户网站,2,1,2023-09-18
297635,6110000023,商洛市统计局,2,1,2023-09-18
297634,bm15000011,技能人才评价工作网,0,22,2023-09-18
297633,2300000011,黑龙江政务服务网,10,1,2023-09-18
297631,1401000055,太原市人民政府门户网站,2,1,2023-09-18
297628,1501000001,呼和浩特市人民政府,0,1,2023-09-18
297627,5000000062,重庆市人力资源和社会保障局,4,1,2023-09-18
297626,4100000099,河南省医疗保障局,2,1,2023-09-18
297625,4413020060,惠城区人民政府网,2,1,2023-09-18
297624,3308240001,开化县政府门户网,2,1,2023-09-18
297611,3300000022,浙江省教育厅,6,1,2023-09-18
297600,3300000066,浙江人事考试网,1,22,2023-09-18
297590,3400000077,安徽省人力资源和社会保障厅,10,22,2023-09-18
297586,5100000101,四川政务服务网,0,1,2023-09-18
297550,4404000050,珠海市住房和城乡建设局,1,1,2023-09-18
297547,1401000051,太原市行政审批服务管理局网站,6,1,2023-09-18
297546,bm30000002,中国商标网（国家知识产权局商标局）,2,1,2023-09-18
297540,4114240001,柘城县人民政府网,6,1,2023-09-18
297515,4400000084,广东政务服务网,10,22,2023-09-18
297503,4503260009,广西桂林市永福县人民政府门户网站,2,1,2023-09-18
297499,bm15000001,全国人力资源和社会保障政务服务平台,2,22,2023-09-18
297493,4500000109,广西壮族自治区教育厅网站,1,1,2023-09-18
297491,3700000106,山东公共数据开放网,10,1,2023-09-18
297483,4409810016,高州市人民政府公众网,10,22,2023-09-18
297402,3603000001,萍乡城管网,3,22,2023-09-18
297189,bm31370001,国家标准化管理委员会,2,1,2023-09-18
297072,bm15000010,中国人事考试网,0,22,2023-09-18
296733,6323220001,尖扎县人民政府,1,1,2023-09-18
296664,bm13000003,中国法律服务网,1,1,2023-09-18
297505,bm04000010,全国投资项目在线审批监管平台互联网网站,10,22,2023-09-16
297764,1200000009,天津市教育委员会,4,1,2023-09-15
297676,2100000118,辽宁政务服务网,0,20,2023-09-15
297672,6229210003,临夏县人民政府网站,2,1,2023-09-15
297665,3502000100,信用中国（福建厦门）,10,22,2023-09-15
