id,sitecode,wzmc,problem_id,blzt,bgdate
308452,3707000043,潍坊市住房和城乡建设局,10,22,2023-12-22
308450,2200000083,吉林省医疗保障局,10,22,2023-12-22
308425,3200000002,江苏省商务厅,4,1,2023-12-22
308420,1405810002,高平市人民政府门户网站,2,1,2023-12-22
308410,4113810005,邓州市人民政府门户网站,1,22,2023-12-22
308404,4207000051,中国鄂州政府门户网站,4,1,2023-12-22
308390,2200000006,吉林省药品监督管理局,2,1,2023-12-22
308388,4190010028,济源市人民政府,2,1,2023-12-22
308385,3301000047,杭州市规划和自然资源局网站,0,1,2023-12-22
308383,4512000004,广西河池市人民政府门户网站,2,1,2023-12-22
308382,1501000001,呼和浩特市人民政府,2,1,2023-12-22
308381,4500000154,中国（广西）自由贸易试验区钦州港片区管理委员会网站,4,1,2023-12-22
308380,3713000062,临沂市司法局沂蒙普法网,2,22,2023-12-22
308378,6100000146,陕西省住房和城乡建设厅综合服务中心,10,22,2023-12-22
308377,bm29090019,国家税务总局上海市税务局网站,10,22,2023-12-22
308373,3600000010,江西省发展和改革委员会,0,1,2023-12-22
308365,3209820030,盐城市大丰区人民政府,4,1,2023-12-22
308357,3200000102,江苏省医疗保障局,10,22,2023-12-22
308356,2100000118,辽宁政务服务网,0,13,2023-12-22
308350,4209000009,孝感商务局（招商局）网站,4,1,2023-12-22
308348,3200000105,信用江苏,0,1,2023-12-22
308347,4400000106,广东省人力资源和社会保障厅,1,1,2023-12-22
308337,4514020002,广西崇左市江州区人民政府门户网站,4,1,2023-12-22
308336,4400000084,广东政务服务网,0,1,2023-12-22
308330,1311000004,衡水市人民政府,0,22,2023-12-22
308308,3210000002,扬州市人民政府,0,22,2023-12-22
308307,3715000023,聊城市自然资源和规划局（聊城市林业局）,1,1,2023-12-22
308303,5203810001,赤水市人民政府,2,1,2023-12-22
308297,5100000052,四川省政府国有资产监督管理委员会门户网站,0,1,2023-12-22
308289,3403000006,蚌埠市人民政府,2,22,2023-12-22
308285,3401000082,合肥市人力资源和社会保障局,4,1,2023-12-22
308283,1410810005,侯马市人民政府门户网站,4,1,2023-12-22
308280,3701000056,济南市人力资源和社会保障局,0,1,2023-12-22
308276,bm54300001,宁夏回族自治区气象局网站,6,1,2023-12-22
308268,1507000045,呼伦贝尔市乡村振兴局,2,1,2023-12-22
308259,3704000038,枣庄市人民政府,4,1,2023-12-22
308251,3703000008,淄博市人民政府,0,1,2023-12-22
308233,5300000022,云南省民政厅,0,1,2023-12-22
308228,2100000027,辽宁省司法厅,0,1,2023-12-22
308226,5200000022,贵州省交通运输厅,2,22,2023-12-22
308225,4107820006,辉县市人民政府网,2,1,2023-12-22
308221,4403000014,网上深圳交警,10,22,2023-12-22
308220,1500000028,内蒙古自治区生态环境厅,0,1,2023-12-22
308203,5101810008,都江堰市人民政府,0,1,2023-12-22
308201,5101000028,成都市人民政府,0,1,2023-12-22
308199,3500000030,福建公安公众服务网,10,1,2023-12-22
308194,4408000026,湛江市政府门户网站,2,1,2023-12-22
308183,1401000016,太原市规划和自然资源局网站,0,22,2023-12-22
308177,4514240003,广西崇左市大新县人民政府门户网站,6,1,2023-12-22
308157,3408240004,潜山市人民政府,1,1,2023-12-22
308134,5101000067,中国信用（四川成都）,1,1,2023-12-22
308124,bm30000013,国家企业信用信息公示系统,1,1,2023-12-22
308109,5100000053,四川省卫生健康委员会,10,22,2023-12-22
308065,3200000098,江苏政务服务网,10,22,2023-12-22
308060,4115000002,信阳市人民政府门户网站,2,22,2023-12-22
308051,bm30000002,中国商标网（国家知识产权局商标局）,1,22,2023-12-22
308038,4202810029,大冶市政府,1,1,2023-12-22
308035,bm13000003,中国法律服务网,2,1,2023-12-22
307828,bm31360001,中国国家认证认可监督管理委员会,0,22,2023-12-22
308321,1304000009,邯郸市人民政府,2,1,2023-12-21
308316,6229270002,积石山县人民政府,2,1,2023-12-21
308286,4403000056,深圳市卫生健康委员会门户网站,2,1,2023-12-21
308284,3607310011,于都县人民政府网,6,22,2023-12-21
308279,4690070003,东方市人民政府网,6,22,2023-12-21
308278,4300000013,湖南省工业和信息化厅,6,22,2023-12-21
308275,5100000081,四川省统计局,10,22,2023-12-21
308269,1311000004,衡水市人民政府,0,1,2023-12-21
308264,3700000004,山东省市场监督管理局,6,22,2023-12-21
308258,5110280004,四川省隆昌市人民政府门户网站,6,1,2023-12-21
308256,3306000034,绍兴市卫生健康委员会,2,22,2023-12-21
