id,sitecode,wzmc,problem_id,blzt,bgdate
305037,BT04000002,第四师可克达拉市政务网,4,1,2023-11-21
305030,1500000062,内蒙古自治区卫生健康委员会,0,1,2023-11-21
305026,5106000001,德阳市人民政府,4,1,2023-11-21
305023,6107000003,汉中市人民政府,10,1,2023-11-21
305012,3209000050,盐城市住房公积金管理中心,10,1,2023-11-21
305006,4116000007,周口市人民政府,2,1,2023-11-21
305004,4115000002,信阳市人民政府门户网站,2,1,2023-11-21
305000,1504250026,赤峰市克什克腾旗人民政府,4,1,2023-11-21
304997,6211250001,漳县党政网,4,1,2023-11-21
304972,bm17000009,中华人民共和国生态环境部政府网站,6,22,2023-11-21
304963,bm30000002,中国商标网（国家知识产权局商标局）,10,22,2023-11-21
304955,4403000052,深圳市人民政府国有资产监督管理委员会外网网站,4,1,2023-11-21
304948,3408230028,枞阳县人民政府,2,1,2023-11-21
304943,4400000106,广东省人力资源和社会保障厅,0,22,2023-11-21
304914,3407210004,铜陵市义安区人民政府,6,1,2023-11-21
304913,1400000021,山西省交通运输厅网站,2,1,2023-11-21
304907,3502130017,厦门市翔安区人民政府网站,10,22,2023-11-21
304905,bm29010003,国家税务总局北京市税务局,10,22,2023-11-21
304893,5305210001,施甸县门户网站,0,1,2023-11-21
304873,3100000015,上海公安政府网站,0,1,2023-11-21
304870,4400000131,广东省人民政府门户网站,0,22,2023-11-21
304852,3101060005,上海静安,0,22,2023-11-21
304832,6326210001,玛沁县人民政府门户网,4,13,2023-11-21
304831,3703210014,桓台县人民政府门户网站,2,1,2023-11-21
304825,5309000044,临沧市人民政府门户网,2,1,2023-11-21
304818,4116230001,商水县政府网站,2,1,2023-11-21
304816,4107210002,新乡县人民政府门户网站,4,1,2023-11-21
304811,3703230004,中国沂源,2,1,2023-11-21
304810,2300000011,黑龙江政务服务网,0,22,2023-11-21
304809,3702830001,平度政务网,1,1,2023-11-21
304800,3407030008,铜陵市铜官区人民政府,2,1,2023-11-21
304795,2202000006,吉林市人民政府,10,1,2023-11-21
304793,1303210007,青龙满族自治县人民政府,4,1,2023-11-21
304787,3311810001,龙泉市人民政府,0,22,2023-11-21
304781,3607000056,赣州市人民政府门户网站,1,22,2023-11-21
304770,bm29080012,国家税务总局黑龙江省税务局,0,22,2023-11-21
304769,3501210001,福州市闽侯县人民政府,2,22,2023-11-21
304767,BT00000041,新疆生产建设兵团人力资源和社会保障局,0,22,2023-11-21
304757,3708260018,微山县人民政府,0,1,2023-11-21
304755,3713000024,临沂市自然资源和规划局,0,1,2023-11-21
304727,3700000035,山东省审计厅,4,1,2023-11-21
304722,bm15000008,中华人民共和国人力资源和社会保障部,2,22,2023-11-21
304695,4401000004,广州市人民政府,6,22,2023-11-21
304690,4107000040,新乡市人民政府,3,22,2023-11-21
304688,4400000084,广东政务服务网,0,1,2023-11-21
304685,6400000015,宁夏回族自治区生态环境厅,0,1,2023-11-21
304683,bm84000003,中华英烈网,2,1,2023-11-21
304681,3200000098,江苏政务服务网,10,22,2023-11-21
304665,3400000066,安徽政务服务网,6,22,2023-11-21
304664,bm29150011,国家税务总局山东省税务局,2,22,2023-11-21
304658,4400000081,广东省教育考试院,0,22,2023-11-21
304624,6100000149,陕西省市场监督管理局,10,22,2023-11-21
304582,6200000113,甘肃政务服务网,10,1,2023-11-21
304528,4100000066,河南统计局(河南统计信息网),2,1,2023-11-21
304510,3607320005,兴国县人民政府网,2,22,2023-11-21
304377,6403230007,盐池县信息网（盐池县政府门户网站）,2,1,2023-11-21
304753,3714000045,德州市人力资源和社会保障局,0,22,2023-11-20
304744,3701810019,章丘政府网,2,1,2023-11-20
304731,6100000146,陕西省住房和城乡建设厅综合服务中心,6,22,2023-11-20
304717,bm29060013,国家税务总局辽宁省税务局,10,22,2023-11-20
304701,5105240009,叙永县人民政府,2,1,2023-11-20
304694,5100000101,四川政务服务网,10,22,2023-11-20
304680,3202000001,无锡市人民政府,2,22,2023-11-20
304675,6229230016,永靖县人民政府,2,1,2023-11-20
304674,4420000052,中国中山政府门户网站,4,1,2023-11-20
304671,3501820001,福州市长乐区人民政府,2,1,2023-11-20
304667,3311000041,丽水市科学技术局,2,1,2023-11-20
304666,4300000077,湖南省市场监督管理局,6,1,2023-11-20
304662,3401110013,合肥市包河区人民政府,0,1,2023-11-20
304661,4100000099,河南省医疗保障局,10,22,2023-11-20
304660,4103270011,宜阳县人民政府网,10,22,2023-11-20
304659,4600000042,海南省教育厅,1,1,2023-11-20
304655,6101000051,西安市住房和城乡建设局,1,22,2023-11-20
304653,4100000094,河南省政务服务网,6,22,2023-11-20
304647,4306000071,岳阳市公共资源交易网,2,1,2023-11-20
304646,3400000066,安徽政务服务网,10,1,2023-11-20
304645,4206000056,襄阳市统计局门户网,2,22,2023-11-20
304644,6105000058,渭南政务服务网,10,1,2023-11-20
304640,3415240018,金寨县人民政府,6,1,2023-11-20
304639,4408000055,湛江市市场监督管理局（知识产权局）,2,1,2023-11-20
304630,5101000028,成都市人民政府,4,1,2023-11-20
304619,1201040001,天津市南开区人民政府,0,22,2023-11-20
304614,4301210002,长沙县人民政府,4,1,2023-11-20
304602,5100000053,四川省卫生健康委员会,2,1,2023-11-20
304599,4209000050,孝感市市场监督管理局,6,1,2023-11-20
304597,3200000033,江苏省人力资源和社会保障厅,6,22,2023-11-20
304585,1399000001,中国雄安官网,10,1,2023-11-20
304573,3100000015,上海公安政府网站,1,22,2023-11-20
304565,6103000057,宝鸡市文化和旅游局,2,1,2023-11-20
304563,4400000084,广东政务服务网,6,22,2023-11-20
304547,3205830040,昆山市人民政府,0,1,2023-11-20
304504,3200000098,江苏政务服务网,10,22,2023-11-20
304501,1504240018,赤峰市林西县人民政府,2,22,2023-11-20
304500,bm15000011,技能人才评价工作网,2,1,2023-11-20
304454,bm30000002,中国商标网（国家知识产权局商标局）,2,22,2023-11-20
304433,bm14000001,中华人民共和国财政部,1,1,2023-11-20
304407,4301000052,长沙市政府门户网站,1,1,2023-11-20
304391,4308000031,张家界政府网,2,1,2023-11-20
304384,2302000004,齐齐哈尔市人民政府,1,1,2023-11-20
304363,bm86000001,国家移民管理局,0,1,2023-11-20
304338,bm13000003,中国法律服务网,0,1,2023-11-20
304749,4200000020,湖北监狱网,1,1,2023-11-17
304732,5132240006,松潘县人民政府,4,1,2023-11-17
304719,4300000025,湖南省人力资源和社会保障厅,10,1,2023-11-17
304693,5120000001,资阳市人民政府,2,1,2023-11-17
304687,3417000002,池州市人民政府,2,1,2023-11-17
304650,bm29010003,国家税务总局北京市税务局,4,1,2023-11-17
304649,6105000040,渭南市生态环境局,0,1,2023-11-17
304638,3401240038,庐江县人民政府,2,22,2023-11-17
304637,4404000027,珠海市卫生健康局官网,2,1,2023-11-17
