id,sitecode,wzmc,problem_id,blzt,bgdate
291185,5202210041,六盘水市水城区人民政府,2,1,2023-07-20
291174,4110000024,许昌市政府门户网站,10,1,2023-07-20
291172,3713260031,平邑县人民政府,4,1,2023-07-20
291169,4400000106,广东省人力资源和社会保障厅,0,22,2023-07-20
291167,bm29000002,国家税务总局网站,10,22,2023-07-20
291141,3305000030,湖州市市场监督管理局,4,1,2023-07-20
291127,3100000114,上海医保网,2,22,2023-07-20
291125,4401000102,广东省政务服务网广州市,10,1,2023-07-20
291122,bm37000013,国家林业和草原局政府门户网,0,22,2023-07-20
291104,3609830002,高安市人民政府,2,1,2023-07-20
291099,1200000052,天津政务网,4,22,2023-07-20
291097,3400000021,安徽省民政厅,0,1,2023-07-20
291096,3700000004,山东省市场监督管理局,10,22,2023-07-20
291083,2100000118,辽宁政务服务网,0,22,2023-07-20
291075,5100000028,四川省政府政务服务和公共资源交易服务中心,0,22,2023-07-20
291073,2100000084,辽宁省公安厅交通安全管理局 交通安全综合服务管理平台,6,22,2023-07-20
291068,3100000107,上海政府采购,2,1,2023-07-20
291063,6207230006,甘肃.临泽,2,1,2023-07-20
291062,bm14000002,中国政府采购网,0,22,2023-07-20
291047,bm22000001,中华人民共和国商务部门户网站,2,1,2023-07-20
291041,5107000089,绵阳市住房和城乡建设委员会,2,22,2023-07-20
291031,3304000028,嘉兴市住房和城乡建设局门户网站,0,1,2023-07-20
291027,1502000001,包头市交通运输局,2,1,2023-07-20
291025,bm21000007,中华人民共和国农业农村部,1,1,2023-07-20
291024,4301000012,长沙财政网,2,22,2023-07-20
291023,4100000037,河南省人力资源和社会保障厅,0,22,2023-07-20
291017,4310220007,宜章县人民政府,1,1,2023-07-20
291009,1310000038,廊坊市人力资源和社会保障局,6,1,2023-07-20
291008,bm25000001,中国人民银行,2,1,2023-07-20
290995,5100000006,四川省经济和信息化厅网站,4,22,2023-07-20
290992,3407210004,铜陵市义安区人民政府,4,1,2023-07-20
290986,6200000068,甘肃省教育厅,10,22,2023-07-20
290985,4300000035,湖南教育政务网,4,22,2023-07-20
290983,3504300032,建宁政府门户网站,2,1,2023-07-20
290955,3590000001,平潭综合实验区党工委管委会,2,1,2023-07-20
290946,3500000015,福建省财政厅政务公开网,6,22,2023-07-20
290935,bm23000001,文化和旅游部政府门户网站,1,22,2023-07-20
290933,bm30000013,国家企业信用信息公示系统,10,1,2023-07-20
290924,3400000066,安徽政务服务网,1,22,2023-07-20
290903,4304000038,衡阳市政府门户网站,2,1,2023-07-20
290901,4503000020,广西桂林市财政局网站,10,22,2023-07-20
290865,3402000055,芜湖市文化和旅游局（芜湖市广播电视新闻出版局）,4,1,2023-07-20
290862,6100000030,陕西省住房和城乡建设厅,1,1,2023-07-20
290861,3703000063,淄博市人力资源和社会保障网,6,22,2023-07-20
290857,6100000017,陕西省人民政府,4,1,2023-07-20
290849,3600000103,江西政务服务网,6,22,2023-07-20
290837,bm31370001,国家标准化管理委员会,0,1,2023-07-20
290814,3607250001,崇义县人民政府门户网,10,1,2023-07-20
290808,4400000084,广东政务服务网,10,1,2023-07-20
290782,bm36000002,国家统计局网站（中国统计信息网）,10,1,2023-07-20
290760,bm15000008,中华人民共和国人力资源和社会保障部,10,1,2023-07-20
290754,4100000099,河南省医疗保障局,10,22,2023-07-20
290751,2311020003,爱辉区人民政府,6,1,2023-07-20
290739,bm28000001,中国海关门户网站,2,1,2023-07-20
290731,2300000045,黑龙江省统计局,10,1,2023-07-20
290713,2101000009,沈阳市卫生健康委员会,10,1,2023-07-20
290708,3200000033,江苏省人力资源和社会保障厅,1,22,2023-07-20
290697,4305000005,邵阳市教育局,10,1,2023-07-20
290689,3709000047,泰安市住房和城乡建设局,4,1,2023-07-20
290680,3600000111,信用江西,0,22,2023-07-20
290667,3200000098,江苏政务服务网,2,1,2023-07-20
290645,3700000039,山东省广播电视局,6,1,2023-07-20
290643,6100000150,陕西省医疗保障局,10,22,2023-07-20
290639,4105270028,内黄县人民政府,0,1,2023-07-20
290597,2327000006,新林区人民政府,2,1,2023-07-20
290586,4451220001,饶平县人民政府网站,5,1,2023-07-20
290578,4100000094,河南省政务服务网,0,1,2023-07-20
290572,4308000003,张家界市工商行政管理局,6,1,2023-07-20
290496,,信用中国（江西南昌）,1,1,2023-07-20
290437,12BM050003,天津便民服务专线平台,10,22,2023-07-20
291036,6201000056,兰州教育网,4,1,2023-07-19
291013,bm19000004,交通运输部政府网站,2,20,2023-07-19
290999,3301830001,富阳区人民政府门户网站,4,1,2023-07-19
290993,bm38000007,国家知识产权局政府网站,0,22,2023-07-19
290988,4100000015,河南省卫生健康委员会,0,1,2023-07-19
290971,5119030001,恩阳区人民政府,2,1,2023-07-19
290960,4110230005,许昌市建安区人民政府门户网站,1,22,2023-07-19
290959,3707920003,潍坊滨海经济技术开发区门户网站,0,1,2023-07-19
290950,4403000016,深圳政府在线,2,1,2023-07-19
290948,5001030001,重庆市渝中区人民政府,2,1,2023-07-19
290945,3502000008,厦门市人民政府国有资产监督管理委员会网站,10,1,2023-07-19
290941,4403000045,深圳民政在线,4,1,2023-07-19
290925,3200000009,江苏省市场监督管理局,0,1,2023-07-19
290923,bm16000001,自然资源部门户网站,0,1,2023-07-19
290921,3200000010,江苏省统计局,6,1,2023-07-19
290917,3502000001,厦门市人民政府门户网站,4,1,2023-07-19
290915,6500000038,新疆维吾尔自治区发展和改革委员会,0,1,2023-07-19
290913,bm55000001,国家金融监督管理总局网站,10,22,2023-07-19
290910,3703000049,淄博市教育局,2,1,2023-07-19
290905,2101000034,沈阳市交通运输局,4,1,2023-07-19
290902,4200000118,湖北省市场监督管理局,0,1,2023-07-19
290900,1500000008,内蒙古自治区财政厅,10,1,2023-07-19
290896,1301000003,石家庄市人民政府,10,1,2023-07-19
290895,3505240010,安溪县人民政府公众信息网,1,1,2023-07-19
290894,3302000013,宁波市住房和城乡建设局,10,1,2023-07-19
290893,bm30000002,中国商标网（国家知识产权局商标局）,2,1,2023-07-19
290884,5201000056,贵阳市人民政府,6,1,2023-07-19
290883,3402210001,芜湖市湾沚区人民政府,2,1,2023-07-19
290882,bm30000012,国家市场监督管理总局,1,1,2023-07-19
290881,4401000100,广州市规划和自然资源局,10,22,2023-07-19
290874,6500000013,新疆维吾尔自治区财政厅,2,1,2023-07-19
290868,4401000041,广州市生态环境局,0,22,2023-07-19
290858,bm35000001,国家药品监督管理局,2,1,2023-07-19
290853,5300000022,云南省民政厅,6,1,2023-07-19
290852,3300000025,浙江省住房和城乡建设厅,0,22,2023-07-19
290851,3205000017,苏州市生态环境局(苏州市太湖水污染防治办公室),0,1,2023-07-19
290847,3300000063,浙江省财政厅网站,2,1,2023-07-19
290836,3700000071,山东省人民政府,10,1,2023-07-19
290824,4101220001,中牟县政府门户网站,2,1,2023-07-19
290821,bm04000009,信用中国,1,22,2023-07-19
290816,1407250001,寿阳县人民政府门户网站,2,1,2023-07-19
290813,5300000075,云南省医疗保障局,10,22,2023-07-19
290811,1300000054,河北省教育厅,0,1,2023-07-19
290791,1200000053,天津市公安局,0,22,2023-07-19
290787,5133000033,甘孜州统计信息网,0,1,2023-07-19
290785,3714810035,乐陵市门户网站,2,1,2023-07-19
290780,5117000034,达州市公共资源交易服务中心,0,1,2023-07-19
290774,4401120001,广州市黄埔区人民政府广州开发区管委会,1,1,2023-07-19
290773,3710810024,威海南海新区,4,1,2023-07-19
290769,4401150002,广州市南沙区人民政府,2,1,2023-07-19
290757,5400000047,西藏自治区市场监督管理局,10,1,2023-07-19
290756,3205000066,苏州市公共资源交易中心,2,1,2023-07-19
290755,bm15000011,技能人才评价工作网,1,22,2023-07-19
290750,6100000130,全国公共资源交易平台（陕西省）,1,1,2023-07-19
290743,4304000038,衡阳市政府门户网站,0,22,2023-07-19
290737,4403000081,深圳市应急管理局,6,1,2023-07-19
290732,3707000079,潍坊市医保局网站,10,1,2023-07-19
290729,4600000042,海南省教育厅,0,1,2023-07-19
290722,3500000053,福建省市场监督管理局网站,0,22,2023-07-19
290715,6500000048,新疆维吾尔自治区人力资源和社会保障厅门户网站,0,22,2023-07-19
290712,5100000101,四川政务服务网,0,1,2023-07-19
