id,sitecode,wzmc,problem_id,blzt,bgdate
304490,bm30000013,国家企业信用信息公示系统,1,22,2023-11-15
304466,bm20000001,中华人民共和国水利部网站,6,1,2023-11-15
304445,4400000081,广东省教育考试院,0,22,2023-11-15
304439,4101050001,郑州市金水区人民政府门户网站,2,1,2023-11-15
304398,5226320001,榕江县人民政府,2,1,2023-11-15
304373,3501220004,福州市连江县政府,1,1,2023-11-15
304368,3506220001,云霄县人民政府门户网站,2,22,2023-11-15
304364,4404000049,珠海市公安局政务互联网站,0,1,2023-11-15
304360,3502000039,厦门市住房保障和房屋管理局,10,1,2023-11-15
304353,3702000055,青岛市人力资源和社会保障网,10,1,2023-11-15
304324,4100000015,河南省卫生健康委员会,4,1,2023-11-15
304322,5201000056,贵阳市人民政府,4,1,2023-11-15
304314,2202810005,蛟河市人民政府,2,1,2023-11-15
304311,3607270006,龙南市人民政府门户网站,2,1,2023-11-15
304302,1307030003,张家口市桥西区人民政府,2,1,2023-11-15
304299,6108240004,靖边县人民政府,2,1,2023-11-15
304297,3301000024,杭州市人力资源和社会保障局,6,1,2023-11-15
304278,3100000017,上海市市场监督管理局,0,1,2023-11-15
304267,5000000100,重庆市政府采购网,2,1,2023-11-15
304260,3611280006,鄱阳政府门户网,2,1,2023-11-15
304258,4600000042,海南省教育厅,1,1,2023-11-15
304243,3211000015,镇江市发展和改革委员会,2,1,2023-11-15
304240,3403000020,蚌埠市应急管理局,2,1,2023-11-15
304234,5002320015,重庆市武隆区人民政府,2,1,2023-11-15
304220,4301000051,浏阳经济技术开发区,4,1,2023-11-15
304196,4100000057,河南省政府采购网,0,22,2023-11-15
304190,5101000028,成都市人民政府,0,1,2023-11-15
304180,6200000113,甘肃政务服务网,0,1,2023-11-15
304175,4690280005,海南省陵水黎族自治县人民政府门户网站,1,1,2023-11-15
304157,6100000146,陕西省住房和城乡建设厅综合服务中心,1,22,2023-11-15
304151,6209020013,肃州区人民政府网,0,1,2023-11-15
304124,1301000039,石家庄市市场监督管理局,4,22,2023-11-15
304117,3100000015,上海公安政府网站,1,1,2023-11-15
304113,bm17000009,中华人民共和国生态环境部政府网站,2,22,2023-11-15
304096,4107280001,长垣市人民政府,10,1,2023-11-15
304091,4300000033,湖南省公共资源交易中心,0,1,2023-11-15
304090,5000000116,信用重庆,6,1,2023-11-15
304084,3611250014,横峰县人民政府,10,1,2023-11-15
304068,5205250003,纳雍县人民政府,2,1,2023-11-15
304058,3604810009,中国瑞昌网,0,1,2023-11-15
304055,4208220025,中国沙洋,2,1,2023-11-15
304036,6326240001,达日县政府门户网,1,1,2023-11-15
304025,6109000065,安康市住房公积金经办中心,6,1,2023-11-15
304001,2101050001,皇姑区人民政府,2,1,2023-11-15
303997,3205000027,苏州市住房和城乡建设局（地震局）,10,1,2023-11-15
303995,4403000005,深圳市住房和建设局,10,1,2023-11-15
303993,bm54180001,湖南省气象局,0,1,2023-11-15
303990,3400000066,安徽政务服务网,10,1,2023-11-15
303989,3702850037,莱西政务网,6,1,2023-11-15
303960,4201000056,武汉住房公积金管理中心网站,0,1,2023-11-15
303944,4400000084,广东政务服务网,0,22,2023-11-15
303943,6108260008,绥德县人民政府,1,1,2023-11-15
303930,1403110003,阳泉市郊区人民政府门户网站,2,1,2023-11-15
303926,1500000074,内蒙古自治区应急管理厅,6,1,2023-11-15
303917,4106000018,鹤壁市科学技术局门户网站,2,1,2023-11-15
303908,2101000003,沈阳市教育局,3,1,2023-11-15
303888,bm30000002,中国商标网（国家知识产权局商标局）,0,1,2023-11-15
303887,6300000069,青海省医疗保障局,1,1,2023-11-15
303874,6542000001,塔城地区行政公署,0,1,2023-11-15
303858,4100000018,河南文物网,6,1,2023-11-15
304268,3701000044,济南住房公积金中心网,0,22,2023-11-14
304265,3301000142,杭州市临平区门户网站,0,22,2023-11-14
304261,3701000034,济南市卫生健康委员会网站,0,1,2023-11-14
304251,1200000077,天津市规划和自然资源局,2,1,2023-11-14
304236,3708000046,济宁市人力资源和社会保障局,10,1,2023-11-14
304223,3200000100,江苏政府采购网江苏省财政厅,2,1,2023-11-14
304221,3504000034,三明市统计信息网,6,1,2023-11-14
304210,3407000003,铜陵市人民政府,2,1,2023-11-14
304208,1200000029,天津住建网,1,1,2023-11-14
304202,3101050013,上海长宁门户网站,0,22,2023-11-14
304198,5115000008,宜宾市人民政府,0,1,2023-11-14
304195,3101150060,上海市浦东新区人民政府,1,1,2023-11-14
304192,3502000100,信用中国（福建厦门）,1,1,2023-11-14
304183,6200000005,甘肃省财政厅,0,22,2023-11-14
304165,4300000046,湖南省住房和城乡建设厅网,0,1,2023-11-14
304152,5105000001,泸州市市场监督管理局,0,1,2023-11-14
304122,5100000042,四川省人力资源和社会保障厅,3,22,2023-11-14
304116,5301000042,昆明市人民政府门户网站,1,1,2023-11-14
304095,6100000146,陕西省住房和城乡建设厅综合服务中心,10,22,2023-11-14
304083,1405000019,晋城市应急管理局网站,2,1,2023-11-14
304082,4307020030,武陵区人民政府门户网站,0,1,2023-11-14
304052,4103050003,洛阳市涧西区人民政府,2,1,2023-11-14
304051,4400000106,广东省人力资源和社会保障厅,0,22,2023-11-14
304047,4213810006,广水市人民政府网站,2,1,2023-11-14
304038,4401000085,广州市住房和城乡建设局网站,1,1,2023-11-14
304035,3207000055,连云港市政务服务管理办公室,0,22,2023-11-14
304023,bm15000011,技能人才评价工作网,0,22,2023-11-14
304019,5328010001,景洪市人民政府,4,1,2023-11-14
304018,3502000046,厦门市交通运输局,10,1,2023-11-14
304000,1409000059,忻州市医疗保障局网站,4,22,2023-11-14
303994,1501000057,呼和浩特市住房和城乡建设局,4,1,2023-11-14
303992,1300000075,河北政务服务网,0,22,2023-11-14
303991,6100000015,陕西省农业农村厅,0,1,2023-11-14
303982,2300000011,黑龙江政务服务网,10,1,2023-11-14
303978,1311260003,故城县人民政府,2,22,2023-11-14
303977,4228220002,建始县人民政府网站,0,1,2023-11-14
303967,3400000077,安徽省人力资源和社会保障厅,10,1,2023-11-14
303966,1401000055,太原市人民政府门户网站,0,22,2023-11-14
303959,4331230053,凤凰县人民政府,2,1,2023-11-14
303956,6328220001,都兰县政府网,4,1,2023-11-14
303948,4302240001,茶陵县政府门户网,2,1,2023-11-14
303940,4453210026,新兴县人民政府门户网站,2,1,2023-11-14
303934,4301000019,长沙市文化旅游广电局政府网站,6,1,2023-11-14
303929,4117270001,中国汝南,1,1,2023-11-14
303899,4301040051,长沙市岳麓区人民政府,4,1,2023-11-14
303889,4403000014,网上深圳交警,6,1,2023-11-14
303885,5100000101,四川政务服务网,0,22,2023-11-14
303882,bm31370001,国家标准化管理委员会,2,22,2023-11-14
303877,5200000138,信用中国(贵州),2,1,2023-11-14
303870,4690020004,琼海政府门户网站,2,22,2023-11-14
303833,5100000053,四川省卫生健康委员会,2,1,2023-11-14
303760,4112020002,三门峡市湖滨区人民政府网,2,1,2023-11-14
303743,bm13000003,中国法律服务网,1,1,2023-11-14
303730,4400000084,广东政务服务网,1,22,2023-11-14
303646,4117260001,泌阳县人民政府网,2,1,2023-11-14
304107,6207020001,甘州区人民政府网站,4,1,2023-11-13
304062,5101240002,成都市郫都区人民政府,4,1,2023-11-13
304061,6209000004,酒泉市人民政府,2,1,2023-11-13
304060,1301000019,石家庄住房和城乡建设局,10,1,2023-11-13
304056,4105000039,安阳市人民政府网,2,1,2023-11-13
304050,4290060001,天门市人民政府门户网站,1,1,2023-11-13
304042,2113210034,朝阳县人民政府,4,1,2023-11-13
304041,2109210006,阜新蒙古族自治县人民政府,2,1,2023-11-13
304039,4113000043,南阳市自然资源和规划局,0,1,2023-11-13
304028,6211020001,中国定西安定网,1,1,2023-11-13
304026,1300000044,河北省自然资源厅,0,1,2023-11-13
304016,4310000046,郴州市政府门户网站,2,1,2023-11-13
304013,6211000033,定西市公共资源交易中心,0,1,2023-11-13
304012,3301000105,信用中国（浙江杭州）,0,22,2023-11-13
303984,3702850037,莱西政务网,4,22,2023-11-13
303973,5106000001,德阳市人民政府,10,1,2023-11-13
303955,4400000097,广东统计信息网,0,22,2023-11-13
303951,5101000028,成都市人民政府,0,22,2023-11-13
303937,4406050004,佛山市南海区人民政府网,4,1,2023-11-13
303936,4402240004,仁化县人民政府门户网站,4,1,2023-11-13
303935,4212020025,咸安区人民政府网站,2,1,2023-11-13
303932,4210870047,松滋市人民政府,2,1,2023-11-13
303921,2205000001,通化市人民政府,10,1,2023-11-13
303916,3402210001,芜湖市湾沚区人民政府,0,22,2023-11-13
303914,4403000005,深圳市住房和建设局,10,22,2023-11-13
303912,3502000099,厦门市公共资源交易网,0,1,2023-11-13
303911,5111020009,乐山市市中区人民政府,0,22,2023-11-13
303905,2201000029,长春净月高新技术产业开发区管理委员会,4,1,2023-11-13
303903,bm15000011,技能人才评价工作网,0,22,2023-11-13
303895,bm30000002,中国商标网（国家知识产权局商标局）,10,1,2023-11-13
303892,4100000043,河南省公安厅,0,1,2023-11-13
303884,bm04000008,全国公共资源交易平台,0,1,2023-11-13
303873,3205820017,张家港市人民政府,2,1,2023-11-13
303845,2101000012,沈阳市社会保险事业服务中心,10,22,2023-11-13
303828,5111810008,峨眉山市人民政府,10,22,2023-11-13
303822,3100000017,上海市市场监督管理局,1,1,2023-11-13
303821,4200000116,湖北政务服务网,10,1,2023-11-13
303815,1301240002,栾城区人民政府,6,1,2023-11-13
303813,6208220001,甘肃·灵台门户网站,4,1,2023-11-13
303812,5118260001,芦山县人民政府,4,1,2023-11-13
303803,4101000002,郑州市人民政府门户网站,0,1,2023-11-13
303796,1411000003,吕梁市人民政府门户网站,4,1,2023-11-13
303770,4210000016,荆州市人力资源和社会保障局,2,1,2023-11-13
303762,4400000084,广东政务服务网,1,22,2023-11-13
303758,bm14000002,中国政府采购网,0,22,2023-11-13
303750,4401000089,广州市来穗人员服务管理局,1,22,2023-11-13
303735,3303020009,鹿城区人民政府门户网站,2,22,2023-11-13
303708,6542260016,和布克赛尔蒙古自治县人民政府门户网站,2,1,2023-11-13
303685,1404020001,长治市潞州区人民政府门户网站,1,1,2023-11-13
303674,3600000108,江西省医疗保障局,10,1,2023-11-13
303644,4114250001,虞城县人民政府门户网站,2,1,2023-11-13
303641,2310840001,宁安市人民政府,2,1,2023-11-13
303613,3200000098,江苏政务服务网,2,1,2023-11-13
303568,4100000066,河南统计局(河南统计信息网),0,1,2023-11-13
303548,4110000043,许昌市民政局,2,1,2023-11-13
303541,bm15000001,全国人力资源和社会保障政务服务平台,6,22,2023-11-13
303528,4100000049,河南省市场监督管理局门户网站,0,1,2023-11-13
303516,2110000053,辽阳政务服务网,0,1,2023-11-13
303495,4100000094,河南省政务服务网,10,1,2023-11-13
303391,5000000001,重庆市住房和城乡建设委员会,10,22,2023-11-13
303879,3700000010,山东省住房和城乡建设厅,2,1,2023-11-10
303863,5200000060,贵州省人力资源和社会保障厅,4,1,2023-11-10
303857,3705000069,山东政务服务网（东营市）,0,1,2023-11-10
303842,2302000004,齐齐哈尔市人民政府,0,1,2023-11-10
303841,BT00000014,新疆生产建设兵团统计局,2,1,2023-11-10
303834,5001060020,重庆市沙坪坝区人民政府,2,1,2023-11-10
303832,4500000024,广西壮族自治区人力资源和社会保障厅网站,0,1,2023-11-10
303829,3702850037,莱西政务网,6,22,2023-11-10
303824,4300000080,湖南省文化和旅游厅,4,1,2023-11-10
303820,3708000067,山东政务服务网 济宁市,0,1,2023-11-10
303816,6500000059,新疆维吾尔自治区工业和信息化厅门户网站,2,22,2023-11-10
303811,6400000053,宁东能源化工基地,2,22,2023-11-10
303807,3401000001,中国合肥合肥市人民政府,6,22,2023-11-10
303801,1301000003,石家庄市人民政府,1,22,2023-11-10
303794,5305000006,保山市人民政府门户网站,2,22,2023-11-10
