id,sitecode,wzmc,problem_id,blzt,bgdate
298522,2100000118,辽宁政务服务网,10,22,2023-09-24
298557,bm54180001,湖南省气象局,10,1,2023-09-23
298396,4200000116,湖北政务服务网,10,22,2023-09-23
298535,4200000120,湖北省医疗保障局,1,22,2023-09-22
298531,2208000056,白城市人民政府门户网站,2,1,2023-09-22
298516,6200000068,甘肃省教育厅,2,1,2023-09-22
298502,3707000072,山东政务服务网潍坊市分站,0,1,2023-09-22
298492,5329000057,大理白族自治州人民政府门户网站,2,1,2023-09-22
298490,3708810016,曲阜市人民政府,10,1,2023-09-22
298486,6200000084,甘肃省公安厅,10,1,2023-09-22
298466,4116000016,周口市财政局,4,1,2023-09-22
298456,3704020008,枣庄市市中区人民政府,2,1,2023-09-22
298449,3715230005,聊城市茌平区人民政府,4,1,2023-09-22
298443,3611020003,信州区人民政府门户网站,6,1,2023-09-22
298433,4200000006,湖北省水利厅,10,1,2023-09-22
298430,1300000002,河北省司法厅,0,22,2023-09-22
298429,4116000007,周口市人民政府,10,22,2023-09-22
298422,3502000006,厦门生态环境,0,1,2023-09-22
298421,4100000044,河南省农业农村厅网站,4,1,2023-09-22
298417,4400000084,广东政务服务网,10,22,2023-09-22
298416,4200000118,湖北省市场监督管理局,10,22,2023-09-22
298415,4200000065,湖北省投资项目在线审批监管平台,10,22,2023-09-22
298409,bm04000009,信用中国,1,1,2023-09-22
298405,3303000003,温州市人民政府门户网站,2,1,2023-09-22
298397,4400000086,广东省生态环境厅公众网,0,1,2023-09-22
298395,bm29130001,国家税务总局福建省税务局,10,22,2023-09-22
298391,3400000077,安徽省人力资源和社会保障厅,0,22,2023-09-22
298388,bm04000010,全国投资项目在线审批监管平台互联网网站,0,22,2023-09-22
298383,2108000046,营口市人民政府,0,1,2023-09-22
298380,5100000042,四川省人力资源和社会保障厅,10,22,2023-09-22
298377,1300000075,河北政务服务网,2,1,2023-09-22
298367,3713000080,临沂市公共资源交易中心,2,22,2023-09-22
298361,6104000004,咸阳市人民政府,0,1,2023-09-22
298354,5100000069,四川政府采购,0,1,2023-09-22
298335,5425000010,阿里地区行署办公室,2,1,2023-09-22
298334,3600000103,江西政务服务网,6,1,2023-09-22
298313,5333210054,泸水市人民政府,2,1,2023-09-22
298308,2301260001,哈尔滨市巴彦县人民政府,2,1,2023-09-22
298302,3403000006,蚌埠市人民政府,5,1,2023-09-22
298297,5000000048,重庆市财政局,0,1,2023-09-22
298296,4406000048,佛山市人民政府门户网站,6,1,2023-09-22
298279,3201000001,南京市人民政府,2,1,2023-09-22
298235,6101150017,临潼区人民政府,2,1,2023-09-22
298231,5000000062,重庆市人力资源和社会保障局,0,1,2023-09-22
298225,bm15000011,技能人才评价工作网,0,22,2023-09-22
298209,4201000009,武汉市发展和改革委员会,1,22,2023-09-22
298179,3700000010,山东省住房和城乡建设厅,0,22,2023-09-22
298177,4104220001,中国叶县欢迎您,6,1,2023-09-22
298158,bm13000003,中国法律服务网,10,1,2023-09-22
298154,3609220011,万载县人民政府门户网站,10,1,2023-09-22
298090,4117260001,泌阳县人民政府网,2,1,2023-09-22
298086,1500000014,内蒙古自治区发展和改革委员会,10,1,2023-09-22
297982,5100000101,四川政务服务网,6,22,2023-09-22
297972,4100000094,河南省政务服务网,1,1,2023-09-22
297891,1201050001,天津市河北区人民政府,6,1,2023-09-22
297829,bm31370001,国家标准化管理委员会,2,1,2023-09-22
297291,1409220001,五台县人民政府门户网站,0,22,2023-09-22
152745,5400000054,西藏自治区人民政府法制办公室,6,1,2023-09-22
298419,3100000019,上海环境,2,1,2023-09-21
298404,2311000001,黑河市人民政府,6,1,2023-09-21
298369,4508000017,广西贵港市自然资源局网站,2,1,2023-09-21
298368,6540280008,尼勒克县公众信息网,0,1,2023-09-21
298364,3600000013,江西省工业和信息化厅,0,1,2023-09-21
298315,2113000033,朝阳市教育局,2,1,2023-09-21
298314,4200000052,湖北省药品监督管理局,0,22,2023-09-21
298312,6529000001,阿克苏政府网,2,1,2023-09-21
298309,5305240001,昌宁县人民政府门户网,4,1,2023-09-21
298301,5100000042,四川省人力资源和社会保障厅,0,22,2023-09-21
298299,3101170059,上海市松江区人民政府网站,0,1,2023-09-21
298294,3411000033,中新苏滁高新技术产业开发区,2,1,2023-09-21
