id,sitecode,wzmc,problem_id,blzt,bgdate
302515,3202820041,宜兴市人民政府,2,1,2023-10-30
302502,2201000065,长春市退役军人事务局,4,1,2023-10-30
302446,1300000012,河北省人力资源和社会保障厅,4,1,2023-10-30
302382,4116000004,周口公安网,1,1,2023-10-30
302364,5308290041,西盟佤族自治县人民政府网,2,1,2023-10-30
302363,3715250012,中国冠县,2,1,2023-10-30
302362,3716230022,无棣县人民政府,2,22,2023-10-30
302360,3714280005,武城县人民政府,1,1,2023-10-30
302359,3714230032,庆云县政府门户网站,2,1,2023-10-30
302358,3713220016,郯城县人民政府,2,1,2023-10-30
302349,3202000043,无锡市人力资源和社会保障局,0,22,2023-10-30
302345,3410230017,黟县人民政府,2,1,2023-10-30
302304,3200000059,江苏省自然资源厅,10,1,2023-10-30
302303,3202000017,无锡市科学技术局,2,1,2023-10-30
302292,4400000081,广东省教育考试院,0,22,2023-10-30
302288,bm15000011,技能人才评价工作网,1,22,2023-10-30
302270,4201000005,武汉市自然资源和规划局,10,1,2023-10-30
302264,1307280007,怀安县人民政府,2,1,2023-10-30
302259,2205230014,辉南县人民政府,2,22,2023-10-30
302256,6501020004,新疆维吾尔自治区乌鲁木齐市天山区人民政府,2,1,2023-10-30
302252,3301000048,杭州市市场监督管理局,0,22,2023-10-30
302251,1402220001,天镇县人民政府门户网站,2,22,2023-10-30
302244,1404210006,长治市上党区人民政府门户网站,2,1,2023-10-30
302235,4403000085,广东政务服务网深圳市,10,22,2023-10-30
302230,6543000001,阿勒泰地区政府网站,6,1,2023-10-30
302218,2100000008,辽宁省农业农村厅,4,1,2023-10-30
302213,5100000047,四川省文化和旅游厅,4,1,2023-10-30
302211,1304000046,邯郸市生态环境局,4,1,2023-10-30
302196,5201230003,修文县人民政府,2,1,2023-10-30
302189,2300000011,黑龙江政务服务网,0,22,2023-10-30
302187,5201000037,贵阳市公安交通管理局（贵阳市公安局交警支队）,0,1,2023-10-30
302183,5100000042,四川省人力资源和社会保障厅,0,1,2023-10-30
302179,2100000007,辽宁省国防动员办公室,1,1,2023-10-30
302177,4404000011,珠海市人力资源和社会保障局,0,1,2023-10-30
302176,3100000104,上海市经济和信息化委员会,10,1,2023-10-30
302174,3400000073,安徽省药品监督管理局,2,1,2023-10-30
302167,6500000031,新疆维吾尔自治区教育厅,2,22,2023-10-30
302164,1400000101,山西省医疗保障局,10,1,2023-10-30
302148,2100000118,辽宁政务服务网,1,22,2023-10-30
302131,3311000012,丽水市人民政府,1,1,2023-10-30
302113,bm15000001,全国人力资源和社会保障政务服务平台,2,22,2023-10-30
302112,3713000067,山东政务服务网临沂市,10,1,2023-10-30
302111,3311240009,松阳县人民政府,0,1,2023-10-30
302094,4601000009,海口市人民政府,2,1,2023-10-30
302082,3201000082,南京市人民政府信访局,10,1,2023-10-30
302081,6110000056,商洛市医疗保障局,2,1,2023-10-30
302079,bm31370001,国家标准化管理委员会,0,1,2023-10-30
302074,4403050037,南山政府在线,10,1,2023-10-30
302061,3203810037,新沂市人民政府,0,1,2023-10-30
302059,5001050001,重庆市江北区人民政府,2,1,2023-10-30
302042,bm19010001,中华人民共和国海事局政府网站,2,1,2023-10-30
302040,bm42000003,国家机关事务管理局（全国机关事务网）,1,1,2023-10-30
302037,5100000101,四川政务服务网,0,22,2023-10-30
302032,6100000150,陕西省医疗保障局,0,22,2023-10-30
302029,4100000043,河南省公安厅,10,1,2023-10-30
302018,bm04000009,信用中国,0,1,2023-10-30
302013,4400000084,广东政务服务网,2,1,2023-10-30
302012,3203000059,徐州市信访局,10,1,2023-10-30
301969,5334210002,香格里拉门户网,1,1,2023-10-30
301929,6100000063,陕西省生态环境厅,4,22,2023-10-30
301919,4200000044,湖北省审计厅门户网站,6,22,2023-10-30
301908,6190000001,陕西省西咸新区开发建设管理委员会,2,22,2023-10-30
301865,bm62000007,新疆能源监管办门户网站,0,1,2023-10-30
301828,6110260013,柞水县人民政府,0,22,2023-10-30
301810,2100000126,辽宁省信访局,10,1,2023-10-30
301802,bm34030003,国家矿山安全监察局内蒙古局,2,1,2023-10-30
302234,3413240008,泗县人民政府,4,1,2023-10-27
302232,bm48000030,中国科学院上海分院,2,1,2023-10-27
302195,5202000046,六盘水市人民政府,2,1,2023-10-27
302184,1407290014,灵石县人民政府门户网站,2,1,2023-10-27
302180,1407260009,太谷区人民政府门户网站,2,1,2023-10-27
302157,4305210003,邵东市人民政府网,4,1,2023-10-27
302149,4100000015,河南省卫生健康委员会,0,1,2023-10-27
302139,1504000053,赤峰市人民政府,4,1,2023-10-27
