id,sitecode,wzmc,problem_id,blzt,bgdate
307686,3603220003,上栗县人民政府门户网站,4,1,2023-12-14
307649,5100000101,四川政务服务网,1,22,2023-12-14
307613,2101000038,沈阳住房公积金管理中心,0,22,2023-12-14
307612,3700000036,山东省生态环境厅网站,0,22,2023-12-14
307592,3708260018,微山县人民政府,2,1,2023-12-14
307581,3708000023,济宁市人民政府,0,1,2023-12-14
307569,2101000053,中国沈阳市委市政府门户网站,0,22,2023-12-14
307548,5100000028,四川省政府政务服务和公共资源交易服务中心,4,22,2023-12-14
307544,3200000038,江苏省交通运输厅,10,22,2023-12-14
307524,4419000098,中国东莞东莞市人民政府门户网站,4,22,2023-12-14
307522,6100000149,陕西省市场监督管理局,0,22,2023-12-14
307517,2202030001,吉林市龙潭区人民政府,0,1,2023-12-14
307504,4501000070,广西南宁市人力资源和社会保障局网站,0,1,2023-12-14
307502,2101000073,全国公共资源交易平台（辽宁省•沈阳市）,10,1,2023-12-14
307490,BT04000002,第四师可克达拉市政务网,6,1,2023-12-14
307489,4401000085,广州市住房和城乡建设局网站,0,22,2023-12-14
307486,4116220001,西华县人民政府,4,1,2023-12-14
307483,6100000112,陕西省政府采购网,1,1,2023-12-14
307480,3710020019,威海市环翠区人民政府网,2,22,2023-12-14
307478,4420000027,中山市住房和城乡建设局政务网,2,1,2023-12-14
307476,1409210007,定襄县人民政府门户网站,2,1,2023-12-14
307461,bm04000009,信用中国,1,1,2023-12-14
307458,4406000028,佛山警务在线,10,1,2023-12-14
307451,4401000102,广东省政务服务网广州市,1,1,2023-12-14
307444,6208250001,庄浪县人民政府,1,1,2023-12-14
307443,1410340003,汾西县人民政府门户网站,2,1,2023-12-14
307439,bm15000011,技能人才评价工作网,0,22,2023-12-14
307421,4403000055,深圳市人力资源和社会保障局网站,0,1,2023-12-14
307403,1507220001,莫力达瓦达斡尔族自治旗人民政府,1,1,2023-12-14
307402,4401000100,广州市规划和自然资源局,10,22,2023-12-14
307384,1507000021,呼伦贝尔市统计局,2,1,2023-12-14
307348,1304320001,广平县人民政府,2,1,2023-12-14
307345,3507220001,浦城县人民政府门户网站,4,1,2023-12-14
307341,4401000089,广州市来穗人员服务管理局,10,1,2023-12-14
307339,bm31370001,国家标准化管理委员会,10,22,2023-12-14
307334,5100000042,四川省人力资源和社会保障厅,0,1,2023-12-14
307325,3210000033,扬州市人力资源和社会保障局,2,22,2023-12-14
307324,bm29160021,国家税务总局河南省税务局,0,22,2023-12-14
307323,4401030001,广州市荔湾区人民政府,0,1,2023-12-14
307317,6300000023,青海省人力资源和社会保障厅门户网站,6,1,2023-12-14
307274,6103000010,宝鸡市生态环境局,1,22,2023-12-14
307267,1500000007,内蒙古自治区政府采购网,2,1,2023-12-14
307257,4304000038,衡阳市政府门户网站,0,22,2023-12-14
307252,4116000007,周口市人民政府,0,1,2023-12-14
307235,4400000084,广东政务服务网,2,1,2023-12-14
307232,1500000014,信用中国（内蒙古）,2,1,2023-12-14
307223,1507000001,信用中国（内蒙古呼伦贝尔）,1,1,2023-12-14
307202,bm29360001,国家税务总局深圳市税务局网站,10,22,2023-12-14
307200,bm13000003,中国法律服务网,2,1,2023-12-14
307198,1501000001,呼和浩特市人民政府,2,1,2023-12-14
307177,6100000146,陕西省住房和城乡建设厅综合服务中心,6,22,2023-12-14
307164,4501000033,广西南宁市住房和城乡建设局网站,2,1,2023-12-14
307140,4112820001,灵宝市政府门户网站,2,22,2023-12-14
307110,3608020001,吉州区人民政府门户网,2,1,2023-12-14
307085,4403000091,深圳市医疗保障局,10,22,2023-12-14
307071,3700000025,中国山东政府采购网,3,22,2023-12-14
307530,4300000062,湖南省交通运输厅,4,1,2023-12-13
307471,4400000029,广东省工业和信息化厅公众网站,0,22,2023-12-13
307469,4100000015,河南省卫生健康委员会,1,22,2023-12-13
307465,BT08000001,石河子市政府网站,2,1,2023-12-13
307454,3708260018,微山县人民政府,2,1,2023-12-13
307449,3209000031,盐城市生态环境局,6,1,2023-12-13
307442,3714000045,德州市人力资源和社会保障局,1,1,2023-12-13
307441,5100000069,四川政府采购,10,1,2023-12-13
307438,3405060004,马鞍山市博望区人民政府,4,1,2023-12-13
307396,4406000048,佛山市人民政府门户网站,2,1,2023-12-13
307390,bm30000013,国家企业信用信息公示系统,1,22,2023-12-13
307383,3505000018,泉州统计信息网,2,1,2023-12-13
307380,3700000036,山东省生态环境厅网站,10,1,2023-12-13
307369,3607290002,全南县人民政府网站,6,1,2023-12-13
307355,5200000093,贵州省市场监督管理局,6,22,2023-12-13
307349,1307000023,张家口市塞北管理区管理委员会,2,1,2023-12-13
307343,1307310002,涿鹿县人民政府,4,1,2023-12-13
307340,1307300001,怀来县人民政府,4,1,2023-12-13
307335,4600000007,海南省住房和城乡建设厅门户网站,0,22,2023-12-13
307331,6100000112,陕西省政府采购网,0,1,2023-12-13
307329,3707000011,山东省潍坊市自然资源和规划局,4,1,2023-12-13
307315,3200000038,江苏省交通运输厅,10,1,2023-12-13
307314,1304000009,邯郸市人民政府,10,22,2023-12-13
307310,bm29190001,国家税务总局广东省税务局网站,2,1,2023-12-13
307308,5304020009,玉溪市红塔区人民政府,10,1,2023-12-13
307304,3300000069,浙江政务服务网,0,22,2023-12-13
307303,bm29010003,国家税务总局北京市税务局,10,22,2023-12-13
307301,3706000028,烟台市人力资源和社会保障局,10,1,2023-12-13
307299,3505000011,泉州市住房和城乡建设局网站,10,1,2023-12-13
307287,3607020006,赣州·章贡区,0,22,2023-12-13
307283,bm15000011,技能人才评价工作网,0,22,2023-12-13
307269,4100000037,河南省人力资源和社会保障厅,2,1,2023-12-13
307260,4400000030,广东省司法厅门户网站,6,1,2023-12-13
307255,4401000018,广州市教育局,0,22,2023-12-13
307246,3200000009,江苏省市场监督管理局,0,22,2023-12-13
307237,6500000003,新疆维吾尔自治区生态环境厅,0,1,2023-12-13
307224,6100000036,陕西省工业和信息化厅,2,1,2023-12-13
307221,2101000053,中国沈阳市委市政府门户网站,2,1,2023-12-13
307220,3200000098,江苏政务服务网,10,1,2023-12-13
307214,bm31370001,国家标准化管理委员会,2,22,2023-12-13
307213,3500000079,福建省地方金融监督管理局,10,1,2023-12-13
307196,6201000032,兰州市公安局,2,22,2023-12-13
307179,4400000032,广东省教育厅网站,0,1,2023-12-13
307176,4403000016,深圳政府在线,0,1,2023-12-13
307171,6105000058,渭南政务服务网,10,1,2023-12-13
307162,5100000101,四川政务服务网,10,22,2023-12-13
307160,3200000012,江苏省公安厅,0,1,2023-12-13
307146,1300000075,河北政务服务网,0,22,2023-12-13
307130,5323230004,牟定县人民政府门户网站,1,1,2023-12-13
307112,2300000011,黑龙江政务服务网,1,22,2023-12-13
307109,1302040003,古冶区人民政府,1,1,2023-12-13
307096,5101000028,成都市人民政府,2,1,2023-12-13
307092,6100000152,陕西省地方金融监督管理局（陕西省金融工作办公室）,10,22,2023-12-13
