id,sitecode,wzmc,problem_id,blzt,bgdate
304561,bm29120006,国家税务总局安徽省税务局,2,1,2023-11-16
304559,4107000040,新乡市人民政府,0,22,2023-11-16
304550,4401000085,广州市住房和城乡建设局网站,0,22,2023-11-16
304542,2205000001,通化市人民政府,4,1,2023-11-16
304529,6205000002,天水市人民政府,0,1,2023-11-16
304505,6230000007,甘南藏族自治州人民政府网,6,22,2023-11-16
304503,1303210007,青龙满族自治县人民政府,4,1,2023-11-16
304502,4301000052,长沙市政府门户网站,0,22,2023-11-16
304497,6200000113,甘肃政务服务网,5,1,2023-11-16
304492,3202000001,无锡市人民政府,2,22,2023-11-16
304491,3402000025,芜湖市教育局,2,1,2023-11-16
304471,1302000057,唐山市人民政府,0,22,2023-11-16
304470,4401000004,广州市人民政府,2,1,2023-11-16
304465,bm09000004,应急管理部消防救援局,1,22,2023-11-16
304460,3707000045,潍坊市生态环境局,10,1,2023-11-16
304448,4507000042,广西钦州市人民政府门户网站,10,22,2023-11-16
304443,5101000003,成都教育,1,1,2023-11-16
304440,6100000022,陕西省科学技术厅,10,22,2023-11-16
304437,4406000027,佛山市住房和城乡建设局政务网站,6,1,2023-11-16
304436,4503270001,广西桂林市灌阳县人民政府门户网站,4,1,2023-11-16
304427,3700000034,山东省卫生健康委员会,4,22,2023-11-16
304425,3401000122,全国公共资源交易平台（安徽省合肥市)安徽合肥公共资源交易中心,6,1,2023-11-16
304399,2100000027,辽宁省司法厅,10,1,2023-11-16
304397,4403050037,南山政府在线,10,22,2023-11-16
304395,1303000025,秦皇岛市发展和改革委员会,2,1,2023-11-16
304393,3702110002,青岛西海岸新区（黄岛区）政务网,6,1,2023-11-16
304389,2308000047,佳木斯市人民政府,1,1,2023-11-16
304386,2301240003,哈尔滨市方正县人民政府,2,1,2023-11-16
304385,2301030001,哈尔滨市南岗区人民政府,1,1,2023-11-16
304383,2301840004,哈尔滨市五常市人民政府,2,1,2023-11-16
304382,4419000002,东莞市住房和城乡建设局,10,22,2023-11-16
304378,bm54190008,深圳市气象局（台）,2,22,2023-11-16
304356,3213000047,苏州宿迁工业园区管理委员会,2,1,2023-11-16
304354,2310000002,牡丹江市人民政府,0,1,2023-11-16
304342,4400000084,广东政务服务网,0,1,2023-11-16
304334,4404000050,珠海市住房和城乡建设局,10,1,2023-11-16
304333,bm15000011,技能人才评价工作网,2,22,2023-11-16
304318,6200000068,甘肃省教育厅,0,22,2023-11-16
304306,1305030009,邢台市信都区人民政府,2,1,2023-11-16
304305,5100000101,四川政务服务网,10,22,2023-11-16
304300,3700000010,山东省住房和城乡建设厅,1,1,2023-11-16
304296,3402000028,芜湖市生态环境局,2,1,2023-11-16
304291,4400000161,广东省退役军人事务厅,4,1,2023-11-16
304287,6106020012,延安市宝塔区人民政府,2,1,2023-11-16
304284,1200000026,天津市生态环境局,10,1,2023-11-16
304281,4103000055,洛阳市发展和改革委员会,4,1,2023-11-16
304279,bm29150011,国家税务总局山东省税务局,0,22,2023-11-16
304232,6101000129,西安政务服务网,0,1,2023-11-16
304225,5200000077,贵州省地震局,4,1,2023-11-16
304193,2301230001,哈尔滨市依兰县人民政府,0,1,2023-11-16
304176,4300000004,湖南财政网,10,1,2023-11-16
304173,4301040051,长沙市岳麓区人民政府,2,1,2023-11-16
304172,6102000017,铜川市人民政府,2,1,2023-11-16
304140,4100000094,河南省政务服务网,0,1,2023-11-16
304137,3500000061,福建省工业和信息化厅,4,1,2023-11-16
304136,bm31370001,国家标准化管理委员会,1,22,2023-11-16
304102,3604280035,江西省都昌县人民政府网站,2,1,2023-11-16
304046,2100000026,辽宁省体育局官网,2,1,2023-11-16
304015,4200000116,湖北政务服务网,10,1,2023-11-16
304010,3200000098,江苏政务服务网,4,1,2023-11-16
304005,4100000049,河南省市场监督管理局门户网站,0,22,2023-11-16
303970,5100000028,四川省政府政务服务和公共资源交易服务中心,0,1,2023-11-16
303961,5132330001,红原县人民政府,2,1,2023-11-16
303953,6100000150,陕西省医疗保障局,3,1,2023-11-16
304490,bm30000013,国家企业信用信息公示系统,1,22,2023-11-15
304466,bm20000001,中华人民共和国水利部网站,6,1,2023-11-15
304445,4400000081,广东省教育考试院,0,22,2023-11-15
304439,4101050001,郑州市金水区人民政府门户网站,2,1,2023-11-15
304398,5226320001,榕江县人民政府,2,1,2023-11-15
304373,3501220004,福州市连江县政府,1,1,2023-11-15
304368,3506220001,云霄县人民政府门户网站,2,22,2023-11-15
304364,4404000049,珠海市公安局政务互联网站,0,1,2023-11-15
304360,3502000039,厦门市住房保障和房屋管理局,10,1,2023-11-15
304353,3702000055,青岛市人力资源和社会保障网,10,1,2023-11-15
304324,4100000015,河南省卫生健康委员会,4,1,2023-11-15
304322,5201000056,贵阳市人民政府,4,1,2023-11-15
304314,2202810005,蛟河市人民政府,2,1,2023-11-15
304311,3607270006,龙南市人民政府门户网站,2,1,2023-11-15
304302,1307030003,张家口市桥西区人民政府,2,1,2023-11-15
304299,6108240004,靖边县人民政府,2,1,2023-11-15
