id,sitecode,wzmc,problem_id,blzt,bgdate
312696,4600000018,海南省机关事务管理局门户网站,10,1,2024-01-25
312691,3413220004,萧县人民政府,2,1,2024-01-25
312687,4600000064,海南省市场监督管理局,2,22,2024-01-25
312686,2100000127,全国公共资源交易平台（辽宁省）,1,1,2024-01-25
312679,4403000007,深圳教育,4,1,2024-01-25
312678,4403060030,深圳市宝安区人民政府门户网站,4,1,2024-01-25
312673,4401000059,广州市人力资源和社会保障局,6,1,2024-01-25
312672,4300000011,湖南省发展和改革委员会,6,1,2024-01-25
312671,4300000056,湖南省生态环境厅网站,2,1,2024-01-25
312668,3500000042,福建省发展和改革委员会门户网站,3,1,2024-01-25
312661,4404000012,中国珠海,4,22,2024-01-25
312660,4404000050,珠海市住房和城乡建设局,4,1,2024-01-25
312656,1304300006,邱县人民政府,4,1,2024-01-25
312652,4403000055,深圳市人力资源和社会保障局网站,10,1,2024-01-25
312650,4420000093,中山市医疗保障局,4,1,2024-01-25
312647,1304030005,邯郸市丛台区人民政府,4,1,2024-01-25
312640,5100000018,四川省发展和改革委员会,0,1,2024-01-25
312638,1304280006,肥乡区人民政府,4,1,2024-01-25
312634,1304000007,邯郸冀南新区管理委员会,2,1,2024-01-25
312611,6500000037,新疆维吾尔自治区科学技术厅,2,1,2024-01-25
312607,5200000046,贵州省民族宗教事务委员会,4,1,2024-01-25
312583,1310000012,廊坊经济技术开发区管理委员会,2,1,2024-01-25
312580,3710000028,威海市人民政府,4,1,2024-01-25
312572,3404000010,淮南市公共资源交易监督管理局,1,22,2024-01-25
312570,bm29170017,国家税务总局湖北省税务局,10,1,2024-01-25
312558,5107000013,绵阳市人民政府,1,22,2024-01-25
312540,4403000056,深圳市卫生健康委员会门户网站,1,22,2024-01-25
312532,1509020044,集宁区人民政府,2,1,2024-01-25
312514,4113030001,卧龙区人民政府,2,1,2024-01-25
312499,4400000108,广东人事考试网,10,1,2024-01-25
312492,bm14000002,中国政府采购网,0,22,2024-01-25
312489,1401000016,太原市规划和自然资源局网站,6,1,2024-01-25
312488,4501030001,广西南宁市青秀区人民政府门户网站,1,22,2024-01-25
312481,4400000084,广东政务服务网,10,22,2024-01-25
312477,1400000020,山西省住房和城乡建设厅网站,0,22,2024-01-25
312454,2102820001,普兰店区公众信息网,1,1,2024-01-25
312453,2305030001,双鸭山市岭东区人民政府,4,1,2024-01-25
312438,3609020003,袁州区政府网,6,1,2024-01-25
312431,1401000009,太原市房产管理局网站,0,22,2024-01-25
312389,4109000016,濮阳市卫生健康委员会,0,1,2024-01-25
312388,3602000035,景德镇市教育网,2,1,2024-01-25
312380,5101150001,温江区人民政府,2,1,2024-01-25
312356,bm13000003,中国法律服务网,2,1,2024-01-25
312341,1300000075,河北政务服务网,2,1,2024-01-25
312328,1200000022,天津市人力资源和社会保障局,0,1,2024-01-25
312311,4100000082,河南省应急管理厅,6,1,2024-01-25
312274,bm31370001,国家标准化管理委员会,1,22,2024-01-25
312256,1500000028,内蒙古自治区生态环境厅,2,1,2024-01-25
312169,bm15000009,中国公共招聘网,10,22,2024-01-25
312151,3200000098,江苏政务服务网,0,1,2024-01-25
312040,4200000019,湖北省粮食局,0,1,2024-01-25
311671,4400000106,广东省人力资源和社会保障厅,10,22,2024-01-25
311668,5326010059,文山市人民政府网站,2,1,2024-01-25
311525,5308020013,思茅区人民政府网,0,1,2024-01-25
311518,bm04000009,信用中国,2,1,2024-01-25
311512,6109210011,汉阴县人民政府,6,1,2024-01-25
311283,2107110001,锦州市太和区人民政府,2,1,2024-01-25
311281,4600000041,海南省统计局,0,22,2024-01-25
311248,3410040011,黄山市徽州区人民政府,0,1,2024-01-25
311246,bm30000002,中国商标网（国家知识产权局商标局）,0,22,2024-01-25
312659,3713000080,临沂市公共资源交易中心,4,1,2024-01-24
312645,3505000091,信用中国（福建泉州）,6,22,2024-01-24
312635,3700000036,山东省生态环境厅网站,6,1,2024-01-24
312626,5308260020,江城哈尼族彝族自治县人民政府网,4,1,2024-01-24
312622,3600000107,江西省监狱管理局,4,1,2024-01-24
312585,3713000037,临沂市人民政府,0,1,2024-01-24
312566,4200000086,湖北省交通运输厅门户网站,0,1,2024-01-24
312557,5106000001,德阳市人民政府,1,1,2024-01-24
312549,3713000049,临沂市财政局,1,1,2024-01-24
312546,4307000014,常德市住房和城乡建设局,4,1,2024-01-24
