links,contents
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=302515,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.yixing.gov.cn/doc/2022/12/10/1104079.shtml"",""transactUnit"":""宜兴市人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-10-30"",""id"":302515,""wzmc"":""宜兴市人民政府"",""displayContent"":null,""description"":""图上画线部分出现漏字，应为“未采取保密措施”少了一个“密”字。"",""transactTime"":""2023-10-30"",""transactResult"":""网友，您好！您在国办“我为政府网站找错”栏目的留言收悉，感谢您的监督和提醒！您反映网站《保密宣传︱这12种行为触犯保密法，漫画案例告诉您》一文存在的问题，我们已积极听取您的建议，立即调整完善。对您给予我们工作的支持和帮助再次表示感谢！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=302502,"{""body"":[{""notHandleType"":0,""problem_id"":4,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://tyjrswj.changchun.gov.cn/jg/zsdw/ccstyjrfwzx/"",""transactUnit"":""长春市退役军人事务局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-10-30"",""id"":302502,""wzmc"":""长春市退役军人事务局"",""displayContent"":null,""description"":""错别字"",""transactTime"":""2023-10-30"",""transactResult"":""您在“我为政府网站找错”栏目的留言已收悉，您反映的问题现已更正。感谢您对我局网站的关注和支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=302446,"{""body"":[{""notHandleType"":0,""problem_id"":4,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://rst.hebei.gov.cn/a/redianzhuanti/qmcb/xxzx/2019/0703/7543.html"",""transactUnit"":""河北省人力资源和社会保障厅"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-10-30"",""id"":302446,""wzmc"":""河北省人力资源和社会保障厅"",""displayContent"":null,""description"":""错别字，影响单位形象。"",""transactTime"":""2023-10-30"",""transactResult"":""尊敬的网友您好：您的留言已收悉。针对您反馈的问题，该内容已经修改，感谢您对河北省人力资源和社会保障厅工作的支持。谢谢。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=302382,"{""body"":[{""notHandleType"":0,""problem_id"":1,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://gaj.zhoukou.gov.cn/"",""transactUnit"":""周口市公安局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-10-29"",""id"":302382,""wzmc"":""周口公安网"",""displayContent"":null,""description"":""时至2023年10月29日，周口市公安局进行警务机构改革许久，下属各支队与队室数量与名称都发生变化，但官方网站依旧采用2020年6月的机构设置信息，并未进行更新说明，无法有效找到承担职责的对应业务部门。"",""transactTime"":""2023-10-30"",""transactResult"":""您好，您所反映的问题已收到，已在周口市公安局官方网站对相关内容进行了及时更新，感谢您对我们工作的关心和支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=302364,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.ximeng.gov.cn/info/1654/349911.htm"",""transactUnit"":""西盟县政府办"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-10-29"",""id"":302364,""wzmc"":""西盟佤族自治县人民政府网"",""displayContent"":null,""description"":""云南省西盟佤族自治县人民政府官方网站发布的新闻报道《西盟县人民政府党组理论学习中心组举行第6次集中学习》中写到：“县委副书记、县人民政府县长张光魁主持学习并讲话。”其中，“县委副书记、县人民政府县长张光魁”的表述有缺漏，建议修改为“县委副书记、县长、县人民政府党组书记张光魁”。"",""transactTime"":""2023-10-30"",""transactResult"":""网民您好：\n       您反映的云南省西盟佤族自治县人民政府官方网站发布的新闻报道《西盟县人民政府党组理论学习中心组举行第6次集中学习》中写到：“县委副书记、县人民政府县长张光魁主持学习并讲话。”其中，“县委副书记、县人民政府县长张光魁”的表述有缺漏，建议修改为“县委副书记、县长、县人民政府党组书记张光魁”。问题已收悉，已对相关信息进行修改发布，感谢您对政府网站的关心和支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=302363,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.guanxian.gov.cn/ywdt/gzdt/202309/t20230925_4417024.html"",""transactUnit"":""冠县人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-10-29"",""id"":302363,""wzmc"":""中国冠县"",""displayContent"":null,""description"":""山东省冠县人民政府官方网站发布的新闻报道《我县召开十五届县委深改委第四次（扩大）会议》中写到：“县委书记张学宏主持会议并讲话，县委副书记、县长张志刚，县委常委、县纪委书记、县监委主任崔兆强，县委常委、副县长张怀恒，县委常委、宣传部部长刘晓静，县委常委、政法委书记秦立忠，副县长、县公安局局长李长峰，副县长何宁、邢同凯，县经济开发区党工委书记、管委会主任闫海存参加会议。”其中，“县委书记张学宏”的表述有缺漏，应该修改为“县委书记、县委深改委主任张学宏”。"",""transactTime"":""2023-10-30"",""transactResult"":""您反映的问题已修正，感谢您对冠县人民政府网站的关注与支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=302362,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://www.wudi.gov.cn/art/2023/10/24/art_118239_10443126.html"",""transactUnit"":""无棣县人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-10-29"",""id"":302362,""wzmc"":""无棣县人民政府"",""displayContent"":null,""description"":""山东省无棣县人民政府官方网站发布的新闻报道《无棣县政府党组理论学习中心组举行2023年度第11次集体学习研讨》中写到：“县委副书记、县长王涛主持会议并讲话；县政府党组理论学习中心组成员张立波、刘海青、郭兵等参加集体学习研讨。”其中，“县委副书记、县长王涛”的表述有缺漏，应该修改为“县委副书记、县长、县政府党组书记王涛”。"",""transactTime"":""2023-10-30"",""transactResult"":""尊敬的网友您好，关于您反映的县长职务表述有缺漏的问题，通过调查核实，领导职务规范表述即为：县委副书记、县长王涛，感谢您的关注，祝您工作顺利。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=302360,"{""body"":[{""notHandleType"":0,""problem_id"":1,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.wucheng.gov.cn/n30592328/n30592311/n30592624/c84506543/content.html"",""transactUnit"":""武城县人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-10-29"",""id"":302360,""wzmc"":""武城县人民政府"",""displayContent"":null,""description"":""山东省武城县人民政府官方网站发布的信息《武城县历史沿革》中写到：【置县时，因左冯翊有一武城县（治所在今陕西省华县东 7.5 千米处），以坐落方位，故在武城名上冠一“东”字。】其中，“陕西省华县”的表述有误，应该修改为“陕西省渭南市华州区”。"",""transactTime"":""2023-10-30"",""transactResult"":""尊敬的网友，您好，感谢您的指正，经过与武城县委党史研究中心沟通核实，“陕西省华县”在2015年撤转为“陕西省渭南市华州区”，现已将我县网站上2015年至今的“武城县历史沿革”修改完毕。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=302359,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.qingyun.gov.cn/n30398511/n30398576/n30403921/c83843182/content.html"",""transactUnit"":""庆云县人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-10-29"",""id"":302359,""wzmc"":""庆云县政府门户网站"",""displayContent"":null,""description"":""山东省庆云县人民政府官方网站发布的新闻报道《庆云县委全面深化改革委员会会议召开》中写到：“县委书记刘涛主持并讲话。”其中，“县委书记刘涛”的表述有缺漏，应该修改为“县委书记、县委全面深化改革委员会主任刘涛”。"",""transactTime"":""2023-10-30"",""transactResult"":""您好，您反应的问题已收到，我们已经将文章中的错误修改，感谢您的建议。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=302358,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.tancheng.gov.cn/info/1025/245142.htm"",""transactUnit"":""郯城县人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-10-29"",""id"":302358,""wzmc"":""郯城县人民政府"",""displayContent"":null,""description"":""山东省郯城县人民政府官方网站发布的新闻报道《县政府党组理论学习中心组举行2023年第十次集体学习研讨》中写到：“县委副书记、县长于广威主持学习并讲话。”其中，“县委副书记、县长于广威”的表述有缺漏，应该修改为“县委副书记、县长、县政府党组书记于广威”。"",""transactTime"":""2023-10-30"",""transactResult"":""网友您好，感谢您对郯城县人民政府网站的关心关注，您反映的表述有缺漏问题，经查属实，我们已于第一时间修改完成，对您造成的不便，我们深表歉意。下步工作中，我们将进一步加强内容审核，强化网站管理，确保内容准确、表述规范。欢迎您继续支持和监督郯城县政府网站，谢谢。""}],""hasMoreItems"":false}"
