links,contents
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=290918,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.forestry.gov.cn/search/505731"",""transactUnit"":""国家林业和草原局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-07-18"",""id"":290918,""wzmc"":""国家林业和草原局政府门户网"",""displayContent"":null,""description"":""安吉县隶属于湖州市"",""transactTime"":""2023-07-18"",""transactResult"":""网友您好，感谢您的指正，错误已更正，感谢您对国家林业和草原局政府网的关注和支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=290888,"{""body"":[{""notHandleType"":0,""problem_id"":4,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://zwgk.shcn.gov.cn/xxgk/xjzzf-jdzzfjg/index.html"",""transactUnit"":""上海长宁门户网站"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-07-18"",""id"":290888,""wzmc"":""上海长宁门户网站"",""displayContent"":null,""description"":""1. 正确的应该是方针\n2. 附加1个问题：新泾镇什么时候改为新泾街道，有流程相关的进度吗"",""transactTime"":""2023-07-18"",""transactResult"":""您好！区部门已修正并上线。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=290873,"{""body"":[{""notHandleType"":0,""problem_id"":0,""rejectReason"":"""",""status"":""22"",""errorUrl"":""https://www.ccgp-neimenggu.gov.cn/"",""transactUnit"":""内蒙古自治区财政厅"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-07-18"",""id"":290873,""wzmc"":""内蒙古自治区政府采购网"",""displayContent"":null,""description"":""互动交流→评审专家→注册，总是报错。"",""transactTime"":""2023-07-18"",""transactResult"":""尊敬的网民，您好！感谢您对“内蒙古自治区政府采购网”的关注。接到您的反馈，已及时与您取得电话联系，得知您已解决该问题，成功登录，建议使用谷歌或火狐浏览器访问。再次感谢您对本网工作支持！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=290866,"{""body"":[{""notHandleType"":0,""problem_id"":10,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://zwfw.nmg.gov.cn/"",""transactUnit"":""内蒙古自治区政务服务"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-07-18"",""id"":290866,""wzmc"":""内蒙古自治区政务服务网"",""displayContent"":null,""description"":""个体工商户注销业务，短信提示需要登录政务服务网继续办理，使用电子营业执照登录，提示需要统一身份证认证注册，填写万信息后点击注册无法进入到下一步，没有任何提示"",""transactTime"":""2023-07-18"",""transactResult"":""尊敬的网民您好，针对您所提出的问题，工作人员已于7月18日与留言人电话联系沟通，问题已得到处理，如有其它咨询，可拨打自治区本级政务服务热线0471-12345进行咨询，感谢您对网站的持续支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=290848,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.shouguang.gov.cn/sgrsj/ztzl/sydwzp/202307/t20230711_19060.html"",""transactUnit"":""山东省潍坊市寿光市"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-07-18"",""id"":290848,""wzmc"":""寿光市人民政府"",""displayContent"":null,""description"":""人员姓名错误"",""transactTime"":""2023-07-18"",""transactResult"":""经与人社部门核实，该公示上传时表格上传错误，目前已完成更正。感谢您对寿光市人民政府网站工作的关心、关注和支持，我们将一如既往以高度负责的态度做好政府网站工作，以实际行动为加快建设新时代社会主义现代化强市贡献力量。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=290804,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://hb.jdz.gov.cn/zwzx/gggs/t906014.shtml"",""transactUnit"":""景德镇市生态环境局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-07-17"",""id"":290804,""wzmc"":""景德镇市生态环境局"",""displayContent"":null,""description"":""如下拟审批公示无附件\n江西吉翔医药化工有限公司年产60吨盐酸莫西沙星等医药中间体项目环境影响报告书拟审批公示\n发布时间：2023-06-13 11:35\nhttp://hb.jdz.gov.cn/zwzx/gggs/t906014.shtml"",""transactTime"":""2023-07-18"",""transactResult"":""尊敬的网民朋友，您好！您在“我为政府网站找错”栏目中的留言已收悉。感谢您对“景德镇市生态环境局”网站的支持和监督。 您提出的附件问题已在5月30日拟受理公示中已经公示过了，问题不属实。欢迎您继续关注政府网站建设，及时给我们提出宝贵意见和建议。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=290794,"{""body"":[{""notHandleType"":0,""problem_id"":6,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://www.119.gov.cn/qmxfgk/tzgg/2023/38439.shtml"",""transactUnit"":""消防救援局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-07-17"",""id"":290794,""wzmc"":""应急管理部消防救援局"",""displayContent"":null,""description"":""未见发文号，无法判断是属于部门规章，行业管理标准，还是规范性文件，还是其他等等。"",""transactTime"":""2023-07-18"",""transactResult"":""此文件为部门行政规范性文件，文号为消防〔2023〕72号。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=290793,"{""body"":[{""notHandleType"":0,""problem_id"":10,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://www.bdfuping.gov.cn/news/14970.html"",""transactUnit"":""阜平县人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-07-17"",""id"":290793,""wzmc"":""阜平县人民政府"",""displayContent"":null,""description"":""没有附件，没有内容"",""transactTime"":""2023-07-18"",""transactResult"":""非常感谢您对我县网站问题的及时发现与反映，目前该问题已整改。再次感谢您对网站的关注与支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=290790,"{""body"":[{""notHandleType"":0,""problem_id"":6,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://jxx.nc.gov.cn/jxxrmzf/xxgkzfwj/202302/554b0d8345984430b15cda67a79e8c56.shtml"",""transactUnit"":""进贤县大数据中心"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-07-17"",""id"":290790,""wzmc"":""进贤县人民政府网"",""displayContent"":null,""description"":""文件打不开"",""transactTime"":""2023-07-18"",""transactResult"":""尊敬的网民朋友，您好！您在“我为政府网站找错”栏目中的留言已收悉。感谢您对“进贤县人民政府”网站的支持和监督。 您提出的问题，我们高度重视，第一时间进行了核实，现将处理情况回复如下：我县政府信息公开栏目县发改委上传的文件打不开，接到信件后，我们立即通知了县发改委工作人员在7月18日17点之前整改完毕，进贤县人民政府办公室将强化网站管理，提高网站便利性。欢迎您继续关注政府网站建设，及时给我们提出宝贵意见和建议。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=290779,"{""body"":[{""notHandleType"":0,""problem_id"":4,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.shaoshan.gov.cn/11685/11601/content_1022962.html"",""transactUnit"":""韶山市行政审批服务局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-07-17"",""id"":290779,""wzmc"":""韶山市人民政府"",""displayContent"":null,""description"":""文字乱码"",""transactTime"":""2023-07-18"",""transactResult"":""网民朋友，您好，您在“我为政府网站找错”栏目的留言已收悉。您反映我市政府门户网站发布的“韶山市人力资源和社会保障局机构设置”信息中文字乱码问题，经核实，您所反映的情况属实，我们已督促韶山市人力资源和社会保障局对该信息进行了修改处理，同时我们对此类问题进行了全面排查。今后，我们将进一步加强政府网站信息内容审核，推进全市政府网站的建设管理。感谢您对韶山市政府门户网站的关注和支持！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=290778,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://zygh.fuzhou.gov.cn/zz/zwgk/ghgs/ghbggs/202307/t20230706_4633226.htm"",""transactUnit"":""福州市自然资源和规划局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-07-17"",""id"":290778,""wzmc"":""福州市自然资源和规划局"",""displayContent"":null,""description"":""单位错"",""transactTime"":""2023-07-18"",""transactResult"":""您反映的问题我们已立即整改，非常感谢您对福州市自然资源和规划局网站的关注及给予的宝贵意见，帮助我们及时发现问题及改进工作。今后我们将进一步加强网站内容的巡查和读网工作，确保网站信息准确无误。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=290776,"{""body"":[{""notHandleType"":0,""problem_id"":10,""rejectReason"":"""",""status"":""22"",""errorUrl"":""https://www.xm.gov.cn/"",""transactUnit"":""厦门市政务热线服务中心"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-07-17"",""id"":290776,""wzmc"":""厦门市12345便民服务平台"",""displayContent"":null,""description"":""提交按钮 根本没有反应,  使用微信公众号提交, 提示服务器错误"",""transactTime"":""2023-07-18"",""transactResult"":""您好，经查您所反映的问题非网站错误导致，我们已与您取得联系。如果您需要提交诉求，可通过以下方式:1、拨打0592-12345热线。2、登录厦门12345网站（http://www.xm12345.xm.gov.cn）点击首页“我要咨询”链接发起诉求。3、关注“厦门12345”微信公众号点击“诉求提交”。感谢您对厦门市12345政务热线工作的关心和支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=290768,"{""body"":[{""notHandleType"":0,""problem_id"":0,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://www.ccgp.gov.cn/"",""transactUnit"":""财政部国库司"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-07-17"",""id"":290768,""wzmc"":""中国政府采购网"",""displayContent"":null,""description"":""http://www.ccgp.gov.cn/cggg/dfgg/zbgg/202009/t20200910_15049931.htm\n进入该项目页面，点击投标分项报价表，内容无法展示"",""transactTime"":""2023-07-18"",""transactResult"":""尊敬的网民，您好！感谢您对中国政府采购网的关注。相关公告是由采购人或采购代理机构自行发布，并由地方分网推送至中国政府采购网，其内容由发布方负责，目前该公告已过期。根据《政府采购信息发布管理办法》（财政部令第101号）规定，中国政府采购网作为政府采购信息发布媒体，不得擅自删除或者修改信息内容。如您对公告内容和相关附件仍有疑问，请直接向发布方反映。再次感谢您对本网工作支持！如有疑问欢迎拨打服务热线：400-810-1996。""}],""hasMoreItems"":false}"
