links,contents
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=296656,"{""body"":[{""notHandleType"":0,""problem_id"":1,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://www.liujiang.gov.cn/xxgk/fdzdgknr/czyjs/zfjs/zfjs2021/202210/t20221025_3160222.shtml"",""transactUnit"":""柳州市柳江区信息中心"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-06"",""id"":296656,""wzmc"":""广西柳州市柳江区人民政府门户网站"",""displayContent"":null,""description"":""缺少一般公共预算支出明细数据"",""transactTime"":""2023-09-06"",""transactResult"":""网友您好！您在中国政府网“我为政府网站找错”栏目的留言收悉，经核实，《柳州市柳江区2021年财政决算报告》公开的附件《柳州市柳江区2021年财政决算报告附表》中有我区一般公共预算支出数据明细，详见该附件“一般3”分表的内容（附件网址：http://www.liujiang.gov.cn/xxgk/fdzdgknr/czyjs/zfjs/zfjs2021/202210/P020221025321872251716.xlsx）。感谢您的关注与支持！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=296650,"{""body"":[{""notHandleType"":0,""problem_id"":1,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.fcgs.gov.cn/zfxxgk/zdlyxxgk/czzj/szfjs/zfjs2021/t13942879.shtml"",""transactUnit"":""防城港市人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-06"",""id"":296650,""wzmc"":""广西防城港市人民政府门户网站"",""displayContent"":null,""description"":""本级决算数据缺少一般公共预算收入明细"",""transactTime"":""2023-09-06"",""transactResult"":""尊敬的网友您好！ 关于网民反映的问题，市财政局进行了检查核实，该文章是市财政局根据《财政部关于印发<地方预决算公开操作规程>的通知》（财预【2016】143号）的文件要求，开展本级政府决算公开工作。一是《通知》对一般公共预算的公开范围作出明确规定，但对一般公共预算收入公开的明细程度没作要求；二是参照2021年自治区本级政府决算公开的情况，自治区本级政府公开一般公共预算收入时，没有公开一般公共预算收入明细。综合以上两方面因素，防城港市本级政府决算公开一般公共预算收入到款级，未公开一般公共预算收入明细到项、目级。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=296621,"{""body"":[{""notHandleType"":0,""problem_id"":10,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://fujian.chinatax.gov.cn/"",""transactUnit"":""国家税务总局福建省税务局办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-06"",""id"":296621,""wzmc"":""国家税务总局福建省税务局"",""displayContent"":null,""description"":""报错页面地址：https://dppt.fujian.chinatax.gov.cn:8443/blue-invoice-makeout/invoice-makeout\n\n蓝字数电票点击发票开具报错如上图，刚刚开通新办企业套餐，新办企业套餐那边没有登记过银行账号的，只是开了数电票的业务，第一次使用数电票，也不知道什么原因一直报错，不知道是不是哪里填的不对或者哪个地方没填，用过两台苹果，一台windows7，都是谷歌浏览器，都不行，我这边随时愿意提供更多的协助和信息，只希望能解决这个问题，感谢\n"",""transactTime"":""2023-09-06"",""transactResult"":""您好，您提交的问题已经收悉，由于该系统是国家税务总局统一开发，我局将您的问题提交至税务总局运维部门，税务总局答复该问题是由于选择了非差额商品编码导致，需要退出重新进入开票页面，重选商品编码进行开票。感谢您对我局工作的支持和理解。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=296614,"{""body"":[{""notHandleType"":0,""problem_id"":6,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://www.dezhou.gov.cn/"",""transactUnit"":""德州市人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-06"",""id"":296614,""wzmc"":""德州市政府门户网站"",""displayContent"":null,""description"":""无论通过德州市市场监督管理局或者市长信箱等提交反馈信息，均提示“12345服务器通讯故障”！"",""transactTime"":""2023-09-06"",""transactResult"":""尊敬的网友您好，感谢您对德州市政府网的关注。针对您反映的问题，我们已联系技术人员进行测试，经测试，系统正常，并未发现相应问题。建议您检查网络是否正常，同时清除浏览器缓存并按Ctrl+F5刷新页面重试。如问题仍无法解决，可拨打市民热线12345进行反馈或直接咨询相关问题。希望您继续关心和支持德州市政府网。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=296611,"{""body"":[{""notHandleType"":0,""problem_id"":1,""rejectReason"":"""",""status"":""22"",""errorUrl"":""https://www.suining.gov.cn/leader"",""transactUnit"":""遂宁市大数据中心"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-06"",""id"":296611,""wzmc"":""遂宁市人民政府"",""displayContent"":null,""description"":""遂宁市委全部领导信息主管工作没有显示出来。更新不及时。请你们纠正。"",""transactTime"":""2023-09-06"",""transactResult"":""尊敬的网友，感谢您对遂宁市人民政府网站的关注，根据《中国共产党党务公开条例（试行）》规定的党务公开内容和方式，参照上级党委和其他地方党委做法，市委领导分工不属于必须向社会公开的信息。如您有其他建议或意见，请至电遂宁市大数据中心（0825-2689313），谢谢！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=296610,"{""body"":[{""notHandleType"":0,""problem_id"":6,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://cgzf.sh.gov.cn/channel_rszh/20230705/ae35d00270814d9dbf67e8706ec929f1.html"",""transactUnit"":""上海市城市管理行政执法局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-06"",""id"":296610,""wzmc"":""上海市城市管理行政执法局门户网站"",""displayContent"":null,""description"":""附件缺失，能否提供下附件链接"",""transactTime"":""2023-09-06"",""transactResult"":""已经修改，感谢您提出的宝贵意见和对我们工作的支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=296598,"{""body"":[{""notHandleType"":2,""problem_id"":2,""rejectReason"":""您好，感谢您的来信。您提出的问题不是网站错误。具体环保业务探讨您可以通过网站首页的“部长信箱”进行沟通。感谢您对环保工作的关注。"",""status"":""20"",""errorUrl"":""https://www.mee.gov.cn/ywgz/fgbz/bz/bzwb/pwxk/201709/W020170918582848574342.pdf"",""transactUnit"":""中华人民共和国生态环境部"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-06"",""id"":296598,""wzmc"":""中华人民共和国生态环境部政府网站"",""displayContent"":null,""description"":""排污许可证申请与核发技术规范 玻璃行业--平板玻璃，第24页熔化工序--玻璃熔窑--熔窑对应排气筒下重金属中“铅”重复，缺少“锌”。"",""transactTime"":""2023-09-06"",""transactResult"":""您好，感谢您的来信。您提出的问题不是网站错误。具体环保业务探讨您可以通过网站首页的“部长信箱”进行沟通。感谢您对环保工作的关注。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=296584,"{""body"":[{""notHandleType"":0,""problem_id"":0,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.tx.gov.cn/art/2023/7/19/art_1229402705_5143621.html"",""transactUnit"":""桐乡市人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-05"",""id"":296584,""wzmc"":""桐乡市人民政府网站"",""displayContent"":null,""description"":""大麻镇规划内容无法查看。"",""transactTime"":""2023-09-06"",""transactResult"":""尊敬的市民，您好，感谢您的留言，您所反映的问题已收悉。已经对该内容进行整改。感谢您对我们工作的关心、理解和支持！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=296579,"{""body"":[{""notHandleType"":0,""problem_id"":0,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://124.205.185.86:8080/sso/xkcx.html"",""transactUnit"":""国家林业和草原局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-05"",""id"":296579,""wzmc"":""国家林业和草原局政府门户网"",""displayContent"":null,""description"":""9.2号反映过问题，9.4号回复说可以正常查询。9.5号又查询，查询功能依然不能使用。"",""transactTime"":""2023-09-06"",""transactResult"":""网友您好，您使用的查询网址有误，林草种子生产经营许可证查询系统的网址为“http://211.167.243.170/zhongmiao/public/page/Certificatequery”，系统中可查询到您的许可证信息，感谢您对国家林业和草原局政府网的关注和支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=296565,"{""body"":[{""notHandleType"":0,""problem_id"":4,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://scjg.chengdu.gov.cn//cdscjgj/c136896/2020-06/10/content_fa5b61da00c444dfaa5658ff1283e1e9.shtml"",""transactUnit"":""成都市市场监督管理局（成都市知识产权局）"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-05"",""id"":296565,""wzmc"":""成都市市场监督管理局（市知识产权局）"",""displayContent"":null,""description"":""该第四条下，第3项后直接接到第6项，缺失中间4、5项的编号，难以判断其中各自然段、各条目的并列和归属关系。"",""transactTime"":""2023-09-06"",""transactResult"":""感谢您对成都市市场监督管理局（市知识产权局）门户网站的关注。您反映的“该第四条下，第3项后直接接到第6项，缺失中间4、5项的编号，难以判断其中各自然段、各条目的并列和归属关系。”问题我们已于9月6日整改完毕，给您浏览网页带来不便，我们深感抱歉；如果您看了还不清难以判断其中各自然段、各条目的并列和归属关系，可以拨打网页上的窗口电话。再次感谢您及时的提醒，希望您以后继续关注成都市市场监督管理局（市知识产权局）门户网站，并提出宝贵的意见和建议。""}],""hasMoreItems"":false}"
