links,contents
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297956,"{""body"":[{""notHandleType"":0,""problem_id"":1,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://cgzf.sh.gov.cn/channel_89/20210811/18c5956b08754e40ad58f593a35503d3.html"",""transactUnit"":""上海市城市管理行政执法局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-18"",""id"":297956,""wzmc"":""上海市城市管理行政执法局门户网站"",""displayContent"":null,""description"":""《控烟条例》已于2022年10月28日根据上海市第十五届人民代表大会常务委员会第四十五次会议《关于修改〈上海市公共场所控制吸烟条例〉等5件地方性法规和废止〈上海市企业名称登记管理规定〉的决定》进行第二次修正。现在网站的版本还是第一次修正之后的版本。"",""transactTime"":""2023-09-18"",""transactResult"":""感谢您提出的宝贵意见和对我们工作的关心。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297936,"{""body"":[{""notHandleType"":0,""problem_id"":1,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.gongshu.gov.cn/col/col1229534183/index.html?tabLi=2"",""transactUnit"":""杭州市拱墅区数据资源管理局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-18"",""id"":297936,""wzmc"":""杭州市拱墅区人民政府门户网站"",""displayContent"":null,""description"":""党工委委员、派出所所长\n\n俞杰\t0571-85105185\n\n该电话为空号"",""transactTime"":""2023-09-18"",""transactResult"":""尊敬的网友，您好！您反馈的问题现已更新，新的号码为0571-85372254，感谢您的关注和支持！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297917,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://www.ccgp.gov.cn/"",""transactUnit"":""财政部国库司"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-18"",""id"":297917,""wzmc"":""中国政府采购网"",""displayContent"":null,""description"":""我在9月15日收到了答复，对于答复内容与投诉问题不相符。.第一,我投诉的是节能产品查询页面显示内存总容量是8G,实际内存总容量应该是32G,配有实际产品截图，您回复内存容量8G与我所说的总容量不相符。您回复的内存容量8G是否就是总容量。第二，您回复与节能证书相符，实际节能证书上面没有写产品是多少G。在此重新申诉一下问题，并附截图。烦请回复部门留下联系方式，上次回复函留的电话400-810-1996，让我给北京财政司打电话。010-68552249、68552251，都打不通，又给了我财政司政府采购裁决处68552173、68552148、68552144也没有人接，或者回复我电话15584447200，就此事情交流"",""transactTime"":""2023-09-18"",""transactResult"":""尊敬的网民，您好！感谢对中国政府采购网的关注。经核实，您留言所述产品在联想官网上查询到的“内存容量”为8GB，“最大内存容量”为32GB，且您留言附图中也显示内存容量为8GB，与节能证书相符，不存在信息不更新的情形。再次感谢您对本网工作支持！如有疑问欢迎拨打服务热线：400-810-1996。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297900,"{""body"":[{""notHandleType"":0,""problem_id"":0,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.changbaishan.gov.cn/kzyy/gjss/?q=1001010101111111O111011001111101O101110001110001O110011001101111O101001100111010O110001110100101O101111110000101O110111000111000O101101110100010"",""transactUnit"":""长白山保护开发区行政服务中心"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-18"",""id"":297900,""wzmc"":""吉林省长白山保护开发区管委会"",""displayContent"":null,""description"":""搜索引擎无法搜索"",""transactTime"":""2023-09-18"",""transactResult"":""尊敬的网友，您好，您提出的问题我们已经进行修正，感谢您的关注，祝您生活愉快。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297899,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.jiande.gov.cn/art/2023/9/8/art_1229535321_4199876.html"",""transactUnit"":""建德市人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-18"",""id"":297899,""wzmc"":""建德市人民政府门户网站"",""displayContent"":null,""description"":""无受理环评文件链接"",""transactTime"":""2023-09-18"",""transactResult"":""感谢你对建德市政府门户网站的关注，目前错误信息已联系相关部门解决。给你带来的不便敬请谅解。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297897,"{""body"":[{""notHandleType"":0,""problem_id"":10,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://kjt.hunan.gov.cn/"",""transactUnit"":""湖南省科学技术厅"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-18"",""id"":297897,""wzmc"":""湖南省科学技术厅门户网站"",""displayContent"":null,""description"":""“我要咨询”页面根本没有提交按钮，截图就是网站最底部了，无法再往下拉。同样的情况也发生在“我要投诉”和“我要建议”网页里面，所以意思是不让民众给政府提建议、投诉和咨询了吗？"",""transactTime"":""2023-09-18"",""transactResult"":""您好，来信收悉。您反映的问题“我要咨询”页面根本没有提交按钮，截图就是网站最底部了，无法再往下拉。同样的情况也发生在“我要投诉”和“我要建议”网页里面，所以意思是不让民众给政府提建议、投诉和咨询了吗？。经工作人员核查“我要咨询”、“我要投诉”、“我要建议”页面均有提交按钮，有关情况工作人员已与您电话联系并做说明。建议清理浏览器缓存或者用360、搜狗浏览器，给您带来的不便，敬请谅解。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297894,"{""body"":[{""notHandleType"":0,""problem_id"":10,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://zwfw-new.hunan.gov.cn/csywtbyhsjweb/cszwdt/pages/user_center/consult-complain.html"",""transactUnit"":""长沙市大数据中心"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-18"",""id"":297894,""wzmc"":""长沙市政府门户网站"",""displayContent"":null,""description"":""无法申请办理无犯罪记录证明"",""transactTime"":""2023-09-18"",""transactResult"":""收到您的留言后，我单位高度重视，立即联系办事服务平台工作人员，得知您是在岳麓区申请办理无犯罪记录证明，后台排查发现是该事项配置不当导致，已联系岳麓区进行修改。同时得知您已经去长沙公安公众号办理完成，感谢您对长沙市政府门户网站的关心和支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297884,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.hyzww.gov.cn/sitesources/hyq/page_pc/zwdt/zxdt/article0f828d96a57a4371b7c60bc1a4087e9e.html"",""transactUnit"":""淮阳区人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-17"",""id"":297884,""wzmc"":""淮阳区政务网"",""displayContent"":null,""description"":""河南省周口市淮阳区人民政府官方网站发布的新闻报道《省人大常委会监察和司法委员会调研组来淮阳区调研矛盾纠纷预防化解工作》中写到：“8月10日下午，河南省人大常委会监察和司法委员会副主任委员胡战坤一行来淮阳区调研矛盾纠纷预防化解工作，周口市人大常委会主任吴刚、市政府副市长秦胜军、区长王献超参加调研。”其中，“河南省人大常委会监察和司法委员会副主任委员胡战坤”的表述不准确，应该修改为“河南省人大监察和司法委员会副主任委员胡战坤”。"",""transactTime"":""2023-09-18"",""transactResult"":""您好，您的来信我们已收悉，已立即进行修改，非常感谢您的细心关注和建议。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297873,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://hpz.snj.gov.cn/fdzdgknr/jgxx/ldjj/202105/t20210527_3563792.shtml"",""transactUnit"":""神农架融媒体中心"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-17"",""id"":297873,""wzmc"":""中国神农架"",""displayContent"":null,""description"":""湖北省神农架林区红坪镇人民政府官方网站发布的信息《燕一鸣镇党委委员、人武部长》中写到：“2006年9月参加工作，中共党员，大专学历，现任红坪镇政府党委委员、人武部长。”其中，“红坪镇政府党委委员”的表述不规范，应该修改为“红坪镇党委委员”。"",""transactTime"":""2023-09-18"",""transactResult"":""经核实，您反馈的问题确实存在，现已要求相关负责人对错误信息予以更正。，感谢您宝贵意见。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297857,"{""body"":[{""notHandleType"":0,""problem_id"":4,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.zjkkb.gov.cn/single/17/9822.html"",""transactUnit"":""康保县人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-17"",""id"":297857,""wzmc"":""康保县人民政府"",""displayContent"":null,""description"":""河北省康保县人民政府官方网站发布的信息《康保县哈咇嘎乡人民政府机构简介》中写到：“ 哈咇嘎乡位于康保县东南50公里处，东与沽源县九连城镇相邻，东北与内蒙古太卜寺旗接壤，南与张北二台镇、察北牧场交界。”其中，“太卜寺旗”的表述有误，应该修改为“太仆寺旗”。"",""transactTime"":""2023-09-18"",""transactResult"":""您好，由于工作人员疏忽，导致该条信息存在错别字。现在已将该条信息修改。感谢您的指正，我们已针对类似错误对网站进行了检查和整改。之后会加强对网站信息的管理，不再出现类似情况。再一次表示感谢!""}],""hasMoreItems"":false}"
