links,contents
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297604,"{""body"":[{""notHandleType"":0,""problem_id"":0,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://www.xuchang.gov.cn/onlinelettersubmit.html"",""transactUnit"":""许昌市政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-14"",""id"":297604,""wzmc"":""许昌市政府门户网站"",""displayContent"":null,""description"":""验证码是对的  但一直提交不了  输了好多遍都不行"",""transactTime"":""2023-09-14"",""transactResult"":""您好！收到您的留言后，我办高度重视，立即与网站技术维护公司联系。经测试，书记市长信箱可正常发送验证码，并能成功上传附件，系统操作无异常。如果上传附件大于1M，会出现异常，建议您缩小上传附件。感谢您的留言，希望您继续关注和支持我们的工作，并对我们的工作多提宝贵意见！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297599,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.gongshu.gov.cn/art/2021/12/2/art_1228920_59064087.html"",""transactUnit"":""杭州市拱墅区数据资源管理局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-14"",""id"":297599,""wzmc"":""杭州市拱墅区人民政府门户网站"",""displayContent"":null,""description"":""本篇文章内容是《中华人民共和国宪法》，但是宪法内容不完整，缺少很多内容。"",""transactTime"":""2023-09-14"",""transactResult"":""尊敬的网友您好！您反映的问题已经修改，感谢您对我们工作的支持！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297574,"{""body"":[{""notHandleType"":0,""problem_id"":10,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://wcjs.sbj.cnipa.gov.cn/list"",""transactUnit"":""国家知识产权局商标局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-14"",""id"":297574,""wzmc"":""中国商标网（国家知识产权局商标局）"",""displayContent"":null,""description"":""不知道是网速问题还是网站本身问题，现在查询近似商标没有结果，试了已经注册的商标还是查不出来"",""transactTime"":""2023-09-14"",""transactResult"":""感谢您对中国商标网的关注。因您未提供具体检索信息，暂无法替您排查原因。建议清除浏览器缓存后再次尝试检索，如仍有问题，请拨打咨询电话010-63218500。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297548,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://www.huangshan.gov.cn/zwgk/public/6615714/10645726.html"",""transactUnit"":""黄山市信息资源管理中心"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-14"",""id"":297548,""wzmc"":""黄山市人民政府"",""displayContent"":null,""description"":""峰谷时段错误"",""transactTime"":""2023-09-14"",""transactResult"":""网友您好！您的问题已收悉，经与市发改委核实，该信息平段和低谷的时段录入错误，现已修改。感谢您对黄山市人民政府网站的关心与支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297539,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://wssp.hainan.gov.cn/hnwt/flagshipCounty?url=shixian,DZ&regionId=HZ5454e644a159100144a9fb175004e8"",""transactUnit"":""海南省人民政府政务服务中心"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-14"",""id"":297539,""wzmc"":""海南政务服务网"",""displayContent"":null,""description"":""通过该链接进入站点，网站标题竟然显示的是旗舰店。想针对这个问题提建议，点击网页下面的“服务建业”进入的页面显示却是自主下单标题。感觉网站应该是由购物商城网站的源码修改而成，但是又没有修改完全，导致出现了在政府网站用出了网上商城的感觉，希望能够改善。"",""transactTime"":""2023-09-14"",""transactResult"":""您好！您反映的问题收悉，“旗舰店”是各市县政务服务旗舰店的简称，与购物商城网站无关，自主下单的页签是海南12345的标准。感谢您对我们工作的监督和支持，谢谢！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297538,"{""body"":[{""notHandleType"":0,""problem_id"":0,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://jnhrss.jinan.gov.cn/art/2023/8/8/art_18362_4793252.html"",""transactUnit"":""济南市人力资源和社会保障局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-14"",""id"":297538,""wzmc"":""济南市人力资源和社会保障局"",""displayContent"":null,""description"":""“专业技术人员登录“山东省专业技术人员管理服务平台”（http://117.73.253.239:9000/rsrc/ww/login_gg.html），注册个人账号。”问中所给网址无法登录，实际网址可能为https://117.73.253.239:9000/rsrc/ww/login_gg.html"",""transactTime"":""2023-09-14"",""transactResult"":""尊敬的网友，您好！我局高度重视，立即进行核实，请按新网址登录系统。感谢您对人社工作的关注与支持！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297535,"{""body"":[{""notHandleType"":0,""problem_id"":4,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://sthj.ln.gov.cn/"",""transactUnit"":""辽宁省生态环境厅"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-14"",""id"":297535,""wzmc"":""辽宁省生态环境厅"",""displayContent"":null,""description"":""辽宁省大伙房水源地保护区管理委员会办公室 英文译名错误，应为Liaoning Dahuofang Water Resource Conservation Management Commission. Conversation = 会话. Conservation = 保护"",""transactTime"":""2023-09-14"",""transactResult"":""内容已经修改，感谢您的关注。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297530,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://zrzyj.wenzhou.gov.cn/"",""transactUnit"":""温州市自然资源和规划局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-13"",""id"":297530,""wzmc"":""温州市自然资源和规划局网站"",""displayContent"":null,""description"":""http://zrzyj.wenzhou.gov.cn/art/2023/9/12/art_1631970_58948046.html\n温州市状蒲片区状元北单元D-02地块新建工程批前公示文章内公布的平面图有误，望更正，谢谢！"",""transactTime"":""2023-09-14"",""transactResult"":""网友您好，感谢您通过“我为政府网站找错”栏目留言。您指出的问题属实，我们已及时作出修改。今后将更加严格审核发布信息，杜绝此类问题。感谢您的关注！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297512,"{""body"":[{""notHandleType"":0,""problem_id"":10,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://www.longnan.gov.cn/gzcy/index.html"",""transactUnit"":""陇南市人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-13"",""id"":297512,""wzmc"":""陇南市人民政府"",""displayContent"":null,""description"":""该网页只有标题无实质性内容"",""transactTime"":""2023-09-14"",""transactResult"":""网民您好,您在中国政府网“我为政府网站找错”栏目的留言已收悉，经核实，问题属实。由于政府网站集约化建设，部分栏目内容未能正常显示，陇南市人社局已将相关栏目的内容已上传，请查阅。网址：https://www.longnan.gov.cn/zfxxgk/public/content/122356942；https://www.longnan.gov.cn/zfxxgk/public/content/123439585。感谢您对我们工作的支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=297510,"{""body"":[{""notHandleType"":0,""problem_id"":10,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://rst.hubei.gov.cn/bmdt/ztzl/ywzl/bsh/"",""transactUnit"":""湖北省人力资源和社会保障厅"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-09-13"",""id"":297510,""wzmc"":""湖北省人力资源和社会保障厅"",""displayContent"":null,""description"":""无法上传导师签字推荐意见，显示系统异常。"",""transactTime"":""2023-09-14"",""transactResult"":""网友好！感谢对湖北人社工作的支持！经工作人员与你电话联系，确认系上传文件中有特殊字符导致系统异常。问题现已解决。希望继续关注湖北省人社厅官网、继续支持湖北人社工作！""}],""hasMoreItems"":false}"
