links,contents
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307268,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://ypjg.ln.gov.cn/"",""transactUnit"":""辽宁省药品监督管理局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-11"",""id"":307268,""wzmc"":""辽宁省药品监督管理局"",""displayContent"":null,""description"":""附件中的2批次不合格产品信息的产品名称及批号均为同一个，应为同一批次产品，但通告内容显示不合格产品为2批次。通告内容与附件内容存在不一致"",""transactTime"":""2023-12-12"",""transactResult"":""您好，收到您的留言，我局立即对网站相关栏目进行核查。经查，该产品两批次批号较为相似，但并不相同，属于两批次产品。已经通过电话与您反馈，感谢您对我局网站的使用及监督。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307265,"{""body"":[{""notHandleType"":0,""problem_id"":0,""rejectReason"":"""",""status"":""22"",""errorUrl"":""https://jxt.zj.gov.cn/art/2023/10/31/art_1582899_25828.html"",""transactUnit"":""浙江省经济和信息化厅"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-11"",""id"":307265,""wzmc"":""浙江省经济和信息化厅门户网站"",""displayContent"":null,""description"":""无法下载附件：1.浙江省能源工程高级工程师职务任职资格评价条件（试行）.doc"",""transactTime"":""2023-12-12"",""transactResult"":""经检查，附件可正常下载，建议检查网络环境后再试，感谢您对经信事业的持续关注。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307264,"{""body"":[{""notHandleType"":0,""problem_id"":6,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://www.nlx.gov.cn/openness/public/6605501/34365951.html"",""transactUnit"":""南陵县人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-11"",""id"":307264,""wzmc"":""南陵县人民政府"",""displayContent"":null,""description"":""南陵县村庄分类布局国土空间专项规划_芜湖市政务公开平台  https://www.nlx.gov.cn/openness/public/6605501/34365951.html\n\n此页面中的所有图片，都模糊不清，根本无法查看，不知公开的意义何在， 芜湖市及其他城市的县区网站上的此类规划图都非常清楚，且自由下载"",""transactTime"":""2023-12-12"",""transactResult"":""尊敬的网友，您好！您在中国政府网“我为政府网站找错”栏目的留言已收悉。感谢您的监督和提醒！您反映的问题，我们已经进行修改，并加强网站日常检查。欢迎您继续关注南陵县人民政府网站，提出宝贵意见和建议！对您给予我们工作的支持和帮助再次表示感谢！联系电话0553-6831370。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307262,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""22"",""errorUrl"":""https://cxjsj.hefei.gov.cn/ztzl/zjgl/jjyjjsjzjzydjal/18509891.html"",""transactUnit"":""合肥市城乡建设局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-11"",""id"":307262,""wzmc"":""合肥市城乡建设局"",""displayContent"":null,""description"":""应该是“在施工合同中对人工费调整已约定合同价款的风险范围不包括政策性风险的或未明确约定合同价款的风险范围是否包括政策性风险的，发承包双方应按该文件中相应计价依据的调整方法调整定额人工费”。否则有歧义，就是“在施工合同中对人工费调整已约定合同价款的风险范围包括政策性风险的，发承包双方应按该文件中相应计价依据的调整方法调整定额人工费”，就是约定风险含政策性风险，反而还要调人工费。"",""transactTime"":""2023-12-12"",""transactResult"":""您好！您的来信已收悉，经我局相关科室与您电话沟通，您对该计价依据解释理解有误。我局对“《关于调整合肥市建设工程定额人工费的通知》（合造价〔2013〕13号）在什么情况下生效？”的问题系根据安徽省建设工程造价管理总站《关于调整执行建设工程定额人工费的实施意见》（造计〔2013〕16号）相关条款解释如下：\n《关于调整合肥市建设工程定额人工费的通知》（合造价〔2013〕13号）文件在“施工合同中对人工费调整已约定，或施工合同未明确约定合同价款的风险范围包括政策性风险”的情况下，发承包双方应按该文件中相应计价依据的调整方法调整定额人工费。如您有工程造价业务的问题，可咨询该业务科室电话：62838032""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307247,"{""body"":[{""notHandleType"":0,""problem_id"":4,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.yingkou.gov.cn/"",""transactUnit"":""营口政府网站"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-11"",""id"":307247,""wzmc"":""营口市人民政府"",""displayContent"":null,""description"":""大石桥市金桥街道。"",""transactTime"":""2023-12-12"",""transactResult"":""经核准确认该区域名称有调整，网页内容相关名称已更正。已与网友电话沟通，感谢您对政府网站的关注。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307241,"{""body"":[{""notHandleType"":0,""problem_id"":0,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://wbdt.ybj.qingdao.gov.cn/pss-hallUnit/#/government-business"",""transactUnit"":""青岛市医疗保障局办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-11"",""id"":307241,""wzmc"":""青岛市医疗保障局"",""displayContent"":null,""description"":""申请试用功能后，弹窗出错，提示操作失败，但是有绿色文字说提交成功。"",""transactTime"":""2023-12-12"",""transactResult"":""网友您好，您在“我为政府网站找错”栏目的留言收悉，感谢您的监督和反馈！网办大厅升级给您带来的不便深感抱歉，工作人员与您电话联系，受理了您的申请信息。若有其它问题，请联系我部门，我们将积极研究解决。对您给予我们医保工作的支持和帮助再次表示感谢。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307238,"{""body"":[{""notHandleType"":0,""problem_id"":0,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://www.hbxs.gov.cn/zwgk/public/143/60000101.html"",""transactUnit"":""淮北市相山区人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-11"",""id"":307238,""wzmc"":""淮北市相山区人民政府"",""displayContent"":null,""description"":""相山区国民经济和社会发展第十四个五年规划和2035年远景目标纲要pdf格式文件无法访问"",""transactTime"":""2023-12-12"",""transactResult"":""尊敬的网友，感谢您对相山区政府网站的关心与支持。接到您反映的问题后，我单位立刻对内容无法访问的信息进行排查，现已修复，可以正常下载。再次感谢您对网站工作的重视与支持！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307230,"{""body"":[{""notHandleType"":0,""problem_id"":4,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://www.zzhkgq.gov.cn/2023/12-06/2909890.html"",""transactUnit"":""郑州航空港经济综合实验区管理委员会党群工作部"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-11"",""id"":307230,""wzmc"":""郑州航空港经济综合实验区（郑州新郑综合保税区）管理委员会"",""displayContent"":null,""description"":""第一段落，港区没有港李乡，应为岗李乡"",""transactTime"":""2023-12-12"",""transactResult"":""网友您好，非常感谢您对航空港实验区门户网站的关注，接到留言件后，我单位第一时间与业务部门联系，相关内容我们已更正。下一步，我单位将进一步加强网站信息发布审核。同时，也希望您持续关注航空港实验区门户网站，多提宝贵意见和建议。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307215,"{""body"":[{""notHandleType"":0,""problem_id"":10,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.ccgp-sichuan.gov.cn/"",""transactUnit"":""四川省财政厅"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-11"",""id"":307215,""wzmc"":""四川政府采购"",""displayContent"":null,""description"":""网页响应速度及其缓慢，经常性出错。内容无法访问。竟然要求电子化开评标，那么是不是应该完善平台？"",""transactTime"":""2023-12-12"",""transactResult"":""已请技术部门进行处理，感谢您对财政工作的关心和支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307211,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""22"",""errorUrl"":""https://www.gaoping.gov.cn/"",""transactUnit"":""南充市高坪区电子政务中心"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-11"",""id"":307211,""wzmc"":""南充市高坪区人民政府"",""displayContent"":null,""description"":""关于2023年下半年事业单位招考录用信息其归属不属于“招考录用”一栏吗？其在南充人事考试网发布公告称“后续相关公告将在南充市高坪区人民政府官网(http://www.gaoping.gov.cn/)通知公告”栏发布，敬请关注”但是政府网址并没有实际对应“通知公告”一栏，这样就非常容易导致考生误以为是在“招考录用”并等待后续通知而错过重要信息。我觉得这是非常不合理的安排，查看“招考录用”一栏以往信息也可以看见往年事业单位招聘录用情况，但是这次却没有，这是政府工作人员极其具有误导性的操作。面试录用信息查询本来应是非常简单容易的公众获取信息方式，其它信息公开可见一斑。此反馈意在加强政府信息公开的有效性，以及公众获取相关信息的及时性和便捷性，并无恶意，一个好的政务网址需要我们的共同努力，希望相关工作人员见微知著，避免给公众以及自己带来不必要的麻烦。"",""transactTime"":""2023-12-12"",""transactResult"":""网友您好！非常感谢您对高坪区人民政府网站的关注。对您提出的问题，我办第一时间核实。经查，该信息在政府网站首页“通知公告”—“部门公告”中展示，我办同步推送到网站首页顶端“头条推荐”栏目滚动展示。为方便群众获取相关信息，我办将进一步加强热点栏目的位置调整。最后，再次感谢您对我们工作的关注，也希望您在今后能为我们提出更多宝贵的建议。\n南充市高坪区电子政务中心\n2023年12月12日""}],""hasMoreItems"":false}"
