links,contents
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=308321,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://www.hd.gov.cn/"",""transactUnit"":""邯郸市人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-21"",""id"":308321,""wzmc"":""邯郸市人民政府"",""displayContent"":null,""description"":""典源有误：应为“法先王，统礼义，一制度，以浅持博”，而非“法后王，统礼义，一制度，以浅持博。"",""transactTime"":""2023-12-21"",""transactResult"":""您好，您在“政府网站找错”栏目的留言，已收悉，您反映的\""内容不准确\""问题属实，此信息由市文广旅游局发布，经其核查后，已对不准确内容进行了修正。我们对以上问题对您造成的不便表示诚挚的歉意，将在今后的工作中加以改进。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=308316,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://www.jss.gov.cn/jss/zjjss/jssgk/art/2023/art_cd060b2199bc4aaf94bca49883083979.html"",""transactUnit"":""积石山保安族东乡族撒拉族自治县人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-20"",""id"":308316,""wzmc"":""积石山县人民政府"",""displayContent"":null,""description"":""“地理环境”这部分，“东经120°41′”显然错误，请更正"",""transactTime"":""2023-12-21"",""transactResult"":""网民您好，您在中国政府网“我为政府网站找错”栏目的留言已收悉，经核实问题属实，我县因内容审核不严，导致出现该错误，现已修改完成。今后，我县将对网站信息发布加强审核，及时发现问题并纠错整改，感谢您对政府网站的关注和支持！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=308286,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://wjw.sz.gov.cn/xxgk/tjsj/zxtjxx/content/post_11030711.html"",""transactUnit"":""深圳市卫生健康委员会"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-20"",""id"":308286,""wzmc"":""深圳市卫生健康委员会门户网站"",""displayContent"":null,""description"":""医院名称应该是：南方科技大学医院！！！"",""transactTime"":""2023-12-21"",""transactResult"":""尊敬的网友：您好！对于您在“我为政府网站找错”栏目留言中的问题，我委已收悉，并立即对您反映的问题页面进行核实。医院名称已更正。在今后工作中，我们将进一步加强网站管理，强化政府网站监督机制。感谢您的留言，希望您一如既往关注深圳卫健委网站建设。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=308284,"{""body"":[{""notHandleType"":0,""problem_id"":6,""rejectReason"":"""",""status"":""22"",""errorUrl"":""https://www.yudu.gov.cn/ydxxxgk/c100250cp/202306/0718bfb35bae43c098d3c749e51f4be4.shtml"",""transactUnit"":""于都县大数据中心"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-20"",""id"":308284,""wzmc"":""于都县人民政府网"",""displayContent"":null,""description"":""号码不是医疗保障局的"",""transactTime"":""2023-12-21"",""transactResult"":""尊敬的网民朋友，您好！您在“我为政府网站找错”栏目中的留言已收悉。 您提出的问题，我们第一时间安排人员进行处理，经联系网友，确定网友所需要的是于都县医保局分局联系电话，现将县医保分局大厅业务联系方式0797-6219561、6309159告知您。欢迎您继续关注于都县人民政府网站建设，及时给我们提出宝贵意见和建议。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=308279,"{""body"":[{""notHandleType"":0,""problem_id"":6,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://dongfang.hainan.gov.cn/ztzl/rdzt/zyhjbhdczzhn/hbgzdt/202312/t20231213_3548374.html"",""transactUnit"":""东方市人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-20"",""id"":308279,""wzmc"":""东方市人民政府网"",""displayContent"":null,""description"":""少了个附件"",""transactTime"":""2023-12-21"",""transactResult"":""您好！您反映的问题已收悉，已核实整改，感谢您对东方市人民政府网的关注和支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=308278,"{""body"":[{""notHandleType"":0,""problem_id"":6,""rejectReason"":"""",""status"":""22"",""errorUrl"":""https://gxt.hunan.gov.cn/gxt/wxd_ycl/hyzx_ycl/kpyd_ycl/201607/t20160711_8127964.html"",""transactUnit"":""湖南省工业和信息化厅"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-20"",""id"":308278,""wzmc"":""湖南省工业和信息化厅"",""displayContent"":null,""description"":""不是“烤”到，应该是“考”到吧。"",""transactTime"":""2023-12-21"",""transactResult"":""白铖，你好。 感谢您对我厅工作的支持！关于您反映的“烧”字属于错别字的问题，经省无线电监测站和无线电协会确认，不属于错别字，这里是指无线电发烧友的专用语。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=308275,"{""body"":[{""notHandleType"":0,""problem_id"":10,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://tjj.sc.gov.cn/scstjj/c105886/hdjl.shtml"",""transactUnit"":""四川省统计局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-20"",""id"":308275,""wzmc"":""四川省统计局"",""displayContent"":null,""description"":""在板块互动交流-领导信箱-我要写信\n页面跳转失败，无法找到个人中心"",""transactTime"":""2023-12-21"",""transactResult"":""您好，四川省统计局门户网站“领导信箱”栏目可正常使用，跳转无问题，手机登录网站进行咨询也可正常使用，已电话联系，感谢对四川统计的支持和关注，谢谢。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=308269,"{""body"":[{""notHandleType"":0,""problem_id"":0,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://xxgk.hengshui.gov.cn/hssjzq/bm38/hssjzqxzspj/fdzdgknr1249/xzxk_xzcf9872/3007448/index.html"",""transactUnit"":""衡水市人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-20"",""id"":308269,""wzmc"":""衡水市人民政府"",""displayContent"":null,""description"":""文章写的见附件，但是没有环评文件附件。"",""transactTime"":""2023-12-21"",""transactResult"":""网友您好，您反馈的问题已收悉，现已将相关附件添加，感谢您的关注。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=308264,"{""body"":[{""notHandleType"":0,""problem_id"":6,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://amr.shandong.gov.cn/"",""transactUnit"":""山东省市场监督管理局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-20"",""id"":308264,""wzmc"":""山东省市场监督管理局"",""displayContent"":null,""description"":""业务长时间不受理"",""transactTime"":""2023-12-21"",""transactResult"":""您好，我单位工作人员已于12月21日与您电话联系，解释了“一窗通”服务平台涉及多个业务部门，您反映的业务长时间不受理问题，非我局办理事项，建议您向相关事项办理部门反映。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=308258,"{""body"":[{""notHandleType"":0,""problem_id"":6,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://www.longchang.gov.cn/lcs/zjd/202203/0ac6841f9d4d461d8cf6ebe29cd4f735.shtml"",""transactUnit"":""四川省隆昌市电子政务办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-20"",""id"":308258,""wzmc"":""四川省隆昌市人民政府门户网站"",""displayContent"":null,""description"":""如果我不把鼠标 hover 在 字体的 “大、中、小” 上，并不能一眼看出这是可以进行字体设置。当设置了字体大小后，点击其他位置，当前字体大小标识消失，无法明确当前字体的大小。"",""transactTime"":""2023-12-21"",""transactResult"":""我们和网民刘先生进行电话沟通，现在页面中“大中小”这三个字已经区分了大小了""}],""hasMoreItems"":false}"
