links,contents
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307946,"{""body"":[{""notHandleType"":0,""problem_id"":4,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://ha.tobacco.gov.cn/bszlbllc.jhtml"",""transactUnit"":""河南省烟草专卖局办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-18"",""id"":307946,""wzmc"":""河南省烟草专卖局"",""displayContent"":null,""description"":""送送应该 是送达"",""transactTime"":""2023-12-18"",""transactResult"":""您好，非常感谢您的关注和监督。您的留言我们已收悉并高度重视。您反馈的“烟草专卖零售许可证操作流程一文中的错别字”问题，我们已经及时进行了修改和纠正。再次感谢您的关注和监督。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307923,"{""body"":[{""notHandleType"":0,""problem_id"":0,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://wsjkw.nx.gov.cn/xwzx_279/tzgg/202311/t20231129_4367055.html"",""transactUnit"":""宁夏回族自治区卫生健康委员会"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-17"",""id"":307923,""wzmc"":""宁夏回族自治区卫生健康委员会"",""displayContent"":null,""description"":""两份文件中现场确认时间不一致"",""transactTime"":""2023-12-18"",""transactResult"":""您好，关于您反映的问题已知悉，经核查，您反映的问题不属实。两份文件分别是不同的考试，您截图的文件指的是卫生专业初、中级职称考试，我委官网发布的是护士执业资格考试，如需进一步的了解考试相关信息，可致电0951-8571275进行咨询。感谢您对我们工作的理解与支持。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307876,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.qixian.gov.cn/zwgk/bmxxgkml/36czz/fdzdnrgkczz/jgznczz/ldjsczz/sjczz/content_68271"",""transactUnit"":""祁县数字政府服务中心"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-16"",""id"":307876,""wzmc"":""祁县人民政府门户网站"",""displayContent"":null,""description"":""山西省祁县人民政府官方网站发布的信息《姓名：靳茹\n职务：党委书记\n工作分工：主持党委全面工作（党风廉政建设、安全生产工作）》中写到：“2021.03至今      祁县城赵镇人民政府党委书记。”其中，“祁县城赵镇人民政府党委书记”的表述不规范，应该修改为“祁县城赵镇党委书记”。"",""transactTime"":""2023-12-18"",""transactResult"":""感谢您对祁县人民政府网站的支持，您反应的问题属实，经核实已修改，再次谢谢您！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307847,"{""body"":[{""notHandleType"":0,""problem_id"":4,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.qingdao.gov.cn/zwgk/xxgk/bgt/gkml/gwfg/202311/t20231101_7655414.shtml"",""transactUnit"":""市政府办公厅"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-16"",""id"":307847,""wzmc"":""青岛政务网"",""displayContent"":null,""description"":""中海观澜庭"",""transactTime"":""2023-12-18"",""transactResult"":""尊敬的网友您好！经落实，您所反映的错别字问题已修改，感谢您对青岛政务网的关注和支持！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307843,"{""body"":[{""notHandleType"":0,""problem_id"":0,""rejectReason"":"""",""status"":""22"",""errorUrl"":""http://xyln.ln.gov.cn/page/xybg/xybggs/index.shtml"",""transactUnit"":""辽宁省社会信用体系建设领导小组办公室、辽宁省信息中心"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-16"",""id"":307843,""wzmc"":""信用中国（辽宁）"",""displayContent"":null,""description"":""为什么这家企业已经有了判决，却没有在网站更新"",""transactTime"":""2023-12-18"",""transactResult"":""法院作出的裁定书不在我们网站公示范围。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307825,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.jssb.gov.cn/"",""transactUnit"":""江苏省统计局宣传处"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-15"",""id"":307825,""wzmc"":""江苏省统计局"",""displayContent"":null,""description"":""全省的基础设施投资增速怎么还高于全省呢"",""transactTime"":""2023-12-18"",""transactResult"":""网友，您好！您在国办“我为政府网站找错”栏目的留言收悉。感谢您的监督和提醒！您反映网站《1-10月全省固定资产投资保持平稳运行》一文存在的问题，我们已积极听取您的建议，改为“基础设施投资增速快于全部投资”。对您给予我们工作的支持和帮助再次表示感谢！""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307820,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://fgw.cxz.gov.cn/info/egovinfo/1001/overt_content/115323000151679033-/2023-0228002.htm"",""transactUnit"":""楚雄州发展和改革委员会"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-15"",""id"":307820,""wzmc"":""楚雄彝族自治州发展和改革委员会"",""displayContent"":null,""description"":""在《关于楚雄彝族自治州2022年国民经济和社会发展计划执行情况与2023年国民经济和社会发展计划草案的报告》，一--（三）段中倒数第4行存在表述错误。数字经济规上企业实现零突破，核心产业营业收入完成361.4亿元，增长104%。\n零突破：是指没有突破，没有取得进步、成绩。根据后文表达，是有长足进步的、有显著成绩的，应改为：数字经济规上企业实现零的突破。"",""transactTime"":""2023-12-18"",""transactResult"":""留言人：\n       您好！感谢您对楚雄州发展改革工作的关心和支持，及对楚雄州发展和改革委员会门户网站的关注。\n       因我委网站发布的《关于楚雄彝族自治州2022年国民经济和社会发展计划执行情况与2023年国民经济和社会发展计划草案的报告》中表述错误，由此造成信息不准确，向您深表歉意。我委已根据留言内容进行核实，对表述不准确内容进行修改并重新发布。\n       希望继续关注楚雄州发展和改革委员会网站，多提宝贵意见。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307808,"{""body"":[{""notHandleType"":0,""problem_id"":3,""rejectReason"":"""",""status"":""22"",""errorUrl"":""https://www.ningde.gov.cn/"",""transactUnit"":""宁德市人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-15"",""id"":307808,""wzmc"":""宁德市12345便民服务平台"",""displayContent"":null,""description"":""根据咨询类问题两个工作日答复的时限要求，我于12月8日提出咨询，至今12月15日尚未给出答复。"",""transactTime"":""2023-12-18"",""transactResult"":""尊敬的网民您好!您在中国政府网“我为政府网站找错”栏目中的留言已收悉，我们非常重视，立即将该问题向系统运维单位反映，经核实，您所诉求事项（编号：ND23120800146）实为投诉件，按照管理办法，非便民服务类的投诉件办理时限为10个工作日，您的诉求件办结时限为12月22日，请您耐心等待，我们将督促部门按期答复。感谢您对我们工作的提醒和督促。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307806,"{""body"":[{""notHandleType"":0,""problem_id"":2,""rejectReason"":"""",""status"":""1"",""errorUrl"":""http://www.kaijiang.gov.cn/xxgk-show-49536.html"",""transactUnit"":""开江县人民政府办公室"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-15"",""id"":307806,""wzmc"":""开江县人民政府"",""displayContent"":null,""description"":""联系电话错误，正确号码是0818-8222469。"",""transactTime"":""2023-12-18"",""transactResult"":""感谢网民朋友的关心，由于工作人员不仔细，导致交运局的联系电话错误，现已整改。下一步将对网站信息发布加强审核，及时更新完善网站栏目信息。\n再次感谢。""}],""hasMoreItems"":false}"
https://zfwzzc.www.gov.cn/check_web/errorInfo_getErrorInfoList2.action?id=307799,"{""body"":[{""notHandleType"":0,""problem_id"":6,""rejectReason"":"""",""status"":""1"",""errorUrl"":""https://lyj.ah.gov.cn/ztzl/lzzgg/jcdt/40684416.html"",""transactUnit"":""安徽省林业局"",""newOldDataFlag"":1,""type"":0,""createtime"":""2023-12-15"",""id"":307799,""wzmc"":""安徽省林业局"",""displayContent"":null,""description"":""“（一）拓展古树名木综合保险。”的格式与“（二）拓展野生动物肇事政府责任救助保险。”不一"",""transactTime"":""2023-12-18"",""transactResult"":""尊敬的网友：您好！经查，您反映的问题属实，已经及时更正。感谢您的关注和提醒！""}],""hasMoreItems"":false}"
